target,NTC AVG [°C],gain_0,gain_1,lamp_0,lamp_1,1350,1351,1352,1353,1354,1355,1356,1357,1358,1359,1360,1361,1362,1363,1364,1365,1366,1367,1368,1369,1370,1371,1372,1373,1374,1375,1376,1377,1378,1379,1380,1381,1382,1383,1384,1385,1386,1387,1388,1389,1390,1391,1392,1393,1394,1395,1396,1397,1398,1399,1400,1401,1402,1403,1404,1405,1406,1407,1408,1409,1410,1411,1412,1413,1414,1415,1416,1417,1418,1419,1420,1421,1422,1423,1424,1425,1426,1427,1428,1429,1430,1431,1432,1433,1434,1435,1436,1437,1438,1439,1440,1441,1442,1443,1444,1445,1446,1447,1448,1449,1450,1451,1452,1453,1454,1455,1456,1457,1458,1459,1460,1461,1462,1463,1464,1465,1466,1467,1468,1469,1470,1471,1472,1473,1474,1475,1476,1477,1478,1479,1480,1481,1482,1483,1484,1485,1486,1487,1488,1489,1490,1491,1492,1493,1494,1495,1496,1497,1498,1499,1500,1501,1502,1503,1504,1505,1506,1507,1508,1509,1510,1511,1512,1513,1514,1515,1516,1517,1518,1519,1520,1521,1522,1523,1524,1525,1526,1527,1528,1529,1530,1531,1532,1533,1534,1535,1536,1537,1538,1539,1540,1541,1542,1543,1544,1545,1546,1547,1548,1549,1550,1551,1552,1553,1554,1555,1556,1557,1558,1559,1560,1561,1562,1563,1564,1565,1566,1567,1568,1569,1570,1571,1572,1573,1574,1575,1576,1577,1578,1579,1580,1581,1582,1583,1584,1585,1586,1587,1588,1589,1590,1591,1592,1593,1594,1595,1596,1597,1598,1599,1600,1601,1602,1603,1604,1605,1606,1607,1608,1609,1610,1611,1612,1613,1614,1615,1616,1617,1618,1619,1620,1621,1622,1623,1624,1625,1626,1627,1628,1629,1630,1631,1632,1633,1634,1635,1636,1637,1638,1639,1640,1641,1642,1643,1644,1645,1646,1647,1648,1649,1650,1750,1751,1752,1753,1754,1755,1756,1757,1758,1759,1760,1761,1762,1763,1764,1765,1766,1767,1768,1769,1770,1771,1772,1773,1774,1775,1776,1777,1778,1779,1780,1781,1782,1783,1784,1785,1786,1787,1788,1789,1790,1791,1792,1793,1794,1795,1796,1797,1798,1799,1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,2101,2102,2103,2104,2105,2106,2107,2108,2109,2110,2111,2112,2113,2114,2115,2116,2117,2118,2119,2120,2121,2122,2123,2124,2125,2126,2127,2128,2129,2130,2131,2132,2133,2134,2135,2136,2137,2138,2139,2140,2141,2142,2143,2144,2145,2146,2147,2148,2149,2150
SRS,39.9035,0,0,50,50,1231.5,1232.5,1232.333333,1232.666667,1232.5,1233.166667,1233.5,1233.5,1233.5,1233.5,1234,1234.166667,1234.333333,1234.833333,1234.833333,1234.5,1234.666667,1235.166667,1235.333333,1235.166667,1235.5,1235.666667,1235.5,1235.833333,1236.166667,1236,1236.5,1236.5,1236.666667,1236.666667,1237.166667,1237.5,1237.333333,1237.666667,1237.666667,1237.833333,1238.5,1238.833333,1238.833333,1239.333333,1239.333333,1239.666667,1240.333333,1240.333333,1240.5,1240.666667,1241.166667,1241.333333,1241.5,1241.5,1242.5,1242.333333,1242.5,1243.333333,1243.166667,1243.5,1243.666667,1244,1244.5,1244.333333,1244.5,1244.833333,1245.333333,1245,1245.5,1245.666667,1246.333333,1246.5,1246.666667,1246.833333,1246.666667,1247.166667,1247.5,1248.166667,1248.5,1248.833333,1249.5,1249.5,1249.5,1250.5,1251,1251.5,1251.666667,1252,1252.833333,1253,1253.333333,1254.333333,1254.333333,1255.166667,1255.666667,1255.833333,1256.5,1256.833333,1257.333333,1257.833333,1258.5,1258.666667,1259.333333,1259.5,1259.666667,1260.333333,1260.666667,1261,1261.666667,1262,1262.5,1262.833333,1262.833333,1263.5,1264,1264.5,1264.5,1265.5,1265.5,1266,1266.5,1267.333333,1267.5,1267.833333,1268.5,1268.833333,1269.5,1269.5,1270.5,1270.833333,1271.5,1271.666667,1272.166667,1272.666667,1273.5,1274.166667,1274.5,1275,1275.5,1276.333333,1277,1277.5,1278,1278.5,1278.833333,1279.333333,1279.666667,1280.5,1281,1281.166667,1281.666667,1282.166667,1282.833333,1283.333333,1283.833333,1283.833333,1284.5,1285.333333,1286,1286.5,1286.5,1287.166667,1287.833333,1288.5,1288.5,1289.5,1290,1290.5,1291.166667,1291.666667,1292.5,1292.833333,1293.5,1294.166667,1294.666667,1295.5,1296.333333,1296.5,1297.666667,1297.833333,1298.666667,1299.5,1300.333333,1300.833333,1301.5,1302,1302.833333,1303.5,1304.666667,1305,1305.833333,1306.5,1307,1307.666667,1308.666667,1309.5,1310,1311,1311.666667,1312.333333,1313.166667,1313.833333,1314.666667,1315.833333,1316.5,1317.166667,1318.166667,1318.833333,1319.833333,1320.833333,1321.666667,1322.666667,1323.666667,1324.5,1325.5,1326.166667,1327.333333,1328.5,1329.5,1330.333333,1331.5,1332.333333,1333.166667,1334,1335.666667,1336.166667,1337,1337.666667,1338.833333,1339.666667,1340.5,1341.5,1342.333333,1343.5,1344.333333,1345.166667,1345.5,1346.666667,1347.5,1348.166667,1349.333333,1349.833333,1350.5,1351.666667,1352.333333,1353.5,1353.5,1354.833333,1355.666667,1356.5,1357,1358.166667,1359.333333,1360,1360.833333,1361.5,1362.666667,1363.5,1364.5,1365.666667,1366.333333,1367.333333,1368.333333,1369.333333,1370.333333,1371.5,1372.666667,1373.5,1374.666667,1375.666667,1376.833333,1377.666667,1379.166667,1380,1381.166667,1382.333333,1383.5,1384.333333,1385.333333,1386.5,1387.5,1388.5,1389.166667,1390.166667,1391.166667,1391.833333,1392.833333,1393.5,1394.333333,1395.333333,1395.5,1396.5,1397.333333,1397.833333,1398.5,1399.333333,1399.833333,1400.333333,1401.166667,1401.5,1402,1402.666667,1403,1403.166667,1403.833333,2328.666667,2328.833333,2329.166667,2328.666667,2329.5,2329.666667,2329.666667,2329.5,2330,2329.666667,2330,2329.666667,2329.833333,2329.833333,2330.333333,2330.166667,2330,2329.666667,2329.5,2329.666667,2329.333333,2329.333333,2329.333333,2328.666667,2328.833333,2328.666667,2328.5,2328.166667,2328.166667,2328,2327.5,2327.333333,2327,2326.5,2326.666667,2326.333333,2325.833333,2325.666667,2325.666667,2325.666667,2325.333333,2325.5,2324.833333,2325.333333,2324.5,2324.5,2324.166667,2324.166667,2324.333333,2324.333333,2323.833333,2324.333333,2324.333333,2324.333333,2324.333333,2324.833333,2324.666667,2324.666667,2324.833333,2324.666667,2324.833333,2324.833333,2325.666667,2325.833333,2325.833333,2326,2326,2326.5,2326.666667,2327,2328,2328,2327.833333,2328.166667,2328.333333,2328.666667,2329,2328.5,2328.833333,2329,2329.333333,2329.666667,2330,2329.666667,2330.166667,2330,2330.333333,2330,2330,2330.333333,2330.166667,2330.166667,2330,2330.333333,2330.5,2330.5,2330.5,2330.666667,2330.666667,2330.333333,2330.166667,2330.333333,2330.166667,2330.333333,2330.666667,2330,2330.166667,2330.333333,2330.333333,2330,2330.166667,2330.333333,2330.166667,2330.166667,2330.5,2330.5,2329.833333,2330.333333,2330.333333,2330.666667,2330.833333,2330.5,2330.666667,2331,2331,2331.333333,2331.333333,2331.833333,2331.666667,2332.166667,2332,2332.5,2332,2332.666667,2333.166667,2333.333333,2333.833333,2334,2334.166667,2334.333333,2334.833333,2335.166667,2335.333333,2335.5,2335.833333,2335.5,2336,2336.5,2336.833333,2336.5,2337.166667,2336.833333,2337,2337.833333,2337.666667,2337.833333,2338,2338.166667,2338.5,2338.166667,2338.666667,2338.5,2338.5,2339.166667,2338.666667,2338.666667,2338.666667,2339.5,2339.333333,2339.333333,2339.166667,2339.5,2339.333333,2339.5,2339.5,2339.5,2339.833333,2339.833333,2340.166667,2339.666667,2340,2340.5,2340.333333,2340.166667,2340.5,2340.833333,2340.833333,2341.166667,2341.333333,2341.166667,2341.666667,2341.333333,2342,2341.833333,2341.666667,2341.833333,2342.333333,2342.333333,2342.5,2343.166667,2343.5,2343.833333,2343.833333,2344,2344.166667,2344.5,2345,2345.166667,2345.666667,2346,2346.166667,2346.166667,2347.5,2347.5,2348.166667,2348.333333,2348.5,2349.333333,2349.833333,2349.5,2350.166667,2350.833333,2351.166667,2351.333333,2351.833333,2352.166667,2352.5,2353.166667,2353.833333,2354,2354.5,2354.833333,2355,2355.666667,2355.833333,2356,2356.333333,2356.666667,2357.166667,2357.166667,2357.5,2357.666667,2358,2358,2358.166667,2358.833333,2358.5,2359.5,2359,2359.333333,2359.666667,2359.833333,2360.166667,2360,2359.833333,2360,2360.333333,2360.666667,2361,2361,2361,2361,2361.5,2361,2361.666667,2361.666667,2362.166667,2361.833333,2362.166667,2362.166667,2362.166667,2362.333333,2362.5,2363,2363.333333,2363.333333,2363.333333,2364,2364.166667,2364.166667,2364.166667,2364.5,2365,2365.5,2365.166667,2365.833333,2366.166667,2366.5,2367.166667,2367.333333,2367.5,2367.666667,2368.166667,2368.666667,2369,2369.5,2369.5,2370.166667,2371.166667,2371.333333,2372.333333,2373,2373.166667,2373.833333,2374.333333,2374.833333,2375.5,2375.833333,2376.666667,2376.833333,2378.166667,2378.333333,2378.666667,2379.333333,2379.833333,2380.5,2380.666667,2381.5,2382.5,2382.666667,2383.333333,2383.166667,2383.666667,2384.166667,2384.333333,2384.666667,2385.666667,2385.833333,2385.833333,2386.333333,2387,2387.333333,2387.333333,2388.166667,2388,2388,2388.833333,2388.5,2388.5,2388.833333,2389.166667,2389.333333,2389.666667,2389.666667,2389.666667,2390,2389.666667,2390.166667,2389.5,2389.833333,2389.833333,2389.5,2389.666667,2390,2389.666667,2389.833333,2389.166667,2389.166667,2389.166667,2389.333333,2389.166667,2389.166667,2389,2388.5,2388.833333,2388.5,2388.333333,2388.333333,2388.333333,2388.5,2388,2388.166667,2388.166667,2388.166667,2387.833333,2388.166667,2388.166667,2388,2388.5,2388.166667,2387.666667,2388,2388,2388,2388,2388.333333,2388.166667,2388.166667,2388.166667,2388.166667,2388,2388.166667,2388.5,2388.166667,2388.666667,2388.666667,2388.5,2388.833333,2389,2389,2388.666667
SRS,39.96733333,0,0,55,55,1495.333333,1495.5,1495.833333,1496,1496.166667,1496.333333,1496.666667,1496.666667,1497,1497.166667,1497.333333,1497.666667,1498.333333,1498.166667,1498.333333,1498.666667,1498.666667,1498.833333,1498.666667,1499.333333,1499.5,1499.5,1499.666667,1499.5,1499.666667,1500.166667,1500.166667,1500.166667,1500.333333,1500.5,1501.5,1501.166667,1501.5,1501.666667,1502,1502.333333,1502.5,1502.666667,1503,1503.5,1503.833333,1504.166667,1504.5,1504.833333,1505,1505.5,1505.666667,1506.333333,1506.5,1506.833333,1507,1507.666667,1507.666667,1507.833333,1508.5,1508.5,1509,1509.166667,1509.5,1509.5,1509.666667,1510,1510.5,1510.5,1511,1511.5,1511.5,1511.666667,1512.333333,1512.5,1513,1512.833333,1513.5,1514,1514.5,1514.5,1515.333333,1515.666667,1516.333333,1516.333333,1516.833333,1517.333333,1518.166667,1518.5,1518.833333,1519.5,1520.166667,1520.833333,1521.5,1522,1522.5,1523,1523.5,1524.166667,1524.5,1525.333333,1525.833333,1526.333333,1526.5,1527.166667,1527.666667,1528,1528.666667,1529.333333,1529.833333,1529.833333,1530.5,1531,1531.333333,1532,1532.666667,1533.166667,1533.666667,1534,1534.5,1534.666667,1535.666667,1535.666667,1536.166667,1537,1537.666667,1538.166667,1538.666667,1539.333333,1540,1540.333333,1541,1541.5,1542.666667,1542.666667,1543.666667,1544.333333,1545.166667,1545.666667,1546.166667,1546.5,1547.5,1548,1548.5,1549,1549.5,1550.333333,1551,1551.5,1552.166667,1552.666667,1553.166667,1554,1554.5,1555.166667,1555.5,1556,1556.666667,1557.333333,1557.666667,1558.5,1559,1559.666667,1560,1561.166667,1561.5,1562,1562.833333,1563.5,1564.166667,1564.5,1565.833333,1566.333333,1567.333333,1568.166667,1568.5,1569.333333,1570.333333,1571,1571.666667,1572.166667,1573.333333,1573.833333,1574.833333,1575.833333,1576.5,1577.333333,1577.666667,1578.833333,1579.666667,1580.666667,1581.666667,1582.5,1583,1584.333333,1585.333333,1585.666667,1587,1587.833333,1588.333333,1589.5,1590.166667,1591.5,1592.5,1593.166667,1594.166667,1595.333333,1596,1597.333333,1598.333333,1599.333333,1600.333333,1601.666667,1602.5,1603.833333,1604.833333,1606,1607.5,1608.333333,1609.5,1610.5,1612,1613,1614.5,1615.5,1616.333333,1617.666667,1618.833333,1620,1620.833333,1621.833333,1623.166667,1624,1625.166667,1626.5,1627.5,1628.166667,1629.333333,1630,1631.166667,1632.333333,1633.166667,1634.166667,1634.666667,1635.833333,1636.666667,1638,1638.5,1639.5,1640.833333,1642,1642.666667,1643.833333,1644.833333,1646.166667,1646.666667,1648,1649.333333,1650.333333,1651.5,1652.666667,1653.666667,1654.666667,1656.333333,1657.666667,1658.5,1660.166667,1661.5,1662.666667,1663.666667,1665,1666.333333,1667.833333,1669,1670.5,1671.833333,1673.333333,1674.833333,1676,1677,1678.5,1679.5,1680.666667,1682.166667,1683.333333,1684.5,1685.666667,1686.333333,1687.666667,1689.166667,1690,1691.166667,1692.166667,1692.833333,1694.333333,1694.666667,1696,1697,1697.833333,1698.5,1699.666667,1699.833333,1701.166667,1701.833333,1702.833333,1703.5,2749.5,2749.833333,2750.166667,2750,2750.333333,2750.5,2751,2751,2750.833333,2751.166667,2751,2751.333333,2751,2751.166667,2751.166667,2751.166667,2750.833333,2750.5,2750.666667,2750.666667,2750.333333,2750.166667,2749.833333,2749.666667,2749.166667,2749.333333,2748.833333,2748.166667,2748.166667,2748.333333,2747.666667,2747.333333,2747.666667,2746.5,2747,2746.333333,2745.833333,2746,2745.166667,2745,2745.333333,2744.833333,2744.166667,2744.5,2744,2743.833333,2744,2744,2743.5,2743.666667,2743.5,2743.833333,2743.666667,2743.5,2743.833333,2744,2744.166667,2744.166667,2744.166667,2744.5,2745,2744.5,2745.166667,2745.666667,2745.5,2745.666667,2746.166667,2746.166667,2746.666667,2746.666667,2747.166667,2747,2748,2747.833333,2748.166667,2748.666667,2748.666667,2748.5,2748.5,2749.333333,2749.5,2750,2749.5,2749.666667,2750.166667,2750,2750,2750.166667,2750,2750.5,2750.166667,2750,2750.5,2750,2750.166667,2750.5,2750.5,2750.166667,2750.333333,2750.166667,2750.666667,2750.166667,2750.333333,2750.166667,2750,2750,2750.333333,2750.333333,2750,2750.166667,2750,2750.333333,2750,2749.666667,2750.166667,2750.166667,2749.666667,2750,2750.333333,2750.166667,2750.666667,2750,2750.833333,2751,2751,2750.833333,2751.166667,2751.333333,2751.666667,2752.5,2751.666667,2752.166667,2752.333333,2752.833333,2753,2753.333333,2753.666667,2754,2754,2754.666667,2754.833333,2755.333333,2755.166667,2755.333333,2755.666667,2756,2756.666667,2756.833333,2756.833333,2757.333333,2757.5,2757.5,2757.666667,2758,2758.5,2758.333333,2758.5,2758.666667,2758.5,2759.166667,2758.833333,2759.333333,2759.333333,2759.666667,2759.333333,2759.5,2760,2760,2759.333333,2760,2760.333333,2760.166667,2760,2759.5,2760.166667,2760.5,2760.333333,2760,2760.333333,2760.833333,2760.833333,2761.333333,2761,2761.333333,2761,2761.166667,2761.333333,2761.666667,2761.833333,2762,2762.166667,2762.333333,2762.333333,2762.5,2762.833333,2763.5,2763.166667,2763.666667,2764.333333,2764,2764.166667,2764.5,2764.833333,2765.333333,2765.333333,2765.666667,2766.333333,2766.333333,2766.666667,2767.5,2767.5,2768.333333,2768.333333,2769.166667,2769.833333,2770.166667,2770.5,2771.166667,2771.666667,2772,2772,2773,2773.166667,2773.666667,2774.333333,2774.5,2775.333333,2775.5,2776,2776.666667,2777.333333,2777.333333,2777.333333,2777.833333,2778.333333,2779,2778.666667,2779.333333,2779.833333,2779.5,2780.5,2780.5,2780.666667,2781.5,2781.5,2781.5,2782.166667,2782.5,2782.5,2782.333333,2782.666667,2782.666667,2783,2783.666667,2783.333333,2783.833333,2784,2783.833333,2784.166667,2784.5,2784.333333,2784.333333,2784.333333,2784.5,2785.166667,2785.166667,2785.333333,2785.333333,2785.333333,2785.5,2786,2785.833333,2786.333333,2786.5,2786.833333,2786.833333,2787,2787.5,2787.666667,2787.833333,2787.5,2787.833333,2788.5,2789,2788.833333,2789.833333,2789.833333,2790,2790.666667,2790.833333,2791.5,2791.666667,2792.666667,2792.5,2793.333333,2793.666667,2794.166667,2794.666667,2795.666667,2796,2796.666667,2797,2797.833333,2798.5,2799.333333,2800,2800.166667,2801.5,2801.833333,2802.666667,2802.666667,2804,2804.333333,2804.833333,2805.833333,2805.833333,2806.666667,2807.333333,2807.833333,2808.333333,2808.833333,2809.333333,2809.833333,2810.166667,2810.833333,2811.5,2812,2812,2812.833333,2812.833333,2813.666667,2814,2814.166667,2814.333333,2814.666667,2814.666667,2815.333333,2815.333333,2816.166667,2815.833333,2815.833333,2815.833333,2816.166667,2816.333333,2816.666667,2816.5,2816.5,2816.333333,2816.333333,2816.166667,2816.166667,2816.333333,2816.166667,2816.166667,2816,2816.166667,2816,2816,2815.833333,2816,2816,2815.333333,2815,2815.166667,2815.666667,2815.166667,2814.833333,2815.166667,2814.833333,2814.5,2814.5,2814.666667,2814.5,2814.5,2814.166667,2814.5,2814.166667,2814,2814,2814.5,2814,2814,2814.166667,2814.333333,2814.166667,2814.166667,2814,2814.166667,2814.5,2814.5,2814.333333,2814.5,2814.333333,2814.333333,2814.833333,2815.166667,2814.5,2815.333333,2814.833333,2815.666667,2815.5
SRS,40.00183333,0,0,60,60,1777.5,1777.666667,1778,1778.166667,1778.333333,1778.833333,1779,1779.166667,1779.5,1779.833333,1780,1780.5,1780.5,1780.5,1780.833333,1781.5,1781.333333,1781.5,1781.5,1782,1782.5,1782.5,1782.333333,1782.666667,1782.833333,1782.833333,1783.166667,1783.333333,1783.333333,1783.666667,1783.833333,1784,1784.5,1784.5,1784.666667,1785.333333,1785.666667,1785.833333,1786.5,1786.5,1787.166667,1787.166667,1788,1788.333333,1788.5,1789.166667,1789.666667,1790,1790.166667,1790.5,1790.5,1791,1791,1791.666667,1792.166667,1792.5,1792.833333,1793,1793.5,1793.833333,1794.166667,1794.333333,1794.833333,1795,1795.333333,1795.833333,1796,1796.5,1796.666667,1797.166667,1797.5,1797.666667,1798.5,1798.833333,1799.166667,1799.5,1800.166667,1800.666667,1800.666667,1801.5,1802.166667,1802.666667,1803.166667,1804,1804.666667,1805.5,1806.166667,1806.666667,1807.333333,1808.166667,1808.5,1809.5,1810,1810.5,1811,1812,1812.5,1812.833333,1813.5,1814.333333,1814.666667,1815.333333,1815.833333,1816.333333,1817,1817.5,1817.833333,1818.5,1819,1819.5,1819.833333,1820.666667,1821.166667,1821.666667,1822.333333,1823.5,1823.666667,1824.166667,1824.833333,1825.5,1826.166667,1826.666667,1827.5,1827.833333,1828.5,1829.333333,1829.666667,1830.833333,1831.166667,1832.333333,1833,1833.666667,1834.333333,1835.333333,1835.833333,1836.5,1837.333333,1838,1838.5,1839.666667,1840.166667,1840.666667,1841.5,1842.333333,1843,1843.5,1843.833333,1844.5,1845.166667,1846.166667,1846.5,1847.166667,1847.666667,1848.166667,1849.333333,1850.166667,1850.5,1851.5,1851.833333,1852.833333,1853.5,1854.5,1855.5,1855.833333,1857,1857.5,1858.166667,1859,1860.333333,1860.666667,1861.666667,1862.666667,1863.333333,1864.5,1865.166667,1865.833333,1867,1867.666667,1868.666667,1869.666667,1870.5,1871.666667,1872.333333,1873.333333,1874.5,1875.166667,1876.5,1877.5,1878.333333,1879.5,1880.333333,1881.5,1882.333333,1883.666667,1884.333333,1885.5,1886.666667,1888.166667,1889,1890.333333,1891.333333,1892.5,1893.5,1894.833333,1895.833333,1896.833333,1898.333333,1899.833333,1900.833333,1902.166667,1903.5,1905.166667,1906.5,1907.666667,1909.166667,1910.333333,1911.666667,1913.333333,1914.5,1915.5,1917.166667,1918.5,1919.333333,1920.5,1922,1923.166667,1924.666667,1925.833333,1927,1928,1929.5,1930.5,1931.833333,1932.833333,1934,1935.166667,1936,1937.333333,1938.333333,1939.5,1940.5,1941.666667,1942.833333,1943.833333,1945.333333,1946.5,1947.5,1948.833333,1950.166667,1950.833333,1952.333333,1953.666667,1955,1956.166667,1957.666667,1958.833333,1960.333333,1961.833333,1963.333333,1964.666667,1966.166667,1967.666667,1969.5,1970.833333,1972.333333,1974.166667,1975.333333,1976.666667,1978.5,1980,1981.833333,1983.333333,1985.333333,1986.5,1988.333333,1989.833333,1991.166667,1992.666667,1994.333333,1995.5,1997,1998.5,1999.333333,2001.333333,2002.333333,2004,2004.833333,2006.166667,2007.5,2008.5,2009.5,2011.5,2012,2013.5,2014.666667,2015.833333,2016.833333,2018,2019.333333,2020.166667,2021.333333,3189.833333,3190.166667,3190.333333,3190.333333,3190.5,3191,3190.833333,3190.333333,3191.333333,3191.333333,3191,3191.5,3191.833333,3191.666667,3191.333333,3190.833333,3191,3190.5,3190.5,3190.833333,3190.333333,3190.166667,3189.666667,3189.166667,3189.5,3189.166667,3188.333333,3188.333333,3188.166667,3187.666667,3187,3187,3186.833333,3186.166667,3186,3185.666667,3185.5,3184.833333,3184.333333,3184.166667,3184.166667,3183.833333,3183.166667,3182.833333,3183.333333,3182.666667,3182.833333,3182.5,3182.166667,3182.5,3182.666667,3182,3181.833333,3182.166667,3182.5,3182.666667,3182.333333,3183.166667,3183,3183.166667,3183.333333,3183.666667,3183.666667,3184,3184.166667,3184.333333,3184.5,3185.166667,3185.5,3185.833333,3186.166667,3186.166667,3186.5,3186.833333,3187.5,3187.5,3187.666667,3188,3188,3188.333333,3188.5,3188.666667,3188.5,3188.666667,3188.833333,3189,3189.333333,3189.333333,3189.5,3189.666667,3189.5,3189.166667,3189.333333,3189.5,3189.166667,3189.666667,3189.5,3189.833333,3189.666667,3189.833333,3189.666667,3189.5,3188.833333,3189.5,3189.166667,3189.333333,3189.333333,3189.166667,3189,3188.5,3189.5,3188.833333,3189,3189,3188.666667,3188.5,3188.5,3188.833333,3188.833333,3188.833333,3189.166667,3189.166667,3189,3189.833333,3189.5,3190,3189.833333,3190.166667,3190.333333,3190.666667,3191,3190.833333,3191.333333,3191.666667,3192,3192.5,3193,3192.833333,3193.333333,3193.5,3193.833333,3194.333333,3194.666667,3194.666667,3195,3195,3195.833333,3196,3196.166667,3196.333333,3197.166667,3197,3197.333333,3198,3197.666667,3197.833333,3197.833333,3198.333333,3198.5,3198.166667,3198.5,3198.666667,3198.666667,3199.166667,3198.5,3199.166667,3198.833333,3199,3199.666667,3199.666667,3199.333333,3199.833333,3199.5,3199.833333,3199.666667,3199.833333,3199.833333,3200,3200.333333,3200.5,3200.666667,3200.5,3200.666667,3200.333333,3201.166667,3201.166667,3201.5,3201.5,3201.166667,3201.666667,3201.833333,3202.333333,3202,3202.166667,3202.666667,3202.833333,3202.833333,3203.5,3203.5,3203.666667,3204.166667,3204.666667,3204.5,3205.5,3205.833333,3205.833333,3206.333333,3207.166667,3207.166667,3207.166667,3208.166667,3208.333333,3208.666667,3209.333333,3210.333333,3210.833333,3211,3211.833333,3212.166667,3212.833333,3213,3213.333333,3214.333333,3214.333333,3215,3215.833333,3215.833333,3216.666667,3217.5,3217.666667,3218,3218.333333,3219,3219.666667,3219.833333,3220,3220.5,3221.333333,3221.5,3221.666667,3221.833333,3222.166667,3222.5,3222.833333,3223.333333,3223.666667,3223.833333,3224,3224.166667,3224.333333,3225,3225,3224.833333,3225.333333,3225.5,3225.333333,3225.5,3226,3226.166667,3226.5,3226.166667,3226.5,3226.5,3226.833333,3227,3227.333333,3227.333333,3227.666667,3227.833333,3227.666667,3227.833333,3228.333333,3228.666667,3228.666667,3229,3229.5,3229.666667,3229.833333,3230,3230.333333,3230.166667,3230.5,3231.333333,3231.833333,3232,3231.833333,3232.5,3232.666667,3233.166667,3233.666667,3234.166667,3234.5,3234.833333,3235.666667,3235.833333,3236.666667,3237.5,3238.166667,3239,3239.5,3240,3240.833333,3241.833333,3242.166667,3243.166667,3244.166667,3244.5,3244.833333,3245.833333,3246.333333,3247.666667,3248.166667,3248.666667,3249.166667,3250.166667,3251.166667,3251.5,3252.333333,3252.833333,3253.166667,3254.166667,3254.666667,3255.333333,3255.666667,3256,3256.666667,3257.166667,3257.833333,3258,3258.166667,3259.166667,3259.833333,3260,3259.666667,3260.5,3260.833333,3261.5,3261.333333,3261.666667,3261.833333,3262,3262,3262.666667,3262.5,3262.833333,3262.5,3262.666667,3262.666667,3262.5,3262.166667,3262.166667,3262.333333,3262.333333,3262,3262.166667,3262,3262,3261.833333,3261.833333,3261.5,3260.666667,3261.166667,3261,3260.666667,3260.5,3260.5,3260.166667,3260.666667,3260,3260,3259.833333,3260.333333,3259.833333,3260,3259.666667,3259.666667,3259.333333,3259.833333,3259.333333,3259.333333,3259.5,3259.333333,3259.5,3259.833333,3259.5,3259.833333,3259.5,3259.833333,3260,3259.666667,3259.5,3260,3259.833333,3260.166667,3259.833333,3260.166667,3260.166667,3260,3260.333333,3260.166667,3261
