TIMESTAMP,MI_BATTERY,DEVICEID,DEVICEADDRS,FWV,MI_CONDUCTIVITY,MI_LIGHT,MI_MOISTURE,MI_TEMPERATURE
2023-06-27 12:25:05,072,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,   694,   199, 26, 26.1
2023-06-27 12:25:05,072,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,   694,   199, 26, 26.1
2023-06-27 12:25:06,072,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,   698,   167, 26, 26.1
2023-06-27 12:25:06,072,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,   698,   167, 26, 26.1
2023-06-27 12:25:07,072,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,   694,   167, 26, 26.1
2023-06-27 12:25:07,072,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,   694,   167, 26, 26.1
2023-06-27 12:25:08,072,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,   694,   167, 26, 26.1
2023-06-27 12:25:09,072,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,   694,   167, 26, 26.1
2023-06-27 12:25:09,072,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,   694,   167, 26, 26.1
2023-06-27 12:25:10,072,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,   694,   167, 26, 26.1
2023-06-27 12:25:10,072,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,   698,   167, 26, 26.1
2023-06-27 12:25:11,072,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,   698,   167, 26, 26.1
2023-06-27 12:25:11,072,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,   698,   167, 26, 26.1
2023-06-27 12:25:15,090,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,  3100,   480, 30, 25.7
2023-06-27 12:25:16,090,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,  3100,   480, 30, 25.7
2023-06-27 12:25:16,090,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,  3081,   260, 30, 25.6
2023-06-27 12:25:17,090,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,  3081,   260, 30, 25.6
2023-06-27 12:25:17,090,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,  3105,   260, 30, 25.6
2023-06-27 12:25:18,090,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,  3105,   260, 30, 25.6
2023-06-27 12:25:18,090,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,  3105,   260, 30, 25.6
2023-06-27 12:25:19,090,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,  3105,   260, 30, 25.6
2023-06-27 12:25:20,090,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,  3081,   260, 30, 25.6
2023-06-27 12:25:20,090,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,  3081,   260, 30, 25.6
2023-06-27 12:25:21,090,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,  3075,   260, 30, 25.7
2023-06-27 12:25:21,090,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,  3111,   260, 30, 25.5
2023-06-27 12:25:22,090,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,  3111,   260, 30, 25.5
2023-06-27 12:25:22,090,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,  3075,   260, 30, 25.7
2023-06-27 12:25:26,068,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,   698,   249, 26, 26.1
2023-06-27 12:25:27,068,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,   698,   249, 26, 26.1
2023-06-27 12:25:27,068,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,   699,   115, 26, 26.0
2023-06-27 12:25:28,068,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,   699,   115, 26, 26.0
2023-06-27 12:25:28,068,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,   699,   115, 26, 26.0
2023-06-27 12:25:29,068,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,   699,   115, 26, 26.0
2023-06-27 12:25:29,068,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,   699,   135, 26, 26.0
2023-06-27 12:25:30,068,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,   699,   135, 26, 26.0
2023-06-27 12:25:30,068,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,   699,   135, 26, 26.0
2023-06-27 12:25:31,068,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,   699,   135, 26, 26.0
2023-06-27 12:25:32,068,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,   699,   135, 26, 26.0
2023-06-27 12:25:32,068,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,   699,   115, 26, 26.0
2023-06-27 12:25:33,068,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,   699,   115, 26, 26.0
2023-06-27 12:25:33,068,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,   699,    95, 26, 26.0
2023-06-27 12:25:37,090,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,  3075,   392, 30, 25.7
2023-06-27 12:25:38,090,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,  3075,   392, 30, 25.7
2023-06-27 12:25:38,090,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,  3075,   224, 30, 25.7
2023-06-27 12:25:39,090,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,  3075,   224, 30, 25.7
2023-06-27 12:25:39,090,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,  3105,   224, 30, 25.6
2023-06-27 12:25:40,090,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,  3105,   224, 30, 25.6
2023-06-27 12:25:40,090,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,  3105,   224, 30, 25.6
2023-06-27 12:25:41,090,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,  3105,   224, 30, 25.6
2023-06-27 12:25:42,090,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,  3081,   224, 30, 25.6
2023-06-27 12:25:42,090,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,  3081,   224, 30, 25.6
2023-06-27 12:25:43,090,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,  3105,   260, 30, 25.6
2023-06-27 12:25:43,090,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,  3105,   260, 30, 25.6
2023-06-27 12:25:44,090,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,  3105,   260, 30, 25.6
2023-06-27 12:25:44,090,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,  3081,   260, 30, 25.6
2023-06-27 12:25:48,063,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,   699,   249, 26, 26.0
2023-06-27 12:25:49,063,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,   699,   249, 26, 26.0
2023-06-27 12:25:49,063,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,   699,   117, 25, 26.0
2023-06-27 12:25:50,063,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,   699,   117, 25, 26.0
2023-06-27 12:25:50,063,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,   699,   166, 26, 26.0
2023-06-27 12:25:51,063,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,   699,   166, 26, 26.0
2023-06-27 12:25:51,063,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,   696,   166, 26, 26.0
2023-06-27 12:25:52,063,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,   696,   166, 26, 26.0
2023-06-27 12:25:52,063,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,   703,   150, 26, 26.0
2023-06-27 12:25:53,063,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,   703,   150, 26, 26.0
