Timestamp, Temperature[°C], Humidity[%]
2023_07_11_10_27_57,25.65,62.61
2023_07_11_10_27_59,25.68,62.65
2023_07_11_10_28_01,25.7,62.61
2023_07_11_10_28_03,25.7,62.54
2023_07_11_10_28_05,25.7,62.54
2023_07_11_10_28_07,25.67,62.48
2023_07_11_10_28_09,25.64,62.52
2023_07_11_10_28_11,25.68,62.51
2023_07_11_10_28_13,25.68,62.51
2023_07_11_10_28_15,25.65,62.49
2023_07_11_10_28_17,25.65,62.55
2023_07_11_10_28_19,25.65,62.56
2023_07_11_10_28_21,25.64,62.54
2023_07_11_10_28_23,25.64,62.56
2023_07_11_10_28_25,25.64,62.61
2023_07_11_10_28_27,25.65,62.6
2023_07_11_10_28_29,25.64,62.6
2023_07_11_10_28_31,25.65,62.6
2023_07_11_10_28_33,25.65,62.62
2023_07_11_10_28_35,25.68,62.61
2023_07_11_10_28_37,25.67,62.56
2023_07_11_10_28_39,25.67,62.57
2023_07_11_10_28_41,25.67,62.56
2023_07_11_10_28_43,25.67,62.57
2023_07_11_10_28_45,25.65,62.52
2023_07_11_10_28_47,25.65,62.58
2023_07_11_10_28_49,25.63,62.6
2023_07_11_10_28_51,25.68,62.63
2023_07_11_10_28_53,25.71,62.63
2023_07_11_10_28_55,25.75,62.61
2023_07_11_10_28_57,25.71,62.64
2023_07_11_10_28_59,25.7,62.67
2023_07_11_10_29_01,25.71,62.6
2023_07_11_10_29_03,25.71,62.56
2023_07_11_10_29_05,25.73,62.56
2023_07_11_10_29_07,25.7,62.51
2023_07_11_10_29_09,25.71,62.51
2023_07_11_10_29_11,25.7,62.46
2023_07_11_10_29_13,25.7,62.46
2023_07_11_10_29_15,25.71,62.43
2023_07_11_10_29_17,25.74,62.48
2023_07_11_10_29_19,25.75,62.42
2023_07_11_10_29_21,25.78,62.6
2023_07_11_10_29_23,25.78,62.71
2023_07_11_10_29_25,25.8,62.74
2023_07_11_10_29_27,25.85,62.65
2023_07_11_10_29_30,25.85,62.55
2023_07_11_10_29_32,25.88,62.49
2023_07_11_10_29_34,25.92,62.38
2023_07_11_10_29_36,25.94,62.28
2023_07_11_10_29_38,25.94,62.12
2023_07_11_10_29_40,25.94,62.1
2023_07_11_10_29_42,25.95,62.02
2023_07_11_10_29_44,25.98,61.98
2023_07_11_10_29_46,25.98,61.97
2023_07_11_10_29_48,26.04,61.92
2023_07_11_10_29_50,26.02,61.9
2023_07_11_10_29_52,25.99,61.82
2023_07_11_10_29_54,25.98,61.77
2023_07_11_10_29_56,26.02,61.79
2023_07_11_10_29_58,25.98,61.82
2023_07_11_10_30_00,25.95,61.83
2023_07_11_10_30_02,25.95,61.88
2023_07_11_10_30_04,25.91,61.85
2023_07_11_10_30_06,25.92,61.89
2023_07_11_10_30_08,25.91,61.87
2023_07_11_10_30_10,25.89,61.91
2023_07_11_10_30_12,25.92,61.94
2023_07_11_10_30_14,25.89,61.9
2023_07_11_10_30_16,25.89,61.93
2023_07_11_10_30_18,25.87,61.92
2023_07_11_10_30_20,25.88,61.97
2023_07_11_10_30_22,25.87,62
2023_07_11_10_30_24,25.88,61.98
2023_07_11_10_30_26,25.91,62.03
2023_07_11_10_30_28,25.95,62.03
2023_07_11_10_30_30,25.96,61.93
2023_07_11_10_30_32,25.95,61.89
2023_07_11_10_30_34,25.94,61.87
2023_07_11_10_30_36,25.92,61.85
2023_07_11_10_30_38,25.92,61.85
2023_07_11_10_30_40,25.91,61.88
2023_07_11_10_30_42,25.91,61.85
2023_07_11_10_30_44,25.88,61.92
2023_07_11_10_30_46,25.88,61.93
2023_07_11_10_30_48,25.88,62
2023_07_11_10_30_50,25.83,61.98
2023_07_11_10_30_52,25.84,62.07
2023_07_11_10_30_54,25.87,62.1
2023_07_11_10_30_56,25.87,62.1
2023_07_11_10_30_58,25.85,62.06
2023_07_11_10_31_00,25.87,62.11
2023_07_11_10_31_02,25.88,62.14
2023_07_11_10_31_04,25.87,62.13
2023_07_11_10_31_06,25.87,62.1
2023_07_11_10_31_08,25.89,62.09
2023_07_11_10_31_10,25.95,62.11
2023_07_11_10_31_12,25.91,61.99
2023_07_11_10_31_14,25.89,61.95
2023_07_11_10_31_16,25.89,61.97
2023_07_11_10_31_18,25.88,61.99
2023_07_11_10_31_20,25.92,62.02
2023_07_11_10_31_22,25.88,61.93
2023_07_11_10_31_24,25.88,61.99
2023_07_11_10_31_27,25.88,62.02
2023_07_11_10_31_29,25.88,62
2023_07_11_10_31_31,25.87,62.03
2023_07_11_10_31_33,25.83,62.07
2023_07_11_10_31_35,25.83,62.08
2023_07_11_10_31_37,25.84,62.17
2023_07_11_10_31_39,25.81,62.13
2023_07_11_10_31_41,25.83,62.2
2023_07_11_10_31_43,25.83,62.23
2023_07_11_10_31_45,25.81,62.21
2023_07_11_10_31_47,25.81,62.25
2023_07_11_10_31_49,25.8,62.32
2023_07_11_10_31_51,25.81,62.34
2023_07_11_10_31_53,25.88,62.37
2023_07_11_10_31_55,25.84,62.27
2023_07_11_10_31_57,25.83,62.24
2023_07_11_10_31_59,25.85,62.27
2023_07_11_10_32_01,25.84,62.31
2023_07_11_10_32_03,25.87,62.25
2023_07_11_10_32_05,25.85,62.19
2023_07_11_10_32_07,25.81,62.19
2023_07_11_10_32_09,25.8,62.17
2023_07_11_10_32_11,25.78,62.23
2023_07_11_10_32_13,25.74,62.25
2023_07_11_10_32_15,25.74,62.36
2023_07_11_10_32_17,25.75,62.42
2023_07_11_10_32_19,25.74,62.45
2023_07_11_10_32_21,25.71,62.54
2023_07_11_10_32_23,25.74,62.63
2023_07_11_10_32_25,25.73,62.64
2023_07_11_10_32_27,25.73,62.65
2023_07_11_10_32_29,25.7,62.63
2023_07_11_10_32_31,25.75,62.63
2023_07_11_10_32_33,25.77,62.57
2023_07_11_10_32_35,25.85,62.59
2023_07_11_10_32_37,25.85,62.5
2023_07_11_10_32_39,25.87,62.43
2023_07_11_10_32_41,25.92,62.35
2023_07_11_10_32_43,25.95,62.26
2023_07_11_10_32_45,25.94,62.12
2023_07_11_10_32_47,25.98,62.05
2023_07_11_10_32_49,25.94,61.98
2023_07_11_10_32_51,25.88,61.93
2023_07_11_10_32_53,25.84,61.93
2023_07_11_10_32_55,25.78,62.04
2023_07_11_10_32_57,25.75,62.21
2023_07_11_10_32_59,25.74,62.29
2023_07_11_10_33_01,25.74,62.37
2023_07_11_10_33_03,25.77,62.41
2023_07_11_10_33_05,25.78,62.44
2023_07_11_10_33_07,25.8,62.4
2023_07_11_10_33_09,25.78,62.38
2023_07_11_10_33_11,25.81,62.35
2023_07_11_10_33_14,25.77,62.32
2023_07_11_10_33_16,25.75,62.29
2023_07_11_10_33_18,25.75,62.25
2023_07_11_10_33_20,25.75,62.28
2023_07_11_10_33_22,25.73,62.36
2023_07_11_10_33_24,25.73,62.37
2023_07_11_10_33_26,25.73,62.39
2023_07_11_10_33_28,25.78,62.46
2023_07_11_10_33_30,25.77,62.41
2023_07_11_10_33_32,25.8,62.39
2023_07_11_10_33_34,25.77,62.35
2023_07_11_10_33_36,25.73,62.36
2023_07_11_10_33_38,25.7,62.48
2023_07_11_10_33_40,25.68,62.5
2023_07_11_10_33_42,25.65,62.57
2023_07_11_10_33_44,25.68,62.63
2023_07_11_10_33_46,25.71,62.61
2023_07_11_10_33_48,25.75,62.58
2023_07_11_10_33_50,25.81,62.53
2023_07_11_10_33_52,25.85,62.46
2023_07_11_10_33_54,25.84,62.36
2023_07_11_10_33_56,25.85,62.27
2023_07_11_10_33_58,25.88,62.24
2023_07_11_10_34_00,25.88,62.19
2023_07_11_10_34_02,25.92,62.13
2023_07_11_10_34_04,25.94,62.05
2023_07_11_10_34_06,25.89,61.97
2023_07_11_10_34_08,25.87,61.92
2023_07_11_10_34_10,25.85,61.92
2023_07_11_10_34_12,25.83,61.99
2023_07_11_10_34_14,25.8,62.03
2023_07_11_10_34_16,25.78,62.08
2023_07_11_10_34_18,25.78,62.16
2023_07_11_10_34_20,25.77,62.18
2023_07_11_10_34_22,25.78,62.21
2023_07_11_10_34_24,25.75,62.25
2023_07_11_10_34_26,25.73,62.25
2023_07_11_10_34_28,25.73,62.26
2023_07_11_10_34_30,25.71,62.31
2023_07_11_10_34_32,25.7,62.34
2023_07_11_10_34_34,25.68,62.33
2023_07_11_10_34_36,25.67,62.37
2023_07_11_10_34_38,25.7,62.44
2023_07_11_10_34_40,25.7,62.47
2023_07_11_10_34_42,25.65,62.46
2023_07_11_10_34_44,25.67,62.44
2023_07_11_10_34_46,25.67,62.47
2023_07_11_10_34_48,25.68,62.48
2023_07_11_10_34_50,25.68,62.47
2023_07_11_10_34_52,25.7,62.49
2023_07_11_10_34_54,25.65,62.48
2023_07_11_10_34_56,25.68,62.48
2023_07_11_10_34_59,25.67,62.51
2023_07_11_10_35_01,25.67,62.49
2023_07_11_10_35_03,25.67,62.53
2023_07_11_10_35_05,25.67,62.47
2023_07_11_10_35_07,25.68,62.53
2023_07_11_10_35_09,25.68,62.5
2023_07_11_10_35_11,25.68,62.46
2023_07_11_10_35_13,25.73,62.48
2023_07_11_10_35_15,25.73,62.42
2023_07_11_10_35_17,25.7,62.37
2023_07_11_10_35_19,25.71,62.37
2023_07_11_10_35_21,25.73,62.36
2023_07_11_10_35_23,25.73,62.35
2023_07_11_10_35_25,25.7,62.35
2023_07_11_10_35_27,25.73,62.36
2023_07_11_10_35_29,25.78,62.39
2023_07_11_10_35_31,25.75,62.32
2023_07_11_10_35_33,25.7,62.31
2023_07_11_10_35_35,25.64,62.38
2023_07_11_10_35_37,25.61,62.48
2023_07_11_10_35_39,25.64,62.52
2023_07_11_10_35_41,25.61,62.57
2023_07_11_10_35_43,25.63,62.6
2023_07_11_10_35_45,25.63,62.63
2023_07_11_10_35_47,25.63,62.63
2023_07_11_10_35_49,25.63,62.62
2023_07_11_10_35_51,25.63,62.63
2023_07_11_10_35_53,25.63,62.61
2023_07_11_10_35_55,25.65,62.61
2023_07_11_10_35_57,25.64,62.49
2023_07_11_10_35_59,25.63,62.5
2023_07_11_10_36_01,25.6,62.5
2023_07_11_10_36_03,25.61,62.48
2023_07_11_10_36_05,25.58,62.53
2023_07_11_10_36_07,25.6,62.52
2023_07_11_10_36_09,25.64,62.61
2023_07_11_10_36_11,25.67,62.56
2023_07_11_10_36_13,25.68,62.5
2023_07_11_10_36_15,25.68,62.47
2023_07_11_10_36_17,25.75,62.41
2023_07_11_10_36_19,25.74,62.41
2023_07_11_10_36_21,25.75,62.3
2023_07_11_10_36_23,25.8,62.42
2023_07_11_10_36_25,25.88,62.53
2023_07_11_10_36_27,25.87,62.38
2023_07_11_10_36_29,25.87,62.19
2023_07_11_10_36_31,25.87,62.04
2023_07_11_10_36_33,25.87,61.97
2023_07_11_10_36_35,25.89,62.06
2023_07_11_10_36_37,25.89,62
2023_07_11_10_36_39,25.91,62.17
2023_07_11_10_36_41,25.92,62.06
2023_07_11_10_36_43,25.91,61.94
2023_07_11_10_36_46,25.92,61.9
2023_07_11_10_36_48,25.94,61.82
2023_07_11_10_36_50,25.92,61.77
2023_07_11_10_36_52,25.92,61.74
2023_07_11_10_36_54,25.88,61.75
2023_07_11_10_36_56,25.88,61.79
2023_07_11_10_36_58,25.88,61.81
2023_07_11_10_37_00,25.85,61.84
2023_07_11_10_37_02,25.84,61.89
2023_07_11_10_37_04,25.81,61.97
2023_07_11_10_37_06,25.84,62
2023_07_11_10_37_08,25.85,62.02
2023_07_11_10_37_10,25.87,62
2023_07_11_10_37_12,25.85,61.94
2023_07_11_10_37_14,25.85,61.94
2023_07_11_10_37_16,25.83,61.91
2023_07_11_10_37_18,25.83,61.93
2023_07_11_10_37_20,25.83,61.92
2023_07_11_10_37_22,25.83,61.96
2023_07_11_10_37_24,25.83,61.93
2023_07_11_10_37_26,25.85,61.92
2023_07_11_10_37_28,25.84,61.89
2023_07_11_10_37_30,25.84,61.92
2023_07_11_10_37_32,25.83,61.91
2023_07_11_10_37_34,25.81,61.93
2023_07_11_10_37_36,25.8,61.96
2023_07_11_10_37_38,25.78,61.95
2023_07_11_10_37_40,25.75,61.97
2023_07_11_10_37_42,25.75,61.92
2023_07_11_10_37_44,25.75,61.99
2023_07_11_10_37_46,25.75,62.02
2023_07_11_10_37_48,25.77,62.04
2023_07_11_10_37_50,25.77,62.06
2023_07_11_10_37_52,25.77,62.09
2023_07_11_10_37_54,25.78,62.13
2023_07_11_10_37_56,25.77,62.1
2023_07_11_10_37_58,25.75,62.08
2023_07_11_10_38_00,25.73,62.09
2023_07_11_10_38_02,25.73,62.15
2023_07_11_10_38_04,25.71,62.19
2023_07_11_10_38_06,25.75,62.26
2023_07_11_10_38_08,25.74,62.27
2023_07_11_10_38_10,25.75,62.28
2023_07_11_10_38_12,25.81,62.24
2023_07_11_10_38_14,25.84,62.24
2023_07_11_10_38_16,25.87,62.16
2023_07_11_10_38_18,25.88,62.1
2023_07_11_10_38_20,25.88,61.98
2023_07_11_10_38_22,25.88,61.92
2023_07_11_10_38_25,25.94,61.92
2023_07_11_10_38_27,25.95,61.86
2023_07_11_10_38_29,25.92,61.78
2023_07_11_10_38_31,25.94,61.75
2023_07_11_10_38_33,25.92,61.71
2023_07_11_10_38_35,25.92,61.71
2023_07_11_10_38_37,25.89,61.67
2023_07_11_10_38_39,25.94,61.7
2023_07_11_10_38_41,25.91,61.67
2023_07_11_10_38_43,25.91,61.72
2023_07_11_10_38_45,25.94,61.72
2023_07_11_10_38_47,25.91,61.76
2023_07_11_10_38_49,25.95,61.68
2023_07_11_10_38_51,25.95,61.7
2023_07_11_10_38_53,25.94,61.69
2023_07_11_10_38_55,25.94,61.69
2023_07_11_10_38_57,25.92,61.64
2023_07_11_10_38_59,25.89,61.64
2023_07_11_10_39_01,25.92,61.66
2023_07_11_10_39_03,25.89,61.64
2023_07_11_10_39_05,25.91,61.66
2023_07_11_10_39_07,25.94,61.66
2023_07_11_10_39_09,25.94,61.69
2023_07_11_10_39_11,25.96,61.66
2023_07_11_10_39_13,25.96,61.63
2023_07_11_10_39_15,25.95,61.6
2023_07_11_10_39_17,25.92,61.58
2023_07_11_10_39_19,25.94,61.57
2023_07_11_10_39_21,25.94,61.54
2023_07_11_10_39_23,25.92,61.54
2023_07_11_10_39_25,25.92,61.59
2023_07_11_10_39_27,25.91,61.56
2023_07_11_10_39_29,25.92,61.56
2023_07_11_10_39_31,25.94,61.55
2023_07_11_10_39_33,25.94,61.58
2023_07_11_10_39_35,25.89,61.55
2023_07_11_10_39_37,25.89,61.56
2023_07_11_10_39_39,25.91,61.61
2023_07_11_10_39_41,25.89,61.64
2023_07_11_10_39_43,25.88,61.57
2023_07_11_10_39_45,25.88,61.6
2023_07_11_10_39_47,25.88,61.63
2023_07_11_10_39_49,25.88,61.64
2023_07_11_10_39_51,25.87,61.64
2023_07_11_10_39_53,25.85,61.62
2023_07_11_10_39_55,25.87,61.69
2023_07_11_10_39_57,25.84,61.7
2023_07_11_10_39_59,25.78,61.71
2023_07_11_10_40_01,25.81,61.75
2023_07_11_10_40_03,25.77,61.82
2023_07_11_10_40_05,25.75,61.87
2023_07_11_10_40_07,25.74,61.88
2023_07_11_10_40_10,25.73,61.94
2023_07_11_10_40_12,25.71,62
2023_07_11_10_40_14,25.7,62.03
2023_07_11_10_40_16,25.77,62.11
2023_07_11_10_40_18,25.75,62.07
2023_07_11_10_40_20,25.77,62.04
2023_07_11_10_40_22,25.8,62.05
2023_07_11_10_40_24,25.8,62
2023_07_11_10_40_26,25.85,61.97
2023_07_11_10_40_28,25.83,61.91
2023_07_11_10_40_30,25.84,61.84
2023_07_11_10_40_32,25.85,61.83
2023_07_11_10_40_34,25.88,61.79
2023_07_11_10_40_36,25.89,61.75
2023_07_11_10_40_38,25.91,61.71
2023_07_11_10_40_40,26.01,61.7
2023_07_11_10_40_42,26.02,61.63
2023_07_11_10_40_44,26.05,61.54
2023_07_11_10_40_46,26.06,61.4
2023_07_11_10_40_48,26.05,61.33
2023_07_11_10_40_50,26.12,61.29
2023_07_11_10_40_52,26.12,61.26
2023_07_11_10_40_54,26.09,61.21
2023_07_11_10_40_56,26.11,61.1
2023_07_11_10_40_58,26.09,61.07
2023_07_11_10_41_00,26.08,61.05
2023_07_11_10_41_02,26.09,61.07
2023_07_11_10_41_04,26.09,61.07
2023_07_11_10_41_06,26.09,61.05
2023_07_11_10_41_08,26.06,61.06
2023_07_11_10_41_10,26.08,61.05
2023_07_11_10_41_12,26.06,61.05
2023_07_11_10_41_14,26.04,61.1
2023_07_11_10_41_16,26.04,61.1
2023_07_11_10_41_18,25.99,61.13
2023_07_11_10_41_20,25.98,61.18
2023_07_11_10_41_22,25.95,61.25
2023_07_11_10_41_24,25.94,61.26
2023_07_11_10_41_26,25.91,61.32
2023_07_11_10_41_28,25.91,61.33
2023_07_11_10_41_30,25.89,61.46
2023_07_11_10_41_32,25.85,61.47
2023_07_11_10_41_34,25.85,61.51
2023_07_11_10_41_36,25.91,61.59
2023_07_11_10_41_38,25.91,61.59
2023_07_11_10_41_40,25.91,61.57
2023_07_11_10_41_42,25.89,61.57
2023_07_11_10_41_45,25.89,61.57
2023_07_11_10_41_47,25.89,61.6
2023_07_11_10_41_49,25.88,61.6
2023_07_11_10_41_51,25.85,61.62
2023_07_11_10_41_53,25.87,61.65
2023_07_11_10_41_55,25.89,61.69
2023_07_11_10_41_57,25.91,61.68
2023_07_11_10_41_59,25.88,61.63
2023_07_11_10_42_01,25.92,61.63
2023_07_11_10_42_03,25.94,61.62
2023_07_11_10_42_05,25.94,61.61
2023_07_11_10_42_07,25.92,61.58
2023_07_11_10_42_09,25.94,61.61
2023_07_11_10_42_11,25.95,61.81
2023_07_11_10_42_13,25.94,61.72
2023_07_11_10_42_15,25.95,61.66
2023_07_11_10_42_17,25.96,61.62
2023_07_11_10_42_19,25.94,61.59
2023_07_11_10_42_21,25.92,61.52
2023_07_11_10_42_23,25.91,61.57
2023_07_11_10_42_25,25.88,61.56
2023_07_11_10_42_27,25.88,61.58
2023_07_11_10_42_29,25.87,61.59
2023_07_11_10_42_31,25.85,61.64
2023_07_11_10_42_33,25.87,61.63
2023_07_11_10_42_35,25.87,61.68
2023_07_11_10_42_37,25.85,61.67
2023_07_11_10_42_39,25.88,61.71
2023_07_11_10_42_41,25.95,61.76
2023_07_11_10_42_43,25.89,61.67
2023_07_11_10_42_45,25.91,61.59
2023_07_11_10_42_47,25.89,61.53
2023_07_11_10_42_49,25.94,61.57
2023_07_11_10_42_51,25.92,61.56
2023_07_11_10_42_53,25.92,61.53
2023_07_11_10_42_55,25.95,61.55
2023_07_11_10_42_57,25.96,61.46
2023_07_11_10_42_59,25.96,61.45
2023_07_11_10_43_01,25.96,61.38
2023_07_11_10_43_03,25.96,61.42
2023_07_11_10_43_05,25.95,61.4
2023_07_11_10_43_07,25.98,61.39
2023_07_11_10_43_09,25.99,61.38
2023_07_11_10_43_11,26.02,61.37
2023_07_11_10_43_13,26.01,61.36
2023_07_11_10_43_15,26.02,61.31
2023_07_11_10_43_17,26.05,61.29
2023_07_11_10_43_19,26.09,61.22
2023_07_11_10_43_22,26.18,61.25
2023_07_11_10_43_24,26.25,61.21
2023_07_11_10_43_26,26.28,61.16
2023_07_11_10_43_28,26.32,60.98
2023_07_11_10_43_30,26.35,60.87
2023_07_11_10_43_32,26.36,60.73
2023_07_11_10_43_34,26.38,60.63
2023_07_11_10_43_36,26.34,60.58
2023_07_11_10_43_38,26.35,60.52
2023_07_11_10_43_40,26.32,60.43
2023_07_11_10_43_42,26.31,60.43
2023_07_11_10_43_44,26.31,60.46
2023_07_11_10_43_46,26.31,60.49
2023_07_11_10_43_48,26.29,60.52
2023_07_11_10_43_50,26.32,60.58
2023_07_11_10_43_52,26.34,60.51
2023_07_11_10_43_54,26.36,60.49
2023_07_11_10_43_56,26.38,60.49
2023_07_11_10_43_58,26.36,60.36
2023_07_11_10_44_00,26.36,60.43
2023_07_11_10_44_02,26.34,60.45
2023_07_11_10_44_04,26.35,60.46
2023_07_11_10_44_06,26.34,60.42
2023_07_11_10_44_08,26.28,60.36
2023_07_11_10_44_10,26.24,60.45
2023_07_11_10_44_12,26.18,60.49
2023_07_11_10_44_14,26.14,60.53
2023_07_11_10_44_16,26.09,60.63
2023_07_11_10_44_18,26.06,60.74
2023_07_11_10_44_20,26.06,60.9
2023_07_11_10_44_22,26.05,60.91
2023_07_11_10_44_24,26.01,61.05
2023_07_11_10_44_26,25.99,61.08
2023_07_11_10_44_28,25.99,61.11
2023_07_11_10_44_30,25.98,61.2
2023_07_11_10_44_32,25.98,61.22
2023_07_11_10_44_35,25.95,61.27
2023_07_11_10_44_37,25.95,61.28
2023_07_11_10_44_39,25.92,61.28
2023_07_11_10_44_41,25.88,61.33
2023_07_11_10_44_43,25.84,61.4
2023_07_11_10_44_45,25.81,61.53
2023_07_11_10_44_47,25.84,61.61
2023_07_11_10_44_49,25.83,61.62
2023_07_11_10_44_51,25.8,61.65
2023_07_11_10_44_53,25.83,61.7
2023_07_11_10_44_55,25.81,61.74
2023_07_11_10_44_57,25.8,61.75
2023_07_11_10_44_59,25.78,61.79
2023_07_11_10_45_01,25.8,61.82
2023_07_11_10_45_03,25.83,61.88
2023_07_11_10_45_05,25.88,61.84
2023_07_11_10_45_07,25.87,61.76
2023_07_11_10_45_09,25.87,61.66
2023_07_11_10_45_11,25.85,61.67
2023_07_11_10_45_13,25.84,61.64
2023_07_11_10_45_15,25.85,61.66
2023_07_11_10_45_17,25.87,61.68
2023_07_11_10_45_19,25.94,61.69
2023_07_11_10_45_21,25.96,61.7
2023_07_11_10_45_23,26.05,61.59
2023_07_11_10_45_25,26.04,61.46
2023_07_11_10_45_27,26.05,61.36
2023_07_11_10_45_29,26.02,61.33
2023_07_11_10_45_31,26.02,61.24
2023_07_11_10_45_33,26.04,61.18
2023_07_11_10_45_35,26.08,61.24
2023_07_11_10_45_37,26.12,61.22
2023_07_11_10_45_39,26.12,61.1
2023_07_11_10_45_41,26.11,61.07
2023_07_11_10_45_43,26.19,61.07
2023_07_11_10_45_45,26.16,61.04
2023_07_11_10_45_47,26.15,60.96
2023_07_11_10_45_49,26.14,60.91
2023_07_11_10_45_51,26.14,60.89
2023_07_11_10_45_53,26.12,61.17
2023_07_11_10_45_55,26.12,61.2
