Timestamp, Temperature[°C], Humidity[%]
2023_07_11_12_04_13,26.12,61.3
2023_07_11_12_04_15,26.16,61.28
2023_07_11_12_04_17,26.18,61.26
2023_07_11_12_04_19,26.15,61.23
2023_07_11_12_04_21,26.14,61.22
2023_07_11_12_04_23,26.16,61.24
2023_07_11_12_04_25,26.15,61.24
2023_07_11_12_04_27,26.16,61.25
2023_07_11_12_04_29,26.16,61.24
2023_07_11_12_04_31,26.15,61.27
2023_07_11_12_04_33,26.12,61.27
2023_07_11_12_04_35,26.11,61.31
2023_07_11_12_04_37,26.11,61.33
2023_07_11_12_04_39,26.14,61.34
2023_07_11_12_04_41,26.15,61.4
2023_07_11_12_04_43,26.16,61.35
2023_07_11_12_04_45,26.16,61.32
2023_07_11_12_04_47,26.21,61.32
2023_07_11_12_04_49,26.22,61.27
2023_07_11_12_04_51,26.24,61.2
2023_07_11_12_04_53,26.25,61.17
2023_07_11_12_04_55,26.22,61.07
2023_07_11_12_04_57,26.24,61.06
2023_07_11_12_04_59,26.25,61.02
2023_07_11_12_05_01,26.26,61
2023_07_11_12_05_04,26.31,61
2023_07_11_12_05_06,26.34,60.92
2023_07_11_12_05_08,26.35,61.04
2023_07_11_12_05_10,26.42,61.1
2023_07_11_12_05_12,26.43,61.02
2023_07_11_12_05_14,26.39,60.88
2023_07_11_12_05_16,26.36,60.78
2023_07_11_12_05_18,26.36,60.72
2023_07_11_12_05_20,26.38,60.73
2023_07_11_12_05_22,26.35,60.73
2023_07_11_12_05_24,26.4,60.82
2023_07_11_12_05_26,26.38,60.82
2023_07_11_12_05_28,26.38,60.78
2023_07_11_12_05_30,26.35,60.75
2023_07_11_12_05_32,26.35,60.83
2023_07_11_12_05_34,26.36,60.83
2023_07_11_12_05_36,26.4,60.82
2023_07_11_12_05_38,26.39,60.74
2023_07_11_12_05_40,26.38,60.76
2023_07_11_12_05_42,26.38,60.73
2023_07_11_12_05_44,26.36,60.73
2023_07_11_12_05_46,26.32,60.74
2023_07_11_12_05_48,26.31,60.79
2023_07_11_12_05_50,26.34,60.8
2023_07_11_12_05_52,26.36,60.83
2023_07_11_12_05_54,26.35,60.83
2023_07_11_12_05_56,26.38,60.79
2023_07_11_12_05_58,26.34,60.79
2023_07_11_12_06_00,26.31,60.79
2023_07_11_12_06_02,26.31,60.84
2023_07_11_12_06_04,26.28,60.84
2023_07_11_12_06_06,26.31,60.91
2023_07_11_12_06_08,26.29,60.93
2023_07_11_12_06_10,26.26,60.91
2023_07_11_12_06_12,26.25,60.88
2023_07_11_12_06_14,26.25,60.94
2023_07_11_12_06_16,26.28,60.95
2023_07_11_12_06_18,26.26,60.98
2023_07_11_12_06_20,26.28,61
2023_07_11_12_06_22,26.26,60.97
2023_07_11_12_06_24,26.24,60.96
2023_07_11_12_06_26,26.21,60.98
2023_07_11_12_06_28,26.21,61.06
2023_07_11_12_06_30,26.21,61.06
2023_07_11_12_06_32,26.18,61.09
2023_07_11_12_06_34,26.18,61.13
2023_07_11_12_06_36,26.16,61.2
2023_07_11_12_06_38,26.15,61.19
2023_07_11_12_06_40,26.12,61.28
2023_07_11_12_06_43,26.14,61.28
2023_07_11_12_06_45,26.11,61.36
2023_07_11_12_06_47,26.08,61.35
2023_07_11_12_06_49,26.09,61.44
2023_07_11_12_06_51,26.11,61.43
2023_07_11_12_06_53,26.12,61.41
2023_07_11_12_06_55,26.11,61.37
2023_07_11_12_06_57,26.11,61.37
2023_07_11_12_06_59,26.11,61.41
2023_07_11_12_07_01,26.09,61.44
2023_07_11_12_07_03,26.11,61.46
2023_07_11_12_07_05,26.11,61.44
2023_07_11_12_07_07,26.06,61.46
2023_07_11_12_07_09,26.08,61.48
2023_07_11_12_07_11,26.09,61.48
2023_07_11_12_07_13,26.12,61.51
2023_07_11_12_07_15,26.09,61.45
2023_07_11_12_07_17,26.12,61.42
2023_07_11_12_07_19,26.11,61.45
2023_07_11_12_07_21,26.11,61.44
2023_07_11_12_07_23,26.11,61.45
2023_07_11_12_07_25,26.08,61.45
2023_07_11_12_07_27,26.05,61.47
2023_07_11_12_07_29,26.06,61.51
2023_07_11_12_07_31,26.06,61.52
2023_07_11_12_07_33,26.09,61.57
2023_07_11_12_07_35,26.09,61.56
2023_07_11_12_07_37,26.09,61.53
2023_07_11_12_07_39,26.08,61.51
2023_07_11_12_07_41,26.09,61.55
2023_07_11_12_07_43,26.06,61.5
2023_07_11_12_07_45,26.06,61.48
2023_07_11_12_07_47,26.08,61.49
2023_07_11_12_07_49,26.06,61.52
2023_07_11_12_07_51,26.09,61.56
2023_07_11_12_07_53,26.08,61.54
2023_07_11_12_07_55,26.09,61.56
2023_07_11_12_07_57,26.08,61.53
2023_07_11_12_07_59,26.08,61.51
2023_07_11_12_08_01,26.08,61.53
2023_07_11_12_08_03,26.05,61.53
2023_07_11_12_08_05,26.02,61.51
2023_07_11_12_08_07,26.04,61.56
2023_07_11_12_08_09,26.05,61.53
2023_07_11_12_08_11,26.09,61.54
2023_07_11_12_08_13,26.14,61.79
2023_07_11_12_08_15,26.18,61.81
2023_07_11_12_08_17,26.19,61.59
2023_07_11_12_08_19,26.15,61.44
2023_07_11_12_08_22,26.19,61.37
2023_07_11_12_08_24,26.24,61.28
2023_07_11_12_08_26,26.22,61.2
2023_07_11_12_08_28,26.25,61.17
2023_07_11_12_08_30,26.24,61.14
2023_07_11_12_08_32,26.25,61.12
2023_07_11_12_08_34,26.25,61.08
2023_07_11_12_08_36,26.26,61.11
2023_07_11_12_08_38,26.26,61.08
2023_07_11_12_08_40,26.25,61.07
2023_07_11_12_08_42,26.24,61.04
2023_07_11_12_08_44,26.28,61.05
2023_07_11_12_08_46,26.26,61.04
2023_07_11_12_08_48,26.26,61.01
2023_07_11_12_08_50,26.24,61.03
2023_07_11_12_08_52,26.24,61.02
2023_07_11_12_08_54,26.24,61.04
2023_07_11_12_08_56,26.24,61.03
2023_07_11_12_08_58,26.31,61.07
2023_07_11_12_09_00,26.31,61.02
2023_07_11_12_09_02,26.26,60.97
2023_07_11_12_09_04,26.28,60.98
2023_07_11_12_09_06,26.29,60.97
2023_07_11_12_09_08,26.26,60.94
2023_07_11_12_09_10,26.26,60.91
2023_07_11_12_09_12,26.26,60.97
2023_07_11_12_09_14,26.26,60.97
2023_07_11_12_09_16,26.21,60.96
2023_07_11_12_09_18,26.24,60.99
2023_07_11_12_09_20,26.26,61.08
2023_07_11_12_09_22,26.22,61.02
2023_07_11_12_09_24,26.24,61.03
2023_07_11_12_09_26,26.26,61.04
2023_07_11_12_09_28,26.26,61
2023_07_11_12_09_30,26.26,60.99
2023_07_11_12_09_32,26.24,60.96
2023_07_11_12_09_34,26.31,60.94
2023_07_11_12_09_36,26.28,60.87
2023_07_11_12_09_38,26.29,60.91
2023_07_11_12_09_40,26.29,60.88
2023_07_11_12_09_42,26.26,60.91
2023_07_11_12_09_44,26.28,60.92
2023_07_11_12_09_46,26.28,60.9
2023_07_11_12_09_48,26.31,60.93
2023_07_11_12_09_50,26.25,60.9
2023_07_11_12_09_52,26.25,60.93
2023_07_11_12_09_54,26.22,60.95
2023_07_11_12_09_56,26.22,60.99
2023_07_11_12_09_58,26.22,61.01
2023_07_11_12_10_00,26.21,61.01
2023_07_11_12_10_02,26.19,61.02
2023_07_11_12_10_04,26.16,61.12
2023_07_11_12_10_07,26.12,61.14
2023_07_11_12_10_09,26.12,61.19
2023_07_11_12_10_11,26.11,61.24
2023_07_11_12_10_13,26.11,61.27
2023_07_11_12_10_15,26.06,61.31
2023_07_11_12_10_17,26.06,61.34
2023_07_11_12_10_19,26.04,61.35
2023_07_11_12_10_21,26.04,61.41
2023_07_11_12_10_23,26.01,61.46
2023_07_11_12_10_25,26.02,61.54
2023_07_11_12_10_27,26.01,61.54
2023_07_11_12_10_29,26.09,61.52
2023_07_11_12_10_31,26.08,61.51
2023_07_11_12_10_33,26.08,61.47
2023_07_11_12_10_35,26.11,61.45
2023_07_11_12_10_37,26.06,61.42
2023_07_11_12_10_39,26.09,61.38
2023_07_11_12_10_41,26.14,61.38
2023_07_11_12_10_43,26.15,61.31
2023_07_11_12_10_45,26.19,61.28
2023_07_11_12_10_47,26.22,61.18
2023_07_11_12_10_49,26.31,61.13
2023_07_11_12_10_51,26.31,61.02
2023_07_11_12_10_53,26.29,60.93
2023_07_11_12_10_55,26.25,60.9
2023_07_11_12_10_57,26.25,60.88
2023_07_11_12_10_59,26.29,60.92
2023_07_11_12_11_01,26.28,60.94
2023_07_11_12_11_03,26.26,60.91
2023_07_11_12_11_05,26.25,60.9
2023_07_11_12_11_07,26.24,60.96
2023_07_11_12_11_09,26.22,60.96
2023_07_11_12_11_11,26.21,61.03
2023_07_11_12_11_13,26.19,61.05
2023_07_11_12_11_15,26.16,61.06
2023_07_11_12_11_17,26.18,61.12
2023_07_11_12_11_19,26.16,61.14
2023_07_11_12_11_21,26.16,61.17
2023_07_11_12_11_23,26.15,61.23
2023_07_11_12_11_25,26.16,61.21
2023_07_11_12_11_27,26.18,61.2
2023_07_11_12_11_29,26.22,61.18
2023_07_11_12_11_31,26.26,61.11
2023_07_11_12_11_33,26.25,61.08
2023_07_11_12_11_35,26.25,61
2023_07_11_12_11_37,26.25,60.99
2023_07_11_12_11_39,26.35,60.99
2023_07_11_12_11_41,26.36,61.09
2023_07_11_12_11_43,26.34,60.95
2023_07_11_12_11_45,26.32,60.87
2023_07_11_12_11_47,26.34,60.81
2023_07_11_12_11_49,26.29,60.79
2023_07_11_12_11_51,26.28,60.83
2023_07_11_12_11_54,26.26,60.86
2023_07_11_12_11_56,26.26,60.92
2023_07_11_12_11_58,26.31,60.94
2023_07_11_12_12_00,26.35,60.92
2023_07_11_12_12_02,26.38,60.89
2023_07_11_12_12_04,26.34,60.76
2023_07_11_12_12_06,26.35,60.72
2023_07_11_12_12_08,26.32,60.7
2023_07_11_12_12_10,26.31,60.72
2023_07_11_12_12_12,26.31,60.74
2023_07_11_12_12_14,26.26,60.77
2023_07_11_12_12_16,26.25,60.83
2023_07_11_12_12_18,26.25,60.85
2023_07_11_12_12_20,26.25,60.93
2023_07_11_12_12_22,26.19,60.95
2023_07_11_12_12_24,26.19,61.01
2023_07_11_12_12_26,26.21,61.04
2023_07_11_12_12_28,26.22,61.14
2023_07_11_12_12_30,26.24,61.12
2023_07_11_12_12_32,26.28,61.19
2023_07_11_12_12_34,26.26,61.1
2023_07_11_12_12_36,26.25,61.08
2023_07_11_12_12_38,26.26,61.06
2023_07_11_12_12_40,26.24,61.05
2023_07_11_12_12_42,26.25,61.01
2023_07_11_12_12_44,26.29,61.05
2023_07_11_12_12_46,26.32,61.04
2023_07_11_12_12_48,26.39,60.93
2023_07_11_12_12_50,26.38,60.85
2023_07_11_12_12_52,26.36,60.8
2023_07_11_12_12_54,26.38,60.73
2023_07_11_12_12_56,26.39,60.77
2023_07_11_12_12_58,26.36,60.71
2023_07_11_12_13_00,26.32,60.75
2023_07_11_12_13_02,26.31,60.79
2023_07_11_12_13_04,26.31,60.8
2023_07_11_12_13_06,26.29,60.88
2023_07_11_12_13_08,26.24,60.92
2023_07_11_12_13_10,26.21,60.93
2023_07_11_12_13_12,26.24,61
2023_07_11_12_13_14,26.25,60.98
2023_07_11_12_13_16,26.29,61.03
2023_07_11_12_13_18,26.25,61.02
2023_07_11_12_13_20,26.26,60.98
2023_07_11_12_13_22,26.28,60.97
2023_07_11_12_13_25,26.26,61.02
2023_07_11_12_13_27,26.26,60.99
2023_07_11_12_13_29,26.28,61.03
2023_07_11_12_13_31,26.25,61.02
2023_07_11_12_13_33,26.25,61.06
2023_07_11_12_13_35,26.22,61.05
2023_07_11_12_13_37,26.18,61.09
2023_07_11_12_13_39,26.18,61.11
2023_07_11_12_13_41,26.16,61.17
2023_07_11_12_13_43,26.15,61.19
2023_07_11_12_13_45,26.15,61.25
2023_07_11_12_13_47,26.14,61.26
2023_07_11_12_13_49,26.12,61.32
2023_07_11_12_13_51,26.12,61.34
2023_07_11_12_13_53,26.14,61.36
2023_07_11_12_13_55,26.14,61.38
2023_07_11_12_13_57,26.12,61.41
2023_07_11_12_13_59,26.11,61.37
2023_07_11_12_14_01,26.16,61.41
2023_07_11_12_14_03,26.18,61.35
2023_07_11_12_14_05,26.16,61.32
2023_07_11_12_14_07,26.19,61.31
2023_07_11_12_14_09,26.19,61.26
2023_07_11_12_14_11,26.21,61.25
2023_07_11_12_14_13,26.21,61.23
2023_07_11_12_14_15,26.21,61.19
2023_07_11_12_14_17,26.22,61.21
2023_07_11_12_14_19,26.22,61.17
2023_07_11_12_14_21,26.22,61.15
2023_07_11_12_14_23,26.14,61.19
2023_07_11_12_14_25,26.16,61.21
2023_07_11_12_14_27,26.14,61.29
2023_07_11_12_14_29,26.12,61.29
2023_07_11_12_14_31,26.09,61.35
2023_07_11_12_14_33,26.08,61.4
2023_07_11_12_14_35,26.06,61.43
2023_07_11_12_14_37,26.08,61.48
2023_07_11_12_14_39,26.06,61.5
2023_07_11_12_14_41,26.11,61.51
2023_07_11_12_14_43,26.16,61.5
2023_07_11_12_14_45,26.18,61.42
2023_07_11_12_14_47,26.15,61.43
2023_07_11_12_14_49,26.21,61.44
2023_07_11_12_14_51,26.22,61.34
2023_07_11_12_14_53,26.24,61.26
2023_07_11_12_14_55,26.24,61.15
2023_07_11_12_14_57,26.25,61.17
2023_07_11_12_14_59,26.22,61.14
2023_07_11_12_15_01,26.21,61.14
2023_07_11_12_15_04,26.18,61.12
2023_07_11_12_15_06,26.19,61.18
2023_07_11_12_15_08,26.19,61.17
2023_07_11_12_15_10,26.24,61.19
2023_07_11_12_15_12,26.22,61.14
2023_07_11_12_15_14,26.26,61.12
2023_07_11_12_15_16,26.28,61.13
2023_07_11_12_15_18,26.28,61.08
2023_07_11_12_15_20,26.29,61.07
2023_07_11_12_15_22,26.29,61.02
2023_07_11_12_15_24,26.32,60.99
2023_07_11_12_15_26,26.32,60.97
2023_07_11_12_15_28,26.32,60.9
2023_07_11_12_15_30,26.34,60.93
2023_07_11_12_15_32,26.32,60.97
2023_07_11_12_15_34,26.34,61.04
2023_07_11_12_15_36,26.39,61.64
2023_07_11_12_15_38,26.38,61.55
2023_07_11_12_15_40,26.43,61.37
2023_07_11_12_15_42,26.46,61.2
2023_07_11_12_15_44,26.39,61.05
2023_07_11_12_15_46,26.42,61.13
2023_07_11_12_15_48,26.45,61.12
2023_07_11_12_15_50,26.45,61.01
2023_07_11_12_15_52,26.43,60.9
2023_07_11_12_15_54,26.42,60.81
2023_07_11_12_15_56,26.39,60.78
2023_07_11_12_15_58,26.4,60.76
2023_07_11_12_16_00,26.4,60.75
2023_07_11_12_16_02,26.4,60.75
2023_07_11_12_16_04,26.39,60.74
2023_07_11_12_16_06,26.36,60.77
2023_07_11_12_16_08,26.38,60.78
2023_07_11_12_16_10,26.36,61.01
2023_07_11_12_16_12,26.38,61.11
2023_07_11_12_16_14,26.42,61.01
2023_07_11_12_16_16,26.42,60.94
2023_07_11_12_16_18,26.36,60.84
2023_07_11_12_16_20,26.34,60.85
2023_07_11_12_16_22,26.36,60.84
2023_07_11_12_16_24,26.39,61.2
2023_07_11_12_16_26,26.4,61.24
2023_07_11_12_16_28,26.42,61.23
2023_07_11_12_16_30,26.43,61.04
2023_07_11_12_16_32,26.4,60.88
2023_07_11_12_16_34,26.4,60.77
2023_07_11_12_16_36,26.42,60.76
2023_07_11_12_16_38,26.43,60.74
2023_07_11_12_16_40,26.43,60.71
2023_07_11_12_16_42,26.47,60.64
2023_07_11_12_16_44,26.47,60.63
2023_07_11_12_16_47,26.45,60.52
2023_07_11_12_16_49,26.43,60.52
2023_07_11_12_16_51,26.42,60.58
2023_07_11_12_16_53,26.4,60.65
2023_07_11_12_16_55,26.38,60.7
2023_07_11_12_16_57,26.34,60.68
2023_07_11_12_16_59,26.34,60.74
2023_07_11_12_17_01,26.36,60.77
2023_07_11_12_17_03,26.35,60.76
2023_07_11_12_17_05,26.35,60.79
2023_07_11_12_17_07,26.36,60.79
2023_07_11_12_17_09,26.35,60.76
2023_07_11_12_17_11,26.34,60.76
2023_07_11_12_17_13,26.36,60.75
2023_07_11_12_17_15,26.39,60.75
2023_07_11_12_17_17,26.34,60.72
2023_07_11_12_17_19,26.35,60.76
2023_07_11_12_17_21,26.32,60.82
2023_07_11_12_17_23,26.31,60.85
2023_07_11_12_17_25,26.32,60.96
2023_07_11_12_17_27,26.34,60.97
2023_07_11_12_17_29,26.32,60.99
2023_07_11_12_17_31,26.29,60.9
2023_07_11_12_17_33,26.28,60.9
2023_07_11_12_17_35,26.21,61
2023_07_11_12_17_37,26.24,61.1
2023_07_11_12_17_39,26.25,61.17
2023_07_11_12_17_41,26.25,61.14
2023_07_11_12_17_43,26.22,61.21
2023_07_11_12_17_45,26.24,61.23
2023_07_11_12_17_47,26.22,61.22
2023_07_11_12_17_49,26.19,61.2
2023_07_11_12_17_51,26.14,61.19
2023_07_11_12_17_53,26.14,61.22
2023_07_11_12_17_55,26.11,61.28
2023_07_11_12_17_58,26.14,61.31
2023_07_11_12_18_00,26.12,61.34
2023_07_11_12_18_02,26.14,61.4
2023_07_11_12_18_04,26.15,61.39
2023_07_11_12_18_06,26.16,61.37
2023_07_11_12_18_08,26.15,61.36
2023_07_11_12_18_10,26.14,61.3
2023_07_11_12_18_12,26.12,61.32
2023_07_11_12_18_14,26.12,61.37
2023_07_11_12_18_16,26.14,61.37
2023_07_11_12_18_18,26.09,61.37
2023_07_11_12_18_20,26.11,61.37
2023_07_11_12_18_22,26.05,61.37
2023_07_11_12_18_24,26.06,61.4
2023_07_11_12_18_26,26.04,61.43
2023_07_11_12_18_28,26.04,61.52
2023_07_11_12_18_30,26.02,61.54
2023_07_11_12_18_32,25.99,61.53
2023_07_11_12_18_34,26.04,61.56
2023_07_11_12_18_36,26.06,61.6
2023_07_11_12_18_38,26.06,61.55
2023_07_11_12_18_40,26.08,61.54
2023_07_11_12_18_42,26.06,61.52
2023_07_11_12_18_44,26.06,61.52
2023_07_11_12_18_46,26.06,61.54
2023_07_11_12_18_48,26.05,61.56
2023_07_11_12_18_50,26.02,61.57
2023_07_11_12_18_52,26.02,61.55
2023_07_11_12_18_54,25.99,61.61
2023_07_11_12_18_56,26.01,61.63
2023_07_11_12_18_58,26.01,61.66
2023_07_11_12_19_00,26.01,61.68
2023_07_11_12_19_02,26.01,61.68
2023_07_11_12_19_04,26.02,61.66
2023_07_11_12_19_06,25.99,61.66
2023_07_11_12_19_08,25.99,61.7
2023_07_11_12_19_10,25.99,61.7
2023_07_11_12_19_12,25.98,61.69
2023_07_11_12_19_14,26.01,61.71
2023_07_11_12_19_16,26.02,61.69
2023_07_11_12_19_18,25.99,61.64
2023_07_11_12_19_20,26.02,61.65
2023_07_11_12_19_22,26.01,61.67
2023_07_11_12_19_24,26.05,61.66
2023_07_11_12_19_26,26.08,61.63
2023_07_11_12_19_28,26.14,61.61
2023_07_11_12_19_30,26.11,61.52
2023_07_11_12_19_32,26.11,61.49
2023_07_11_12_19_34,26.12,61.49
2023_07_11_12_19_36,26.14,61.44
2023_07_11_12_19_38,26.15,61.42
2023_07_11_12_19_40,26.12,61.38
2023_07_11_12_19_42,26.15,61.32
2023_07_11_12_19_44,26.16,61.32
2023_07_11_12_19_46,26.18,61.32
2023_07_11_12_19_49,26.21,61.32
2023_07_11_12_19_51,26.19,61.28
2023_07_11_12_19_53,26.18,61.24
2023_07_11_12_19_55,26.26,61.85
2023_07_11_12_19_57,26.28,61.86
2023_07_11_12_19_59,26.24,61.54
