Timestamp, Temperature[°C], Humidity[%]
2023_06_27_11_12_54, 26.14, 54.65
2023_06_27_11_12_56, 26.18, 54.60
2023_06_27_11_12_58, 26.22, 54.59
2023_06_27_11_13_00, 26.24, 54.53
2023_06_27_11_13_02, 26.24, 54.38
2023_06_27_11_13_04, 26.25, 54.26
2023_06_27_11_13_06, 26.28, 54.22
2023_06_27_11_13_08, 26.29, 54.21
2023_06_27_11_13_10, 26.34, 54.24
2023_06_27_11_13_12, 26.36, 54.24
2023_06_27_11_13_14, 26.39, 54.25
2023_06_27_11_13_16, 26.42, 54.15
2023_06_27_11_13_18, 26.43, 54.03
2023_06_27_11_13_20, 26.42, 53.89
2023_06_27_11_13_22, 26.42, 53.93
2023_06_27_11_13_24, 26.38, 53.86
2023_06_27_11_13_26, 26.38, 53.80
2023_06_27_11_13_28, 26.42, 53.95
2023_06_27_11_13_30, 26.46, 53.92
2023_06_27_11_13_32, 26.43, 53.88
2023_06_27_11_13_34, 26.42, 53.76
2023_06_27_11_13_36, 26.39, 53.72
2023_06_27_11_13_38, 26.34, 53.72
2023_06_27_11_13_40, 26.31, 53.73
2023_06_27_11_13_42, 26.31, 53.80
2023_06_27_11_13_44, 26.28, 53.88
2023_06_27_11_13_46, 26.29, 53.93
2023_06_27_11_13_48, 26.26, 53.91
2023_06_27_11_13_50, 26.29, 53.96
2023_06_27_11_13_52, 26.34, 54.03
2023_06_27_11_13_54, 26.38, 54.03
2023_06_27_11_13_56, 26.42, 54.16
2023_06_27_11_13_58, 26.45, 54.02
2023_06_27_11_14_00, 26.49, 53.96
2023_06_27_11_14_02, 26.49, 53.84
2023_06_27_11_14_04, 26.49, 53.73
2023_06_27_11_14_06, 26.47, 53.72
2023_06_27_11_14_08, 26.43, 53.59
2023_06_27_11_14_10, 26.43, 53.53
2023_06_27_11_14_12, 26.35, 53.60
2023_06_27_11_14_14, 26.34, 53.68
2023_06_27_11_14_16, 26.36, 53.75
2023_06_27_11_14_18, 26.43, 53.82
2023_06_27_11_14_20, 26.47, 53.85
2023_06_27_11_14_23, 26.43, 53.78
2023_06_27_11_14_25, 26.39, 53.64
2023_06_27_11_14_27, 26.34, 53.63
2023_06_27_11_14_29, 26.36, 53.75
2023_06_27_11_14_31, 26.40, 53.78
2023_06_27_11_14_33, 26.38, 53.68
2023_06_27_11_14_35, 26.36, 53.69
2023_06_27_11_14_37, 26.35, 53.70
2023_06_27_11_14_39, 26.32, 53.60
2023_06_27_11_14_41, 26.29, 53.66
2023_06_27_11_14_43, 26.31, 53.68
2023_06_27_11_14_45, 26.34, 53.57
2023_06_27_11_14_47, 26.36, 53.56
2023_06_27_11_14_49, 26.35, 53.52
2023_06_27_11_14_51, 26.36, 53.53
2023_06_27_11_14_53, 26.31, 53.51
2023_06_27_11_14_55, 26.28, 53.56
2023_06_27_11_14_57, 26.19, 53.67
2023_06_27_11_14_59, 26.14, 53.85
2023_06_27_11_15_01, 26.14, 54.08
2023_06_27_11_15_03, 26.11, 54.17
2023_06_27_11_15_05, 26.11, 54.25
2023_06_27_11_15_07, 26.09, 54.27
2023_06_27_11_15_09, 26.08, 54.31
2023_06_27_11_15_11, 26.14, 54.28
2023_06_27_11_15_13, 26.14, 54.21
2023_06_27_11_15_15, 26.14, 54.14
2023_06_27_11_15_17, 26.15, 54.07
2023_06_27_11_15_19, 26.21, 54.01
2023_06_27_11_15_21, 26.22, 53.90
2023_06_27_11_15_23, 26.21, 53.87
2023_06_27_11_15_25, 26.19, 53.87
2023_06_27_11_15_27, 26.18, 53.95
2023_06_27_11_15_29, 26.15, 53.95
2023_06_27_11_15_31, 26.14, 54.00
2023_06_27_11_15_33, 26.16, 54.02
2023_06_27_11_15_35, 26.16, 54.03
2023_06_27_11_15_37, 26.16, 53.97
2023_06_27_11_15_39, 26.16, 53.98
2023_06_27_11_15_41, 26.18, 53.97
2023_06_27_11_15_43, 26.16, 53.94
2023_06_27_11_15_45, 26.18, 53.96
2023_06_27_11_15_47, 26.19, 53.92
2023_06_27_11_15_49, 26.18, 53.92
2023_06_27_11_15_51, 26.22, 53.86
2023_06_27_11_15_54, 26.16, 53.86
2023_06_27_11_15_56, 26.14, 53.90
2023_06_27_11_15_58, 26.12, 54.22
2023_06_27_11_16_00, 26.08, 54.38
2023_06_27_11_16_02, 26.09, 54.48
2023_06_27_11_16_04, 26.06, 54.45
2023_06_27_11_16_06, 26.05, 54.44
2023_06_27_11_16_08, 26.06, 54.42
2023_06_27_11_16_10, 26.06, 54.42
2023_06_27_11_16_12, 26.06, 54.40
2023_06_27_11_16_14, 26.08, 54.40
2023_06_27_11_16_16, 26.09, 54.40
2023_06_27_11_16_18, 26.05, 54.34
2023_06_27_11_16_20, 26.05, 54.33
2023_06_27_11_16_22, 26.06, 54.36
2023_06_27_11_16_24, 26.08, 54.72
2023_06_27_11_16_26, 26.08, 54.56
2023_06_27_11_16_28, 26.09, 54.45
2023_06_27_11_16_30, 26.12, 54.37
2023_06_27_11_16_32, 26.09, 54.30
2023_06_27_11_16_34, 26.11, 54.30
2023_06_27_11_16_36, 26.09, 54.25
2023_06_27_11_16_38, 26.12, 54.18
2023_06_27_11_16_40, 26.14, 54.22
2023_06_27_11_16_42, 26.16, 54.12
2023_06_27_11_16_44, 26.18, 54.03
2023_06_27_11_16_46, 26.21, 53.99
2023_06_27_11_16_48, 26.22, 53.93
2023_06_27_11_16_50, 26.18, 53.96
2023_06_27_11_16_52, 26.18, 53.95
2023_06_27_11_16_54, 26.16, 53.94
2023_06_27_11_16_56, 26.11, 54.04
2023_06_27_11_16_58, 26.12, 54.43
2023_06_27_11_17_00, 26.12, 54.41
2023_06_27_11_17_02, 26.14, 54.34
2023_06_27_11_17_04, 26.19, 54.17
2023_06_27_11_17_06, 26.18, 54.09
2023_06_27_11_17_08, 26.19, 54.04
2023_06_27_11_17_10, 26.19, 53.95
2023_06_27_11_17_12, 26.18, 53.91
2023_06_27_11_17_14, 26.18, 53.91
2023_06_27_11_17_16, 26.19, 53.90
2023_06_27_11_17_18, 26.18, 53.92
2023_06_27_11_17_21, 26.19, 53.88
2023_06_27_11_17_23, 26.22, 53.85
2023_06_27_11_17_25, 26.19, 53.81
2023_06_27_11_17_27, 26.21, 53.81
2023_06_27_11_17_29, 26.19, 53.84
2023_06_27_11_17_31, 26.21, 53.83
2023_06_27_11_17_33, 26.21, 53.88
2023_06_27_11_17_35, 26.25, 53.89
2023_06_27_11_17_37, 26.26, 53.77
2023_06_27_11_17_39, 26.26, 53.74
2023_06_27_11_17_41, 26.24, 53.72
2023_06_27_11_17_43, 26.21, 53.75
2023_06_27_11_17_45, 26.19, 53.79
2023_06_27_11_17_47, 26.15, 53.84
2023_06_27_11_17_49, 26.12, 53.99
2023_06_27_11_17_51, 26.15, 54.14
2023_06_27_11_17_53, 26.18, 54.44
2023_06_27_11_17_55, 26.24, 54.72
2023_06_27_11_17_57, 26.26, 54.68
2023_06_27_11_17_59, 26.34, 54.43
2023_06_27_11_18_01, 26.32, 54.13
2023_06_27_11_18_03, 26.34, 53.91
2023_06_27_11_18_05, 26.29, 53.81
2023_06_27_11_18_07, 26.29, 53.75
2023_06_27_11_18_09, 26.31, 53.74
2023_06_27_11_18_11, 26.34, 53.77
2023_06_27_11_18_13, 26.32, 53.78
2023_06_27_11_18_15, 26.36, 53.73
2023_06_27_11_18_17, 26.34, 53.68
2023_06_27_11_18_19, 26.34, 53.72
2023_06_27_11_18_21, 26.32, 53.74
2023_06_27_11_18_23, 26.32, 53.69
2023_06_27_11_18_25, 26.38, 53.66
2023_06_27_11_18_27, 26.36, 53.64
2023_06_27_11_18_29, 26.35, 53.59
2023_06_27_11_18_31, 26.35, 53.58
2023_06_27_11_18_33, 26.38, 53.55
2023_06_27_11_18_35, 26.39, 53.55
2023_06_27_11_18_38, 26.40, 53.46
2023_06_27_11_18_40, 26.45, 53.36
2023_06_27_11_18_42, 26.49, 53.27
2023_06_27_11_18_44, 26.53, 53.23
2023_06_27_11_18_46, 26.55, 53.20
2023_06_27_11_18_48, 26.55, 53.06
2023_06_27_11_18_50, 26.49, 53.07
2023_06_27_11_18_52, 26.47, 53.15
2023_06_27_11_18_54, 26.40, 53.23
2023_06_27_11_18_56, 26.39, 53.26
2023_06_27_11_18_58, 26.36, 53.35
2023_06_27_11_19_00, 26.36, 53.45
2023_06_27_11_19_02, 26.34, 53.45
2023_06_27_11_19_04, 26.31, 53.52
2023_06_27_11_19_06, 26.32, 53.48
2023_06_27_11_19_08, 26.31, 53.51
2023_06_27_11_19_10, 26.28, 53.52
2023_06_27_11_19_12, 26.29, 53.72
2023_06_27_11_19_14, 26.34, 54.10
2023_06_27_11_19_16, 26.38, 54.12
2023_06_27_11_19_18, 26.39, 54.04
2023_06_27_11_19_20, 26.40, 53.93
2023_06_27_11_19_22, 26.43, 53.90
2023_06_27_11_19_24, 26.43, 53.97
2023_06_27_11_19_26, 26.45, 54.03
2023_06_27_11_19_28, 26.45, 53.92
2023_06_27_11_19_30, 26.45, 53.79
2023_06_27_11_19_32, 26.46, 53.84
2023_06_27_11_19_34, 26.35, 53.78
2023_06_27_11_19_36, 26.28, 53.69
2023_06_27_11_19_38, 26.19, 53.71
2023_06_27_11_19_40, 26.14, 53.82
2023_06_27_11_19_42, 26.09, 54.03
2023_06_27_11_19_44, 26.09, 54.20
2023_06_27_11_19_46, 26.12, 54.35
2023_06_27_11_19_48, 26.15, 54.54
2023_06_27_11_19_51, 26.16, 54.57
2023_06_27_11_19_53, 26.15, 54.57
2023_06_27_11_19_55, 26.16, 54.53
2023_06_27_11_19_57, 26.19, 54.53
2023_06_27_11_19_59, 26.22, 54.59
2023_06_27_11_20_01, 26.32, 54.85
2023_06_27_11_20_03, 26.35, 55.23
2023_06_27_11_20_05, 26.36, 54.95
2023_06_27_11_20_07, 26.40, 54.71
2023_06_27_11_20_09, 26.40, 54.56
2023_06_27_11_20_11, 26.40, 54.35
2023_06_27_11_20_13, 26.42, 54.33
2023_06_27_11_20_15, 26.43, 54.29
2023_06_27_11_20_17, 26.50, 54.16
2023_06_27_11_20_19, 26.53, 54.07
2023_06_27_11_20_21, 26.52, 53.93
2023_06_27_11_20_23, 26.53, 53.91
2023_06_27_11_20_25, 26.55, 54.11
2023_06_27_11_20_27, 26.56, 54.52
2023_06_27_11_20_29, 26.53, 54.33
2023_06_27_11_20_31, 26.50, 54.16
2023_06_27_11_20_33, 26.49, 53.95
2023_06_27_11_20_35, 26.46, 53.79
2023_06_27_11_20_37, 26.42, 53.66
2023_06_27_11_20_39, 26.40, 53.66
2023_06_27_11_20_41, 26.36, 53.68
2023_06_27_11_20_43, 26.35, 53.68
2023_06_27_11_20_45, 26.31, 53.69
2023_06_27_11_20_47, 26.26, 53.77
2023_06_27_11_20_49, 26.28, 53.74
2023_06_27_11_20_51, 26.26, 53.78
2023_06_27_11_20_53, 26.25, 53.81
2023_06_27_11_20_55, 26.24, 53.79
2023_06_27_11_20_57, 26.18, 53.84
2023_06_27_11_20_59, 26.18, 54.07
2023_06_27_11_21_01, 26.16, 54.18
2023_06_27_11_21_03, 26.16, 54.18
2023_06_27_11_21_05, 26.18, 54.22
2023_06_27_11_21_07, 26.21, 54.24
2023_06_27_11_21_09, 26.22, 54.24
2023_06_27_11_21_11, 26.21, 54.14
2023_06_27_11_21_13, 26.19, 54.06
2023_06_27_11_21_15, 26.15, 54.05
2023_06_27_11_21_17, 26.12, 54.02
2023_06_27_11_21_19, 26.08, 54.05
2023_06_27_11_21_22, 26.08, 54.11
2023_06_27_11_21_24, 26.05, 54.18
2023_06_27_11_21_26, 26.08, 54.17
2023_06_27_11_21_28, 26.11, 54.22
2023_06_27_11_21_30, 26.09, 54.23
2023_06_27_11_21_32, 26.12, 54.26
2023_06_27_11_21_34, 26.16, 54.19
2023_06_27_11_21_36, 26.19, 54.13
2023_06_27_11_21_38, 26.18, 54.10
2023_06_27_11_21_40, 26.22, 54.04
2023_06_27_11_21_42, 26.21, 53.99
2023_06_27_11_21_44, 26.22, 54.00
2023_06_27_11_21_46, 26.21, 53.97
2023_06_27_11_21_48, 26.21, 54.00
2023_06_27_11_21_50, 26.21, 53.96
2023_06_27_11_21_52, 26.24, 53.98
2023_06_27_11_21_54, 26.21, 53.95
2023_06_27_11_21_56, 26.26, 54.00
2023_06_27_11_21_58, 26.28, 53.88
2023_06_27_11_22_00, 26.34, 53.79
2023_06_27_11_22_02, 26.35, 53.71
2023_06_27_11_22_04, 26.36, 53.70
2023_06_27_11_22_06, 26.39, 53.64
2023_06_27_11_22_08, 26.36, 53.61
2023_06_27_11_22_10, 26.34, 53.53
2023_06_27_11_22_12, 26.25, 53.53
2023_06_27_11_22_14, 26.22, 53.67
2023_06_27_11_22_16, 26.16, 53.77
2023_06_27_11_22_18, 26.18, 53.89
2023_06_27_11_22_20, 26.14, 53.93
2023_06_27_11_22_22, 26.12, 53.99
2023_06_27_11_22_24, 26.12, 54.14
2023_06_27_11_22_26, 26.15, 54.19
2023_06_27_11_22_28, 26.09, 54.17
2023_06_27_11_22_30, 26.06, 54.20
2023_06_27_11_22_32, 26.05, 54.26
2023_06_27_11_22_34, 26.04, 54.29
2023_06_27_11_22_36, 26.02, 54.34
2023_06_27_11_22_38, 25.99, 54.35
2023_06_27_11_22_40, 25.99, 54.39
2023_06_27_11_22_42, 26.01, 54.39
2023_06_27_11_22_44, 25.98, 54.46
2023_06_27_11_22_46, 25.95, 54.45
2023_06_27_11_22_48, 25.94, 54.48
2023_06_27_11_22_50, 25.99, 54.54
2023_06_27_11_22_52, 25.98, 54.54
2023_06_27_11_22_54, 25.98, 54.51
2023_06_27_11_22_57, 25.99, 54.51
2023_06_27_11_22_59, 25.98, 54.56
2023_06_27_11_23_01, 25.94, 54.60
2023_06_27_11_23_03, 25.94, 54.67
2023_06_27_11_23_05, 26.04, 54.98
2023_06_27_11_23_07, 26.12, 56.13
2023_06_27_11_23_09, 26.22, 56.27
2023_06_27_11_23_11, 26.21, 55.94
2023_06_27_11_23_13, 26.19, 55.45
2023_06_27_11_23_15, 26.25, 55.10
2023_06_27_11_23_17, 26.29, 55.24
2023_06_27_11_23_19, 26.34, 55.21
2023_06_27_11_23_21, 26.31, 54.76
2023_06_27_11_23_23, 26.31, 54.44
2023_06_27_11_23_25, 26.31, 54.39
2023_06_27_11_23_27, 26.28, 54.29
2023_06_27_11_23_29, 26.24, 54.11
2023_06_27_11_23_31, 26.24, 54.10
2023_06_27_11_23_33, 26.21, 54.00
2023_06_27_11_23_35, 26.19, 54.14
2023_06_27_11_23_37, 26.22, 54.19
2023_06_27_11_23_39, 26.24, 54.19
2023_06_27_11_23_41, 26.24, 54.14
2023_06_27_11_23_43, 26.24, 54.22
2023_06_27_11_23_45, 26.31, 54.55
2023_06_27_11_23_47, 26.36, 55.77
2023_06_27_11_23_49, 26.40, 55.90
2023_06_27_11_23_51, 26.43, 55.57
2023_06_27_11_23_53, 26.42, 55.05
2023_06_27_11_23_55, 26.42, 54.51
2023_06_27_11_23_57, 26.42, 54.28
2023_06_27_11_23_59, 26.42, 54.12
2023_06_27_11_24_01, 26.43, 54.00
2023_06_27_11_24_03, 26.43, 54.02
2023_06_27_11_24_05, 26.40, 53.93
2023_06_27_11_24_07, 26.36, 53.84
2023_06_27_11_24_09, 26.36, 53.79
2023_06_27_11_24_11, 26.32, 53.80
2023_06_27_11_24_13, 26.29, 53.94
2023_06_27_11_24_15, 26.24, 54.04
2023_06_27_11_24_17, 26.21, 53.99
2023_06_27_11_24_20, 26.19, 54.07
2023_06_27_11_24_22, 26.16, 54.17
2023_06_27_11_24_24, 26.14, 54.35
2023_06_27_11_24_26, 26.18, 54.49
2023_06_27_11_24_28, 26.18, 54.51
2023_06_27_11_24_30, 26.22, 54.51
2023_06_27_11_24_32, 26.26, 54.54
2023_06_27_11_24_34, 26.31, 54.52
2023_06_27_11_24_36, 26.31, 54.37
2023_06_27_11_24_38, 26.32, 54.17
2023_06_27_11_24_40, 26.38, 54.09
2023_06_27_11_24_42, 26.40, 54.00
2023_06_27_11_24_44, 26.39, 53.87
2023_06_27_11_24_46, 26.38, 53.77
2023_06_27_11_24_48, 26.36, 53.73
2023_06_27_11_24_50, 26.38, 53.69
2023_06_27_11_24_52, 26.38, 53.66
2023_06_27_11_24_54, 26.39, 53.65
2023_06_27_11_24_56, 26.40, 53.60
2023_06_27_11_24_58, 26.43, 53.63
2023_06_27_11_25_00, 26.49, 53.51
2023_06_27_11_25_02, 26.45, 53.47
2023_06_27_11_25_04, 26.45, 53.43
2023_06_27_11_25_06, 26.42, 53.42
2023_06_27_11_25_08, 26.42, 53.47
2023_06_27_11_25_10, 26.42, 53.51
2023_06_27_11_25_12, 26.45, 53.49
2023_06_27_11_25_14, 26.43, 53.46
2023_06_27_11_25_16, 26.42, 53.49
2023_06_27_11_25_18, 26.46, 53.42
2023_06_27_11_25_20, 26.47, 53.39
2023_06_27_11_25_22, 26.45, 53.32
2023_06_27_11_25_24, 26.42, 53.33
2023_06_27_11_25_26, 26.39, 53.38
2023_06_27_11_25_28, 26.35, 53.48
2023_06_27_11_25_30, 26.38, 53.48
2023_06_27_11_25_32, 26.46, 53.48
2023_06_27_11_25_34, 26.50, 53.38
2023_06_27_11_25_36, 26.52, 53.32
2023_06_27_11_25_38, 26.50, 53.25
2023_06_27_11_25_41, 26.53, 53.29
2023_06_27_11_25_43, 26.58, 53.19
2023_06_27_11_25_45, 26.60, 53.10
2023_06_27_11_25_47, 26.63, 53.02
2023_06_27_11_25_49, 26.63, 53.00
2023_06_27_11_25_51, 26.62, 52.95
2023_06_27_11_25_53, 26.60, 52.88
2023_06_27_11_25_55, 26.66, 52.80
2023_06_27_11_25_57, 26.66, 52.79
2023_06_27_11_25_59, 26.63, 52.82
2023_06_27_11_26_01, 26.62, 52.83
2023_06_27_11_26_03, 26.63, 52.80
2023_06_27_11_26_05, 26.63, 52.80
2023_06_27_11_26_07, 26.62, 52.76
2023_06_27_11_26_09, 26.63, 52.75
2023_06_27_11_26_11, 26.60, 52.77
2023_06_27_11_26_13, 26.59, 52.82
2023_06_27_11_26_15, 26.63, 52.83
2023_06_27_11_26_17, 26.66, 52.83
2023_06_27_11_26_19, 26.65, 52.74
2023_06_27_11_26_21, 26.67, 52.70
2023_06_27_11_26_23, 26.69, 52.64
2023_06_27_11_26_25, 26.69, 52.71
2023_06_27_11_26_27, 26.70, 52.81
2023_06_27_11_26_29, 26.69, 52.77
2023_06_27_11_26_31, 26.70, 52.78
2023_06_27_11_26_33, 26.67, 52.75
2023_06_27_11_26_35, 26.62, 52.78
2023_06_27_11_26_37, 26.62, 52.80
2023_06_27_11_26_39, 26.58, 52.86
2023_06_27_11_26_41, 26.55, 52.95
2023_06_27_11_26_43, 26.52, 52.99
2023_06_27_11_26_45, 26.45, 53.05
2023_06_27_11_26_47, 26.45, 53.16
2023_06_27_11_26_49, 26.45, 53.32
2023_06_27_11_26_51, 26.43, 53.38
2023_06_27_11_26_53, 26.43, 53.36
2023_06_27_11_26_55, 26.40, 53.34
2023_06_27_11_26_57, 26.42, 53.39
2023_06_27_11_26_59, 26.40, 53.47
2023_06_27_11_27_01, 26.40, 53.50
2023_06_27_11_27_03, 26.42, 53.55
2023_06_27_11_27_06, 26.45, 53.49
2023_06_27_11_27_08, 26.50, 53.46
2023_06_27_11_27_10, 26.56, 53.34
2023_06_27_11_27_12, 26.58, 53.19
2023_06_27_11_27_14, 26.62, 53.08
2023_06_27_11_27_16, 26.63, 53.07
2023_06_27_11_27_18, 26.58, 52.98
2023_06_27_11_27_20, 26.58, 53.01
2023_06_27_11_27_22, 26.59, 53.24
2023_06_27_11_27_24, 26.62, 53.43
2023_06_27_11_27_26, 26.60, 53.53
2023_06_27_11_27_28, 26.55, 53.42
2023_06_27_11_27_30, 26.55, 53.40
2023_06_27_11_27_32, 26.52, 53.43
2023_06_27_11_27_34, 26.43, 53.46
2023_06_27_11_27_36, 26.40, 53.40
2023_06_27_11_27_38, 26.42, 53.45
2023_06_27_11_27_40, 26.36, 53.45
2023_06_27_11_27_42, 26.34, 53.62
2023_06_27_11_27_44, 26.35, 53.79
2023_06_27_11_27_46, 26.42, 54.04
2023_06_27_11_27_48, 26.46, 54.08
2023_06_27_11_27_50, 26.47, 53.99
2023_06_27_11_27_52, 26.47, 53.87
2023_06_27_11_27_54, 26.50, 53.85
2023_06_27_11_27_56, 26.52, 53.84
2023_06_27_11_27_58, 26.47, 53.77
2023_06_27_11_28_00, 26.47, 53.74
2023_06_27_11_28_02, 26.47, 53.84
2023_06_27_11_28_04, 26.47, 53.79
2023_06_27_11_28_06, 26.53, 53.92
2023_06_27_11_28_08, 26.56, 54.09
2023_06_27_11_28_10, 26.58, 54.57
2023_06_27_11_28_12, 26.58, 54.68
2023_06_27_11_28_14, 26.59, 54.63
2023_06_27_11_28_16, 26.62, 54.59
2023_06_27_11_28_18, 26.62, 54.29
2023_06_27_11_28_20, 26.62, 54.10
2023_06_27_11_28_22, 26.58, 54.33
2023_06_27_11_28_24, 26.58, 54.09
2023_06_27_11_28_26, 26.49, 53.77
2023_06_27_11_28_28, 26.47, 53.65
2023_06_27_11_28_31, 26.39, 53.65
2023_06_27_11_28_33, 26.38, 53.63
2023_06_27_11_28_35, 26.34, 53.66
2023_06_27_11_28_37, 26.35, 53.73
2023_06_27_11_28_39, 26.32, 53.75
2023_06_27_11_28_41, 26.36, 53.83
2023_06_27_11_28_43, 26.38, 53.87
2023_06_27_11_28_45, 26.42, 54.05
2023_06_27_11_28_47, 26.45, 54.47
2023_06_27_11_28_49, 26.50, 54.63
2023_06_27_11_28_51, 26.58, 55.13
2023_06_27_11_28_53, 26.60, 55.78
2023_06_27_11_28_55, 26.65, 55.57
2023_06_27_11_28_57, 26.67, 55.34
2023_06_27_11_28_59, 26.69, 55.18
2023_06_27_11_29_01, 26.66, 54.63
2023_06_27_11_29_03, 26.66, 54.17
2023_06_27_11_29_05, 26.70, 53.92
2023_06_27_11_29_07, 26.72, 53.75
2023_06_27_11_29_09, 26.70, 53.55
2023_06_27_11_29_11, 26.72, 53.41
2023_06_27_11_29_13, 26.69, 53.27
2023_06_27_11_29_15, 26.63, 53.17
2023_06_27_11_29_17, 26.58, 53.14
2023_06_27_11_29_19, 26.55, 53.15
2023_06_27_11_29_21, 26.58, 53.31
2023_06_27_11_29_23, 26.52, 53.37
2023_06_27_11_29_25, 26.47, 53.38
2023_06_27_11_29_27, 26.45, 53.37
2023_06_27_11_29_29, 26.42, 53.37
2023_06_27_11_29_31, 26.39, 53.39
2023_06_27_11_29_33, 26.40, 53.42
2023_06_27_11_29_35, 26.39, 53.46
2023_06_27_11_29_37, 26.39, 53.49
2023_06_27_11_29_39, 26.38, 53.49
2023_06_27_11_29_41, 26.35, 53.52
2023_06_27_11_29_43, 26.36, 53.54
2023_06_27_11_29_45, 26.35, 53.58
2023_06_27_11_29_47, 26.38, 53.59
2023_06_27_11_29_49, 26.39, 53.58
2023_06_27_11_29_51, 26.46, 53.58
2023_06_27_11_29_53, 26.47, 53.53
2023_06_27_11_29_55, 26.52, 53.46
2023_06_27_11_29_57, 26.50, 53.31
2023_06_27_11_29_59, 26.40, 53.27
2023_06_27_11_30_01, 26.42, 53.30
2023_06_27_11_30_03, 26.38, 53.33
2023_06_27_11_30_05, 26.40, 53.37
2023_06_27_11_30_07, 26.43, 53.37
2023_06_27_11_30_10, 26.43, 53.33
2023_06_27_11_30_12, 26.45, 53.29
2023_06_27_11_30_14, 26.43, 53.25
2023_06_27_11_30_16, 26.46, 53.21
2023_06_27_11_30_18, 26.45, 53.21
2023_06_27_11_30_20, 26.42, 53.23
2023_06_27_11_30_22, 26.43, 53.37
2023_06_27_11_30_24, 26.40, 53.42
2023_06_27_11_30_26, 26.45, 53.46
2023_06_27_11_30_28, 26.43, 53.43
2023_06_27_11_30_30, 26.46, 53.40
2023_06_27_11_30_32, 26.47, 53.39
2023_06_27_11_30_34, 26.43, 53.28
2023_06_27_11_30_36, 26.46, 53.23
2023_06_27_11_30_38, 26.47, 53.22
2023_06_27_11_30_40, 26.52, 53.23
2023_06_27_11_30_42, 26.47, 53.15
2023_06_27_11_30_44, 26.49, 53.44
2023_06_27_11_30_46, 26.45, 53.38
2023_06_27_11_30_48, 26.46, 53.34
2023_06_27_11_30_50, 26.43, 53.32
2023_06_27_11_30_52, 26.46, 53.27
2023_06_27_11_30_54, 26.45, 53.26
2023_06_27_11_30_56, 26.45, 53.24
2023_06_27_11_30_58, 26.46, 53.20
2023_06_27_11_31_00, 26.47, 53.20
2023_06_27_11_31_02, 26.46, 53.17
2023_06_27_11_31_04, 26.47, 53.22
2023_06_27_11_31_06, 26.45, 53.23
2023_06_27_11_31_08, 26.40, 53.32
2023_06_27_11_31_10, 26.35, 53.36
2023_06_27_11_31_12, 26.29, 53.43
2023_06_27_11_31_14, 26.24, 53.49
2023_06_27_11_31_16, 26.24, 53.62
2023_06_27_11_31_18, 26.25, 53.63
2023_06_27_11_31_20, 26.21, 53.68
2023_06_27_11_31_22, 26.19, 53.77
2023_06_27_11_31_24, 26.18, 53.77
2023_06_27_11_31_26, 26.22, 53.80
2023_06_27_11_31_28, 26.22, 53.76
2023_06_27_11_31_31, 26.21, 53.80
2023_06_27_11_31_33, 26.22, 53.79
2023_06_27_11_31_35, 26.25, 53.77
2023_06_27_11_31_37, 26.25, 53.75
2023_06_27_11_31_39, 26.25, 53.70
2023_06_27_11_31_41, 26.28, 53.65
2023_06_27_11_31_43, 26.34, 53.66
2023_06_27_11_31_45, 26.32, 53.58
2023_06_27_11_31_47, 26.29, 53.55
2023_06_27_11_31_49, 26.28, 53.54
2023_06_27_11_31_51, 26.28, 53.58
2023_06_27_11_31_53, 26.26, 53.63
2023_06_27_11_31_55, 26.28, 53.67
2023_06_27_11_31_57, 26.29, 53.64
2023_06_27_11_31_59, 26.35, 53.53
2023_06_27_11_32_01, 26.31, 53.53
2023_06_27_11_32_03, 26.28, 53.52
2023_06_27_11_32_05, 26.26, 53.55
2023_06_27_11_32_07, 26.22, 53.57
2023_06_27_11_32_09, 26.14, 53.66
2023_06_27_11_32_11, 26.08, 53.73
2023_06_27_11_32_13, 26.05, 53.86
2023_06_27_11_32_15, 26.06, 53.94
2023_06_27_11_32_17, 26.06, 53.97
2023_06_27_11_32_19, 26.04, 54.06
2023_06_27_11_32_21, 25.98, 54.08
2023_06_27_11_32_23, 26.01, 54.19
2023_06_27_11_32_25, 25.98, 54.20
2023_06_27_11_32_27, 25.96, 54.27
2023_06_27_11_32_29, 26.01, 54.31
2023_06_27_11_32_31, 25.96, 54.28
2023_06_27_11_32_33, 25.99, 54.26
2023_06_27_11_32_35, 26.02, 54.25
2023_06_27_11_32_37, 25.98, 54.27
2023_06_27_11_32_39, 25.96, 54.30
2023_06_27_11_32_41, 25.96, 54.29
2023_06_27_11_32_43, 25.94, 54.35
2023_06_27_11_32_45, 25.96, 54.37
2023_06_27_11_32_47, 26.01, 54.36
2023_06_27_11_32_49, 26.02, 54.30
2023_06_27_11_32_51, 26.05, 54.26
2023_06_27_11_32_54, 26.05, 54.21
2023_06_27_11_32_56, 26.01, 54.19
2023_06_27_11_32_58, 26.02, 54.22
2023_06_27_11_33_00, 25.99, 54.27
2023_06_27_11_33_02, 25.98, 54.31
2023_06_27_11_33_04, 26.01, 54.57
2023_06_27_11_33_06, 26.02, 54.67
2023_06_27_11_33_08, 26.01, 54.63
2023_06_27_11_33_10, 26.04, 54.55
2023_06_27_11_33_12, 26.04, 54.56
2023_06_27_11_33_14, 26.09, 54.48
2023_06_27_11_33_16, 26.08, 54.38
2023_06_27_11_33_18, 26.15, 54.32
2023_06_27_11_33_20, 26.12, 54.26
