Timestamp, Temperature[°C], Humidity[%]
2023_06_27_12_20_14, 26.43, 53.13
2023_06_27_12_20_16, 26.36, 53.18
2023_06_27_12_20_18, 26.29, 53.60
2023_06_27_12_20_20, 26.31, 53.72
2023_06_27_12_20_22, 26.28, 53.67
2023_06_27_12_20_24, 26.24, 53.54
2023_06_27_12_20_26, 26.21, 53.66
2023_06_27_12_20_28, 26.18, 53.65
2023_06_27_12_20_30, 26.18, 53.72
2023_06_27_12_20_32, 26.18, 53.75
2023_06_27_12_20_34, 26.16, 53.79
2023_06_27_12_20_36, 26.19, 53.78
2023_06_27_12_20_38, 26.25, 53.78
2023_06_27_12_20_40, 26.28, 53.65
2023_06_27_12_20_42, 26.24, 53.57
2023_06_27_12_20_44, 26.22, 53.52
2023_06_27_12_20_46, 26.24, 53.52
2023_06_27_12_20_48, 26.25, 53.62
2023_06_27_12_20_50, 26.25, 53.56
2023_06_27_12_20_52, 26.28, 53.56
2023_06_27_12_20_54, 26.29, 53.54
2023_06_27_12_20_56, 26.21, 53.55
2023_06_27_12_20_58, 26.18, 53.59
2023_06_27_12_21_00, 26.14, 53.70
2023_06_27_12_21_02, 26.12, 53.70
2023_06_27_12_21_04, 26.12, 53.80
2023_06_27_12_21_06, 26.15, 53.73
2023_06_27_12_21_08, 26.16, 53.68
2023_06_27_12_21_10, 26.14, 53.67
2023_06_27_12_21_12, 26.18, 53.58
2023_06_27_12_21_14, 26.22, 53.48
2023_06_27_12_21_16, 26.22, 53.49
2023_06_27_12_21_18, 26.22, 53.41
2023_06_27_12_21_20, 26.24, 53.40
2023_06_27_12_21_22, 26.19, 53.37
2023_06_27_12_21_24, 26.19, 53.46
2023_06_27_12_21_26, 26.22, 53.50
2023_06_27_12_21_29, 26.24, 53.49
2023_06_27_12_21_31, 26.21, 53.42
2023_06_27_12_21_33, 26.21, 53.46
2023_06_27_12_21_35, 26.21, 53.48
2023_06_27_12_21_37, 26.25, 53.50
2023_06_27_12_21_39, 26.26, 53.38
2023_06_27_12_21_41, 26.29, 53.43
2023_06_27_12_21_43, 26.31, 53.40
2023_06_27_12_21_45, 26.28, 53.40
2023_06_27_12_21_47, 26.25, 53.39
2023_06_27_12_21_49, 26.25, 53.40
2023_06_27_12_21_51, 26.25, 53.43
2023_06_27_12_21_53, 26.21, 53.50
2023_06_27_12_21_55, 26.19, 53.61
2023_06_27_12_21_57, 26.19, 53.59
2023_06_27_12_21_59, 26.24, 53.62
2023_06_27_12_22_01, 26.26, 53.55
2023_06_27_12_22_03, 26.31, 53.48
2023_06_27_12_22_05, 26.32, 53.44
2023_06_27_12_22_07, 26.29, 53.34
2023_06_27_12_22_09, 26.29, 53.33
2023_06_27_12_22_11, 26.29, 53.42
2023_06_27_12_22_13, 26.26, 53.43
2023_06_27_12_22_15, 26.26, 53.46
2023_06_27_12_22_17, 26.21, 53.51
2023_06_27_12_22_19, 26.21, 53.58
2023_06_27_12_22_21, 26.18, 53.64
2023_06_27_12_22_23, 26.18, 53.68
2023_06_27_12_22_25, 26.16, 53.73
2023_06_27_12_22_27, 26.15, 53.80
2023_06_27_12_22_29, 26.16, 53.87
2023_06_27_12_22_31, 26.18, 53.85
2023_06_27_12_22_33, 26.18, 53.82
2023_06_27_12_22_35, 26.19, 53.82
2023_06_27_12_22_37, 26.24, 53.72
2023_06_27_12_22_39, 26.24, 53.72
2023_06_27_12_22_41, 26.29, 53.68
2023_06_27_12_22_43, 26.29, 53.59
2023_06_27_12_22_45, 26.28, 53.51
2023_06_27_12_22_47, 26.28, 53.41
2023_06_27_12_22_49, 26.32, 53.39
2023_06_27_12_22_51, 26.28, 53.38
2023_06_27_12_22_53, 26.26, 53.32
2023_06_27_12_22_55, 26.28, 53.32
2023_06_27_12_22_57, 26.25, 53.35
2023_06_27_12_22_59, 26.24, 53.42
2023_06_27_12_23_01, 26.24, 53.39
2023_06_27_12_23_03, 26.24, 53.49
2023_06_27_12_23_06, 26.24, 53.60
2023_06_27_12_23_08, 26.22, 53.58
2023_06_27_12_23_10, 26.22, 53.61
2023_06_27_12_23_12, 26.22, 53.64
2023_06_27_12_23_14, 26.21, 53.69
2023_06_27_12_23_16, 26.21, 53.87
2023_06_27_12_23_18, 26.18, 53.89
2023_06_27_12_23_20, 26.19, 53.78
2023_06_27_12_23_22, 26.19, 53.92
2023_06_27_12_23_24, 26.21, 53.91
2023_06_27_12_23_26, 26.24, 53.81
2023_06_27_12_23_28, 26.22, 53.74
2023_06_27_12_23_30, 26.18, 53.64
2023_06_27_12_23_32, 26.21, 53.55
2023_06_27_12_23_34, 26.22, 53.55
2023_06_27_12_23_36, 26.21, 53.53
2023_06_27_12_23_38, 26.22, 53.40
2023_06_27_12_23_40, 26.25, 53.34
2023_06_27_12_23_42, 26.26, 53.27
2023_06_27_12_23_44, 26.25, 53.26
2023_06_27_12_23_46, 26.28, 53.24
2023_06_27_12_23_48, 26.28, 53.24
2023_06_27_12_23_50, 26.25, 53.23
2023_06_27_12_23_52, 26.28, 53.22
2023_06_27_12_23_54, 26.29, 53.28
2023_06_27_12_23_56, 26.32, 53.46
2023_06_27_12_23_58, 26.28, 53.42
2023_06_27_12_24_00, 26.22, 53.50
2023_06_27_12_24_02, 26.21, 53.57
2023_06_27_12_24_04, 26.15, 53.67
2023_06_27_12_24_06, 26.18, 53.83
2023_06_27_12_24_08, 26.18, 53.79
2023_06_27_12_24_10, 26.22, 53.84
2023_06_27_12_24_12, 26.26, 53.77
2023_06_27_12_24_14, 26.29, 53.77
2023_06_27_12_24_16, 26.28, 53.68
2023_06_27_12_24_18, 26.32, 53.66
2023_06_27_12_24_20, 26.31, 53.62
2023_06_27_12_24_22, 26.36, 53.59
2023_06_27_12_24_24, 26.36, 53.55
2023_06_27_12_24_26, 26.36, 53.51
2023_06_27_12_24_28, 26.38, 53.49
2023_06_27_12_24_30, 26.35, 53.43
2023_06_27_12_24_32, 26.38, 53.42
2023_06_27_12_24_34, 26.36, 53.41
2023_06_27_12_24_36, 26.35, 53.26
2023_06_27_12_24_38, 26.34, 53.33
2023_06_27_12_24_40, 26.29, 53.37
2023_06_27_12_24_42, 26.26, 53.48
2023_06_27_12_24_44, 26.24, 53.61
2023_06_27_12_24_46, 26.26, 53.68
2023_06_27_12_24_48, 26.24, 53.67
2023_06_27_12_24_50, 26.24, 53.64
2023_06_27_12_24_53, 26.21, 53.67
2023_06_27_12_24_55, 26.22, 53.73
2023_06_27_12_24_57, 26.22, 53.74
2023_06_27_12_24_59, 26.22, 53.74
2023_06_27_12_25_01, 26.25, 53.72
2023_06_27_12_25_03, 26.29, 53.68
2023_06_27_12_25_05, 26.34, 53.62
2023_06_27_12_25_07, 26.31, 53.45
2023_06_27_12_25_09, 26.34, 53.33
2023_06_27_12_25_11, 26.35, 53.25
2023_06_27_12_25_13, 26.39, 53.16
2023_06_27_12_25_15, 26.40, 53.11
2023_06_27_12_25_17, 26.45, 53.04
2023_06_27_12_25_19, 26.46, 53.01
2023_06_27_12_25_21, 26.45, 53.02
2023_06_27_12_25_23, 26.46, 52.94
2023_06_27_12_25_25, 26.45, 52.96
2023_06_27_12_25_27, 26.46, 52.97
2023_06_27_12_25_29, 26.45, 52.92
2023_06_27_12_25_31, 26.43, 52.92
2023_06_27_12_25_33, 26.52, 52.95
2023_06_27_12_25_35, 26.50, 52.88
2023_06_27_12_25_37, 26.46, 52.86
2023_06_27_12_25_39, 26.40, 52.92
2023_06_27_12_25_41, 26.43, 52.97
2023_06_27_12_25_43, 26.43, 53.06
2023_06_27_12_25_45, 26.47, 53.02
2023_06_27_12_25_47, 26.46, 53.02
2023_06_27_12_25_49, 26.46, 53.06
2023_06_27_12_25_51, 26.46, 53.12
2023_06_27_12_25_53, 26.43, 53.10
2023_06_27_12_25_55, 26.40, 53.08
2023_06_27_12_25_57, 26.39, 53.08
2023_06_27_12_25_59, 26.40, 53.07
2023_06_27_12_26_01, 26.43, 53.15
2023_06_27_12_26_03, 26.43, 53.17
2023_06_27_12_26_05, 26.42, 53.24
2023_06_27_12_26_07, 26.42, 53.26
2023_06_27_12_26_09, 26.40, 53.23
2023_06_27_12_26_11, 26.42, 53.29
2023_06_27_12_26_13, 26.45, 53.30
2023_06_27_12_26_15, 26.50, 53.19
2023_06_27_12_26_17, 26.46, 53.10
2023_06_27_12_26_19, 26.40, 53.16
2023_06_27_12_26_21, 26.40, 53.20
2023_06_27_12_26_24, 26.38, 53.33
2023_06_27_12_26_26, 26.35, 53.35
2023_06_27_12_26_28, 26.36, 53.41
2023_06_27_12_26_30, 26.32, 53.42
2023_06_27_12_26_32, 26.26, 53.44
2023_06_27_12_26_34, 26.29, 53.49
2023_06_27_12_26_36, 26.26, 53.60
2023_06_27_12_26_38, 26.24, 53.65
2023_06_27_12_26_40, 26.19, 53.65
2023_06_27_12_26_42, 26.16, 53.71
2023_06_27_12_26_44, 26.18, 53.76
2023_06_27_12_26_46, 26.11, 53.84
2023_06_27_12_26_48, 26.14, 53.87
2023_06_27_12_26_50, 26.11, 53.95
2023_06_27_12_26_52, 26.15, 53.94
2023_06_27_12_26_54, 26.14, 53.95
2023_06_27_12_26_56, 26.15, 53.94
2023_06_27_12_26_58, 26.08, 53.98
2023_06_27_12_27_00, 26.09, 54.03
2023_06_27_12_27_02, 26.15, 54.02
2023_06_27_12_27_04, 26.22, 54.00
2023_06_27_12_27_06, 26.22, 53.88
2023_06_27_12_27_08, 26.25, 53.80
2023_06_27_12_27_10, 26.24, 53.80
2023_06_27_12_27_12, 26.18, 53.78
2023_06_27_12_27_14, 26.16, 53.79
2023_06_27_12_27_16, 26.12, 53.87
2023_06_27_12_27_18, 26.14, 53.95
2023_06_27_12_27_20, 26.15, 53.97
2023_06_27_12_27_22, 26.14, 54.01
2023_06_27_12_27_24, 26.15, 54.04
2023_06_27_12_27_26, 26.14, 54.08
2023_06_27_12_27_28, 26.18, 54.06
2023_06_27_12_27_30, 26.18, 54.03
2023_06_27_12_27_32, 26.16, 54.00
2023_06_27_12_27_34, 26.22, 53.96
2023_06_27_12_27_36, 26.19, 53.91
2023_06_27_12_27_38, 26.19, 53.88
2023_06_27_12_27_40, 26.19, 53.86
2023_06_27_12_27_42, 26.16, 53.80
2023_06_27_12_27_44, 26.14, 53.85
2023_06_27_12_27_46, 26.15, 53.86
2023_06_27_12_27_48, 26.14, 53.93
2023_06_27_12_27_50, 26.09, 53.97
2023_06_27_12_27_52, 26.12, 54.05
2023_06_27_12_27_54, 26.09, 54.16
2023_06_27_12_27_56, 26.11, 54.20
2023_06_27_12_27_59, 26.12, 54.23
2023_06_27_12_28_01, 26.11, 54.35
2023_06_27_12_28_03, 26.12, 54.36
2023_06_27_12_28_05, 26.15, 54.39
2023_06_27_12_28_07, 26.15, 54.37
2023_06_27_12_28_09, 26.19, 54.33
2023_06_27_12_28_11, 26.24, 54.31
2023_06_27_12_28_13, 26.28, 54.33
2023_06_27_12_28_15, 26.31, 54.44
2023_06_27_12_28_17, 26.35, 54.80
2023_06_27_12_28_19, 26.38, 54.79
2023_06_27_12_28_21, 26.42, 54.57
2023_06_27_12_28_23, 26.38, 54.33
2023_06_27_12_28_25, 26.35, 54.02
2023_06_27_12_28_27, 26.34, 53.88
2023_06_27_12_28_29, 26.35, 53.82
2023_06_27_12_28_31, 26.35, 53.85
2023_06_27_12_28_33, 26.38, 53.95
2023_06_27_12_28_35, 26.40, 53.99
2023_06_27_12_28_37, 26.40, 53.87
2023_06_27_12_28_39, 26.39, 53.82
2023_06_27_12_28_41, 26.36, 53.77
2023_06_27_12_28_43, 26.34, 53.69
2023_06_27_12_28_45, 26.32, 53.67
2023_06_27_12_28_47, 26.28, 53.70
2023_06_27_12_28_49, 26.29, 53.74
2023_06_27_12_28_51, 26.31, 53.75
2023_06_27_12_28_53, 26.32, 53.78
2023_06_27_12_28_55, 26.29, 53.76
2023_06_27_12_28_57, 26.26, 53.90
2023_06_27_12_28_59, 26.28, 53.84
2023_06_27_12_29_01, 26.26, 53.79
2023_06_27_12_29_03, 26.26, 53.76
2023_06_27_12_29_05, 26.26, 53.78
2023_06_27_12_29_07, 26.28, 53.78
2023_06_27_12_29_09, 26.31, 53.78
2023_06_27_12_29_11, 26.28, 53.75
2023_06_27_12_29_13, 26.28, 53.78
2023_06_27_12_29_15, 26.26, 53.78
2023_06_27_12_29_17, 26.28, 53.83
2023_06_27_12_29_19, 26.24, 53.84
2023_06_27_12_29_21, 26.25, 53.90
2023_06_27_12_29_23, 26.25, 53.85
2023_06_27_12_29_25, 26.26, 53.89
2023_06_27_12_29_27, 26.31, 53.82
2023_06_27_12_29_29, 26.29, 53.87
2023_06_27_12_29_31, 26.35, 53.96
2023_06_27_12_29_33, 26.35, 53.98
2023_06_27_12_29_36, 26.36, 53.89
2023_06_27_12_29_38, 26.35, 53.89
2023_06_27_12_29_40, 26.34, 53.80
2023_06_27_12_29_42, 26.34, 53.66
2023_06_27_12_29_44, 26.31, 53.62
2023_06_27_12_29_46, 26.28, 53.62
2023_06_27_12_29_48, 26.25, 53.66
2023_06_27_12_29_50, 26.24, 53.61
2023_06_27_12_29_52, 26.22, 54.21
2023_06_27_12_29_54, 26.19, 54.37
2023_06_27_12_29_56, 26.18, 54.21
2023_06_27_12_29_58, 26.12, 54.15
2023_06_27_12_30_00, 26.12, 54.21
2023_06_27_12_30_02, 26.16, 54.43
2023_06_27_12_30_04, 26.15, 54.39
2023_06_27_12_30_06, 26.19, 54.43
2023_06_27_12_30_08, 26.24, 54.58
2023_06_27_12_30_10, 26.26, 54.53
2023_06_27_12_30_12, 26.31, 54.74
2023_06_27_12_30_14, 26.29, 54.60
2023_06_27_12_30_16, 26.25, 54.37
2023_06_27_12_30_18, 26.25, 54.18
2023_06_27_12_30_20, 26.24, 54.10
2023_06_27_12_30_22, 26.22, 54.01
2023_06_27_12_30_24, 26.22, 53.98
2023_06_27_12_30_26, 26.22, 54.02
2023_06_27_12_30_28, 26.18, 54.01
2023_06_27_12_30_30, 26.16, 54.12
2023_06_27_12_30_32, 26.16, 54.08
2023_06_27_12_30_34, 26.15, 54.08
2023_06_27_12_30_36, 26.12, 54.15
2023_06_27_12_30_38, 26.12, 54.17
2023_06_27_12_30_40, 26.18, 54.16
2023_06_27_12_30_42, 26.24, 54.11
2023_06_27_12_30_44, 26.28, 54.08
2023_06_27_12_30_46, 26.29, 54.00
2023_06_27_12_30_48, 26.36, 53.93
2023_06_27_12_30_50, 26.34, 53.98
2023_06_27_12_30_52, 26.34, 53.92
2023_06_27_12_30_54, 26.28, 53.78
2023_06_27_12_30_56, 26.25, 53.75
2023_06_27_12_30_58, 26.25, 54.23
2023_06_27_12_31_00, 26.31, 54.58
2023_06_27_12_31_03, 26.32, 54.44
2023_06_27_12_31_05, 26.26, 54.41
2023_06_27_12_31_07, 26.24, 54.13
2023_06_27_12_31_09, 26.26, 54.01
2023_06_27_12_31_11, 26.31, 54.00
2023_06_27_12_31_13, 26.29, 53.96
2023_06_27_12_31_15, 26.29, 54.06
2023_06_27_12_31_17, 26.31, 54.23
2023_06_27_12_31_19, 26.31, 54.05
2023_06_27_12_31_21, 26.25, 53.90
2023_06_27_12_31_23, 26.29, 53.81
2023_06_27_12_31_25, 26.26, 53.85
2023_06_27_12_31_27, 26.28, 54.03
2023_06_27_12_31_29, 26.26, 54.06
2023_06_27_12_31_31, 26.19, 54.01
2023_06_27_12_31_33, 26.22, 54.00
2023_06_27_12_31_35, 26.22, 54.07
2023_06_27_12_31_37, 26.28, 54.06
2023_06_27_12_31_39, 26.25, 54.02
2023_06_27_12_31_41, 26.28, 53.96
2023_06_27_12_31_43, 26.26, 53.95
2023_06_27_12_31_45, 26.25, 53.91
2023_06_27_12_31_47, 26.19, 53.95
2023_06_27_12_31_49, 26.18, 53.99
2023_06_27_12_31_51, 26.22, 54.01
2023_06_27_12_31_53, 26.24, 54.01
2023_06_27_12_31_55, 26.22, 53.96
2023_06_27_12_31_57, 26.25, 53.96
2023_06_27_12_31_59, 26.29, 53.91
2023_06_27_12_32_01, 26.31, 53.82
2023_06_27_12_32_03, 26.31, 53.78
2023_06_27_12_32_05, 26.32, 53.80
2023_06_27_12_32_07, 26.35, 53.98
2023_06_27_12_32_10, 26.36, 54.09
2023_06_27_12_32_12, 26.35, 54.04
2023_06_27_12_32_14, 26.36, 54.42
2023_06_27_12_32_16, 26.34, 54.37
2023_06_27_12_32_18, 26.34, 54.38
2023_06_27_12_32_20, 26.35, 54.69
2023_06_27_12_32_22, 26.31, 54.58
2023_06_27_12_32_24, 26.32, 54.39
2023_06_27_12_32_26, 26.31, 54.20
2023_06_27_12_32_28, 26.29, 53.99
2023_06_27_12_32_30, 26.31, 53.92
2023_06_27_12_32_32, 26.35, 53.90
2023_06_27_12_32_34, 26.32, 53.85
2023_06_27_12_32_36, 26.32, 53.87
2023_06_27_12_32_38, 26.29, 53.86
2023_06_27_12_32_40, 26.25, 53.83
2023_06_27_12_32_42, 26.24, 53.89
2023_06_27_12_32_44, 26.25, 54.07
2023_06_27_12_32_46, 26.28, 54.43
2023_06_27_12_32_48, 26.25, 54.33
2023_06_27_12_32_50, 26.26, 54.19
2023_06_27_12_32_52, 26.21, 54.11
2023_06_27_12_32_54, 26.19, 54.09
2023_06_27_12_32_56, 26.16, 54.06
2023_06_27_12_32_58, 26.15, 54.02
2023_06_27_12_33_00, 26.08, 54.11
2023_06_27_12_33_02, 26.06, 54.15
2023_06_27_12_33_04, 26.08, 54.24
2023_06_27_12_33_06, 26.06, 54.24
2023_06_27_12_33_08, 26.09, 54.35
2023_06_27_12_33_10, 26.05, 54.32
2023_06_27_12_33_12, 26.01, 54.37
2023_06_27_12_33_14, 26.04, 54.50
2023_06_27_12_33_16, 26.04, 54.62
2023_06_27_12_33_18, 26.06, 54.55
2023_06_27_12_33_20, 26.06, 54.61
2023_06_27_12_33_22, 26.09, 54.62
2023_06_27_12_33_24, 26.12, 54.68
2023_06_27_12_33_26, 26.21, 54.73
2023_06_27_12_33_28, 26.24, 54.87
2023_06_27_12_33_30, 26.28, 54.80
2023_06_27_12_33_32, 26.31, 54.60
2023_06_27_12_33_34, 26.35, 54.92
2023_06_27_12_33_36, 26.38, 54.88
2023_06_27_12_33_38, 26.36, 54.60
2023_06_27_12_33_40, 26.34, 54.36
2023_06_27_12_33_42, 26.32, 54.14
2023_06_27_12_33_44, 26.34, 54.09
2023_06_27_12_33_46, 26.34, 54.08
2023_06_27_12_33_48, 26.36, 54.08
2023_06_27_12_33_50, 26.34, 54.03
2023_06_27_12_33_53, 26.35, 53.86
2023_06_27_12_33_55, 26.36, 53.81
2023_06_27_12_33_57, 26.36, 53.84
2023_06_27_12_33_59, 26.36, 53.81
2023_06_27_12_34_01, 26.39, 53.84
2023_06_27_12_34_03, 26.35, 53.75
2023_06_27_12_34_05, 26.35, 53.73
2023_06_27_12_34_07, 26.35, 53.71
2023_06_27_12_34_09, 26.31, 53.68
2023_06_27_12_34_11, 26.28, 53.71
2023_06_27_12_34_13, 26.31, 53.76
2023_06_27_12_34_15, 26.35, 53.69
2023_06_27_12_34_17, 26.36, 53.65
2023_06_27_12_34_19, 26.42, 53.65
2023_06_27_12_34_21, 26.39, 53.57
2023_06_27_12_34_23, 26.42, 53.56
2023_06_27_12_34_25, 26.42, 53.49
2023_06_27_12_34_27, 26.39, 53.47
2023_06_27_12_34_29, 26.39, 53.47
2023_06_27_12_34_31, 26.38, 53.48
2023_06_27_12_34_33, 26.39, 53.47
2023_06_27_12_34_35, 26.35, 53.51
2023_06_27_12_34_37, 26.39, 53.53
2023_06_27_12_34_39, 26.36, 53.50
2023_06_27_12_34_41, 26.40, 53.54
2023_06_27_12_34_43, 26.36, 53.48
2023_06_27_12_34_45, 26.39, 53.51
2023_06_27_12_34_47, 26.38, 53.54
2023_06_27_12_34_49, 26.43, 53.51
2023_06_27_12_34_51, 26.45, 53.49
2023_06_27_12_34_53, 26.46, 53.50
2023_06_27_12_34_55, 26.45, 53.47
2023_06_27_12_34_57, 26.43, 53.46
2023_06_27_12_34_59, 26.38, 53.39
2023_06_27_12_35_01, 26.39, 53.42
2023_06_27_12_35_03, 26.39, 53.44
2023_06_27_12_35_05, 26.38, 53.42
2023_06_27_12_35_07, 26.36, 53.48
2023_06_27_12_35_09, 26.34, 53.48
2023_06_27_12_35_11, 26.31, 53.52
2023_06_27_12_35_13, 26.29, 53.60
2023_06_27_12_35_15, 26.28, 53.71
2023_06_27_12_35_17, 26.26, 53.66
2023_06_27_12_35_19, 26.31, 53.72
2023_06_27_12_35_21, 26.34, 53.69
2023_06_27_12_35_23, 26.35, 53.60
2023_06_27_12_35_25, 26.36, 53.60
2023_06_27_12_35_27, 26.36, 53.53
2023_06_27_12_35_29, 26.34, 53.52
2023_06_27_12_35_31, 26.31, 53.49
2023_06_27_12_35_33, 26.26, 53.51
2023_06_27_12_35_35, 26.26, 53.60
2023_06_27_12_35_37, 26.29, 53.63
2023_06_27_12_35_40, 26.29, 53.64
2023_06_27_12_35_42, 26.29, 53.69
2023_06_27_12_35_44, 26.28, 53.68
2023_06_27_12_35_46, 26.25, 53.68
2023_06_27_12_35_48, 26.26, 53.77
2023_06_27_12_35_50, 26.29, 53.99
2023_06_27_12_35_52, 26.31, 53.99
2023_06_27_12_35_54, 26.35, 54.06
2023_06_27_12_35_56, 26.38, 54.49
2023_06_27_12_35_58, 26.46, 54.83
2023_06_27_12_36_00, 26.47, 54.77
2023_06_27_12_36_02, 26.46, 54.74
2023_06_27_12_36_04, 26.47, 54.50
2023_06_27_12_36_06, 26.50, 54.20
2023_06_27_12_36_08, 26.49, 53.89
2023_06_27_12_36_10, 26.46, 53.81
2023_06_27_12_36_12, 26.46, 53.58
2023_06_27_12_36_14, 26.52, 53.46
2023_06_27_12_36_16, 26.45, 53.37
2023_06_27_12_36_18, 26.47, 53.24
2023_06_27_12_36_20, 26.45, 53.28
2023_06_27_12_36_22, 26.39, 53.26
2023_06_27_12_36_24, 26.42, 53.37
2023_06_27_12_36_26, 26.39, 53.59
2023_06_27_12_36_28, 26.38, 53.60
2023_06_27_12_36_30, 26.31, 53.60
2023_06_27_12_36_32, 26.28, 53.65
2023_06_27_12_36_34, 26.25, 53.71
2023_06_27_12_36_36, 26.21, 53.75
2023_06_27_12_36_38, 26.19, 53.73
2023_06_27_12_36_40, 26.16, 53.72
2023_06_27_12_36_42, 26.19, 53.83
2023_06_27_12_36_44, 26.19, 53.89
2023_06_27_12_36_46, 26.21, 53.95
2023_06_27_12_36_48, 26.16, 53.98
2023_06_27_12_36_50, 26.14, 53.99
2023_06_27_12_36_52, 26.08, 54.26
2023_06_27_12_36_54, 26.05, 54.46
2023_06_27_12_36_56, 26.06, 54.38
2023_06_27_12_36_58, 26.08, 54.32
2023_06_27_12_37_00, 26.09, 54.32
2023_06_27_12_37_02, 26.11, 54.25
2023_06_27_12_37_04, 26.09, 54.18
2023_06_27_12_37_06, 26.12, 54.10
2023_06_27_12_37_08, 26.12, 54.08
2023_06_27_12_37_10, 26.15, 54.04
