TIMESTAMP,MI_BATTERY,DEVICEID,DEVICEADDRS,FWV,MI_CONDUCTIVITY,MI_LIGHT,MI_MOISTURE,MI_TEMPERATURE
2023-07-18 10:34:54,100,GreenMiFlora,C4:7C:8D:6B:88:2E,3.3.5,0,121,2,29.3
2023-07-18 10:34:54,100,GreenMiFlora,C4:7C:8D:6B:88:2E,3.3.5,0,121,2,29.3
2023-07-18 10:34:55,100,GreenMiFlora,C4:7C:8D:6B:88:2E,3.3.5,0,27,3,29.4
2023-07-18 10:34:55,100,GreenMiFlora,C4:7C:8D:6B:88:2E,3.3.5,0,27,3,29.4
2023-07-18 10:34:56,100,GreenMiFlora,C4:7C:8D:6B:88:2E,3.3.5,0,8,3,29.4
2023-07-18 10:34:56,100,GreenMiFlora,C4:7C:8D:6B:88:2E,3.3.5,0,8,3,29.4
2023-07-18 10:34:57,100,GreenMiFlora,C4:7C:8D:6B:88:2E,3.3.5,0,8,3,29.3
2023-07-18 10:34:58,100,GreenMiFlora,C4:7C:8D:6B:88:2E,3.3.5,0,8,3,29.3
2023-07-18 10:34:58,100,GreenMiFlora,C4:7C:8D:6B:88:2E,3.3.5,0,8,3,29.4
2023-07-18 10:34:59,100,GreenMiFlora,C4:7C:8D:6B:88:2E,3.3.5,0,8,3,29.4
2023-07-18 10:34:59,100,GreenMiFlora,C4:7C:8D:6B:88:2E,3.3.5,0,8,3,29.2
2023-07-18 10:35:00,100,GreenMiFlora,C4:7C:8D:6B:88:2E,3.3.5,0,27,3,29.2
2023-07-18 10:35:00,100,GreenMiFlora,C4:7C:8D:6B:88:2E,3.3.5,0,27,3,29.2
2023-07-18 10:35:06,100,WhiteMiFlora,5C:85:7E:B0:87:05,3.3.6,0,254,0,28.4
2023-07-18 10:35:07,100,WhiteMiFlora,5C:85:7E:B0:87:05,3.3.6,0,254,0,28.4
2023-07-18 10:35:07,100,WhiteMiFlora,5C:85:7E:B0:87:05,3.3.6,0,134,0,28.3
2023-07-18 10:35:08,100,WhiteMiFlora,5C:85:7E:B0:87:05,3.3.6,0,134,0,28.3
2023-07-18 10:35:08,100,WhiteMiFlora,5C:85:7E:B0:87:05,3.3.6,0,134,0,28.3
2023-07-18 10:35:09,100,WhiteMiFlora,5C:85:7E:B0:87:05,3.3.6,0,134,0,28.3
2023-07-18 10:35:09,100,WhiteMiFlora,5C:85:7E:B0:87:05,3.3.6,0,134,0,28.3
2023-07-18 10:35:10,100,WhiteMiFlora,5C:85:7E:B0:87:05,3.3.6,0,134,0,28.3
2023-07-18 10:35:10,100,WhiteMiFlora,5C:85:7E:B0:87:05,3.3.6,0,134,0,28.3
