TIMESTAMP,MI_BATTERY,DEVICEID,DEVICEADDRS,FWV,MI_CONDUCTIVITY,MI_LIGHT,MI_MOISTURE,MI_TEMPERATURE
2023-07-18 11:15:54,100,GreenMiFlora,C4:7C:8D:6B:88:2E,3.3.5,0,14,3,26.6
2023-07-18 11:15:55,100,GreenMiFlora,C4:7C:8D:6B:88:2E,3.3.5,0,14,3,26.6
2023-07-18 11:15:55,100,GreenMiFlora,C4:7C:8D:6B:88:2E,3.3.5,0,55,1,26.6
2023-07-18 11:15:56,100,GreenMiFlora,C4:7C:8D:6B:88:2E,3.3.5,0,55,1,26.6
2023-07-18 11:15:56,100,GreenMiFlora,C4:7C:8D:6B:88:2E,3.3.5,0,35,1,26.6
2023-07-18 11:15:57,100,GreenMiFlora,C4:7C:8D:6B:88:2E,3.3.5,0,35,1,26.6
2023-07-18 11:15:57,100,GreenMiFlora,C4:7C:8D:6B:88:2E,3.3.5,0,16,1,26.6
2023-07-18 11:15:58,100,GreenMiFlora,C4:7C:8D:6B:88:2E,3.3.5,0,16,1,26.6
2023-07-18 11:15:58,100,GreenMiFlora,C4:7C:8D:6B:88:2E,3.3.5,0,16,1,26.6
2023-07-18 11:15:59,100,GreenMiFlora,C4:7C:8D:6B:88:2E,3.3.5,0,16,1,26.6
2023-07-18 11:16:02,081,WhiteMiFlora,5C:85:7E:B0:87:05,3.3.6,0,230,23,26.3
2023-07-18 11:16:03,081,WhiteMiFlora,5C:85:7E:B0:87:05,3.3.6,0,230,23,26.3
2023-07-18 11:16:03,081,WhiteMiFlora,5C:85:7E:B0:87:05,3.3.6,0,115,0,26.2
2023-07-18 11:16:04,081,WhiteMiFlora,5C:85:7E:B0:87:05,3.3.6,0,115,0,26.2
2023-07-18 11:16:04,081,WhiteMiFlora,5C:85:7E:B0:87:05,3.3.6,0,115,0,26.3
2023-07-18 11:16:05,081,WhiteMiFlora,5C:85:7E:B0:87:05,3.3.6,0,115,0,26.3
2023-07-18 11:16:06,081,WhiteMiFlora,5C:85:7E:B0:87:05,3.3.6,0,143,0,26.3
2023-07-18 11:16:06,081,WhiteMiFlora,5C:85:7E:B0:87:05,3.3.6,0,143,0,26.3
2023-07-18 11:16:07,081,WhiteMiFlora,5C:85:7E:B0:87:05,3.3.6,0,90,0,26.3
2023-07-18 11:16:07,081,WhiteMiFlora,5C:85:7E:B0:87:05,3.3.6,0,143,0,26.3
2023-07-18 11:16:08,081,WhiteMiFlora,5C:85:7E:B0:87:05,3.3.6,0,143,0,26.3
2023-07-18 11:16:08,081,WhiteMiFlora,5C:85:7E:B0:87:05,3.3.6,0,115,0,26.3
2023-07-18 11:16:09,081,WhiteMiFlora,5C:85:7E:B0:87:05,3.3.6,0,115,0,26.3
2023-07-18 11:16:09,081,WhiteMiFlora,5C:85:7E:B0:87:05,3.3.6,0,115,0,26.3
2023-07-18 11:16:14,100,GreenMiFlora,C4:7C:8D:6B:88:2E,3.3.5,0,115,2,26.8
2023-07-18 11:16:14,100,GreenMiFlora,C4:7C:8D:6B:88:2E,3.3.5,0,115,2,26.8
2023-07-18 11:16:15,100,GreenMiFlora,C4:7C:8D:6B:88:2E,3.3.5,0,14,1,26.6
2023-07-18 11:16:15,100,GreenMiFlora,C4:7C:8D:6B:88:2E,3.3.5,0,14,1,26.6
2023-07-18 11:16:16,100,GreenMiFlora,C4:7C:8D:6B:88:2E,3.3.5,0,14,1,26.6
2023-07-18 11:16:16,100,GreenMiFlora,C4:7C:8D:6B:88:2E,3.3.5,0,14,1,26.6
2023-07-18 11:16:17,100,GreenMiFlora,C4:7C:8D:6B:88:2E,3.3.5,0,0,1,26.6
2023-07-18 11:16:18,100,GreenMiFlora,C4:7C:8D:6B:88:2E,3.3.5,0,0,1,26.6
2023-07-18 11:16:18,100,GreenMiFlora,C4:7C:8D:6B:88:2E,3.3.5,0,14,1,26.8
2023-07-18 11:16:19,100,GreenMiFlora,C4:7C:8D:6B:88:2E,3.3.5,0,14,1,26.8
2023-07-18 11:16:19,100,GreenMiFlora,C4:7C:8D:6B:88:2E,3.3.5,0,0,1,26.8
2023-07-18 11:16:20,100,GreenMiFlora,C4:7C:8D:6B:88:2E,3.3.5,0,16,1,26.6
2023-07-18 11:16:20,100,GreenMiFlora,C4:7C:8D:6B:88:2E,3.3.5,0,16,1,26.6
2023-07-18 11:16:21,100,GreenMiFlora,C4:7C:8D:6B:88:2E,3.3.5,0,0,1,26.6
2023-07-18 11:16:24,086,WhiteMiFlora,5C:85:7E:B0:87:05,3.3.6,0,227,0,26.4
2023-07-18 11:16:25,086,WhiteMiFlora,5C:85:7E:B0:87:05,3.3.6,0,227,0,26.4
2023-07-18 11:16:25,086,WhiteMiFlora,5C:85:7E:B0:87:05,3.3.6,0,141,0,26.4
2023-07-18 11:16:26,086,WhiteMiFlora,5C:85:7E:B0:87:05,3.3.6,0,141,0,26.4
2023-07-18 11:16:27,086,WhiteMiFlora,5C:85:7E:B0:87:05,3.3.6,0,115,0,26.3
2023-07-18 11:16:27,086,WhiteMiFlora,5C:85:7E:B0:87:05,3.3.6,0,115,0,26.3
2023-07-18 11:16:28,086,WhiteMiFlora,5C:85:7E:B0:87:05,3.3.6,0,115,0,26.4
2023-07-18 11:16:28,086,WhiteMiFlora,5C:85:7E:B0:87:05,3.3.6,0,115,0,26.4
2023-07-18 11:16:29,086,WhiteMiFlora,5C:85:7E:B0:87:05,3.3.6,0,115,0,26.2
2023-07-18 11:16:29,086,WhiteMiFlora,5C:85:7E:B0:87:05,3.3.6,0,115,0,26.2
