TIMESTAMP,MI_BATTERY,DEVICEID,DEVICEADDRS,FWV,MI_CONDUCTIVITY,MI_LIGHT,MI_MOISTURE,MI_TEMPERATURE
2023-06-29 11:47:24,054,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,     0,   151,  2, 24.0
2023-06-29 11:47:24,054,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,     0,   151,  2, 24.0
2023-06-29 11:47:25,054,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,     0,    24,  1, 23.9
2023-06-29 11:47:25,054,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,     0,    24,  1, 23.9
2023-06-29 11:47:26,054,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,     0,    24,  3, 23.9
2023-06-29 11:47:26,054,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,     0,    24,  3, 23.9
2023-06-29 11:47:27,054,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,     0,    40,  2, 23.9
2023-06-29 11:47:28,054,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,     0,    40,  2, 23.9
2023-06-29 11:47:28,054,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,     0,    60,  2, 23.9
2023-06-29 11:47:29,054,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,     0,    60,  2, 23.9
2023-06-29 11:47:29,054,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,     0,    60,  1, 23.9
2023-06-29 11:47:30,054,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,     0,    60,  2, 23.9
2023-06-29 11:47:30,054,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,     0,    60,  2, 23.9
2023-06-29 11:47:31,054,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,     0,    60,  2, 23.9
2023-06-29 11:47:35,072,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,     0,   266,  0, 23.5
2023-06-29 11:47:35,072,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,     0,   266,  0, 23.5
2023-06-29 11:47:36,072,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,     0,   147,  0, 23.4
2023-06-29 11:47:36,072,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,     0,   147,  0, 23.4
2023-06-29 11:47:37,072,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,     0,   147,  0, 23.4
2023-06-29 11:47:37,072,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,     0,   147,  0, 23.4
2023-06-29 11:47:38,072,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,     0,   147,  0, 23.4
2023-06-29 11:47:38,072,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,     0,   147,  0, 23.4
2023-06-29 11:47:39,072,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,     0,   147,  0, 23.4
2023-06-29 11:47:39,072,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,     0,   147,  0, 23.4
2023-06-29 11:47:40,072,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,     0,   122,  0, 23.4
2023-06-29 11:47:40,072,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,     0,   122,  0, 23.4
2023-06-29 11:47:41,072,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,     0,   147,  0, 23.4
2023-06-29 11:47:42,072,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,     0,   193,  0, 23.6
2023-06-29 11:47:49,054,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,  1165,   186,  2, 24.0
2023-06-29 11:47:49,054,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,  1165,   186,  2, 24.0
2023-06-29 11:47:50,054,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,  1171,    63, 18, 24.1
2023-06-29 11:47:50,054,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,  1171,    63, 18, 24.1
2023-06-29 11:47:51,054,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,  1184,   120, 18, 23.9
2023-06-29 11:47:51,054,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,  1184,   120, 18, 23.9
2023-06-29 11:47:52,054,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,  1174,   138, 18, 24.0
2023-06-29 11:47:52,054,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,  1174,   138, 18, 24.0
2023-06-29 11:47:53,054,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,  1184,   138, 18, 23.9
2023-06-29 11:47:54,054,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,  1184,   138, 18, 23.9
2023-06-29 11:47:54,054,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,  1184,   138, 18, 23.9
2023-06-29 11:47:55,054,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,  1184,   138, 18, 23.9
2023-06-29 11:47:55,054,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,  1193,   120, 18, 23.9
2023-06-29 11:47:56,054,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,  1184,   100, 18, 23.9
2023-06-29 11:48:00,072,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,  1431,   302,  0, 23.4
2023-06-29 11:48:01,072,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,  1431,   302,  0, 23.4
2023-06-29 11:48:02,072,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,  1439,   230, 11, 23.4
2023-06-29 11:48:02,072,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,  1439,   230, 11, 23.4
2023-06-29 11:48:03,072,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,  1431,   195, 11, 23.4
2023-06-29 11:48:03,072,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,  1431,   195, 11, 23.4
2023-06-29 11:48:04,072,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,  1448,   195, 11, 23.4
2023-06-29 11:48:04,072,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,  1448,   195, 11, 23.4
2023-06-29 11:48:05,072,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,  1439,   195, 11, 23.4
2023-06-29 11:48:05,072,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,  1439,   195, 11, 23.4
2023-06-29 11:48:06,072,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,  1439,   147, 11, 23.4
2023-06-29 11:48:06,072,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,  1431,   147, 11, 23.4
2023-06-29 11:48:07,072,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,  1431,   147, 11, 23.4
2023-06-29 11:48:07,072,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,  1439,   172, 11, 23.4
2023-06-29 11:48:12,054,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,  1179,   100, 18, 24.1
2023-06-29 11:48:12,054,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,  1179,   100, 18, 24.1
2023-06-29 11:48:13,054,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,  1191,    63, 18, 24.0
2023-06-29 11:48:13,054,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,  1191,    63, 18, 24.0
2023-06-29 11:48:14,054,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,  1179,    43, 18, 24.1
2023-06-29 11:48:14,054,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,  1179,    43, 18, 24.1
2023-06-29 11:48:15,054,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,  1193,    43, 18, 23.9
2023-06-29 11:48:15,054,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,  1193,    43, 18, 23.9
2023-06-29 11:48:16,054,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,  1188,    63, 18, 24.1
2023-06-29 11:48:17,054,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,  1188,    63, 18, 24.1
2023-06-29 11:48:17,054,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,  1184,    43, 18, 23.9
2023-06-29 11:48:18,054,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,  1184,    43, 18, 23.9
2023-06-29 11:48:18,054,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,  1193,    63, 18, 23.9
2023-06-29 11:48:19,054,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,  1191,    63, 18, 24.0
2023-06-29 11:48:22,072,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,  1445,   367, 11, 23.5
2023-06-29 11:48:23,072,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,  1445,   367, 11, 23.5
2023-06-29 11:48:24,072,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,  1443,   168, 11, 23.6
2023-06-29 11:48:24,072,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,  1443,   168, 11, 23.6
2023-06-29 11:48:25,072,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,  1448,   266, 11, 23.4
2023-06-29 11:48:25,072,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,  1448,   266, 11, 23.4
2023-06-29 11:48:26,072,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,  1448,   266, 11, 23.4
2023-06-29 11:48:26,072,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,  1448,   266, 11, 23.4
2023-06-29 11:48:27,072,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,  1439,   266, 11, 23.4
2023-06-29 11:48:27,072,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,  1439,   266, 11, 23.4
2023-06-29 11:48:28,072,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,  1454,   266, 11, 23.5
2023-06-29 11:48:28,072,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,  1448,   266, 11, 23.4
2023-06-29 11:48:29,072,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,  1448,   266, 11, 23.4
2023-06-29 11:48:30,072,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,  1448,   266, 11, 23.4
2023-06-29 11:48:34,054,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,  1188,   217, 18, 24.1
2023-06-29 11:48:34,054,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,  1188,   217, 18, 24.1
