Timestamp, Temperature[°C], Humidity[%]
2023_06_29_10_32_27, 23.94, 49.29
2023_06_29_10_32_29, 23.94, 49.42
2023_06_29_10_32_31, 23.93, 49.88
2023_06_29_10_32_33, 23.95, 50.13
2023_06_29_10_32_35, 23.94, 49.92
2023_06_29_10_32_38, 23.91, 49.71
2023_06_29_10_32_40, 23.87, 49.47
2023_06_29_10_32_42, 23.90, 49.36
2023_06_29_10_32_44, 23.90, 49.39
2023_06_29_10_32_46, 23.91, 49.31
2023_06_29_10_32_48, 23.95, 49.27
2023_06_29_10_32_50, 23.95, 49.24
2023_06_29_10_32_52, 23.94, 49.18
2023_06_29_10_32_54, 23.95, 49.15
2023_06_29_10_32_56, 23.95, 49.10
2023_06_29_10_32_58, 23.97, 49.07
2023_06_29_10_33_00, 23.95, 49.03
2023_06_29_10_33_02, 23.94, 49.04
2023_06_29_10_33_04, 23.94, 49.04
2023_06_29_10_33_06, 23.95, 49.02
2023_06_29_10_33_08, 23.95, 49.00
2023_06_29_10_33_10, 23.98, 48.99
2023_06_29_10_33_12, 23.97, 48.95
2023_06_29_10_33_14, 24.01, 49.63
2023_06_29_10_33_16, 24.01, 49.82
2023_06_29_10_33_18, 24.03, 49.81
2023_06_29_10_33_20, 24.05, 49.88
2023_06_29_10_33_22, 24.00, 49.73
2023_06_29_10_33_24, 24.00, 49.58
2023_06_29_10_33_26, 23.98, 49.36
2023_06_29_10_33_28, 23.98, 49.23
2023_06_29_10_33_30, 23.98, 49.16
2023_06_29_10_33_32, 23.97, 49.22
2023_06_29_10_33_34, 23.95, 49.12
2023_06_29_10_33_36, 23.98, 49.31
2023_06_29_10_33_38, 23.95, 49.22
2023_06_29_10_33_40, 23.95, 49.13
2023_06_29_10_33_42, 23.93, 49.07
2023_06_29_10_33_44, 23.95, 49.13
2023_06_29_10_33_46, 23.94, 49.13
2023_06_29_10_33_48, 23.94, 49.09
2023_06_29_10_33_50, 23.97, 49.02
2023_06_29_10_33_52, 23.95, 49.00
2023_06_29_10_33_54, 23.94, 49.03
2023_06_29_10_33_56, 23.94, 48.99
2023_06_29_10_33_58, 23.94, 49.00
2023_06_29_10_34_00, 23.93, 49.00
2023_06_29_10_34_02, 23.91, 49.01
2023_06_29_10_34_04, 23.93, 49.05
2023_06_29_10_34_06, 23.90, 49.01
2023_06_29_10_34_09, 23.85, 49.07
2023_06_29_10_34_11, 23.90, 49.07
2023_06_29_10_34_13, 23.90, 49.09
2023_06_29_10_34_15, 23.88, 49.14
2023_06_29_10_34_17, 23.88, 49.12
2023_06_29_10_34_19, 23.87, 49.17
2023_06_29_10_34_21, 23.88, 49.17
2023_06_29_10_34_23, 23.84, 49.19
2023_06_29_10_34_25, 23.83, 49.19
2023_06_29_10_34_27, 23.84, 49.21
2023_06_29_10_34_29, 23.83, 49.21
2023_06_29_10_34_31, 23.80, 49.25
2023_06_29_10_34_33, 23.80, 49.29
2023_06_29_10_34_35, 23.84, 49.33
2023_06_29_10_34_37, 23.83, 49.33
2023_06_29_10_34_39, 23.78, 49.28
2023_06_29_10_34_41, 23.73, 49.33
2023_06_29_10_34_43, 23.67, 49.54
2023_06_29_10_34_45, 23.63, 49.72
2023_06_29_10_34_47, 23.64, 49.83
2023_06_29_10_34_49, 23.66, 50.11
2023_06_29_10_34_51, 23.67, 50.16
2023_06_29_10_34_53, 23.70, 50.18
2023_06_29_10_34_55, 23.73, 50.06
2023_06_29_10_34_57, 23.73, 49.87
2023_06_29_10_34_59, 23.74, 49.77
2023_06_29_10_35_01, 23.76, 49.63
2023_06_29_10_35_03, 23.76, 49.55
2023_06_29_10_35_05, 23.77, 49.53
2023_06_29_10_35_07, 23.76, 49.44
2023_06_29_10_35_09, 23.73, 49.47
2023_06_29_10_35_11, 23.76, 49.47
2023_06_29_10_35_13, 23.76, 49.47
2023_06_29_10_35_15, 23.74, 49.47
2023_06_29_10_35_17, 23.74, 49.44
2023_06_29_10_35_19, 23.76, 49.46
2023_06_29_10_35_21, 23.76, 49.44
2023_06_29_10_35_23, 23.74, 49.44
2023_06_29_10_35_25, 23.77, 49.42
2023_06_29_10_35_27, 23.74, 49.44
2023_06_29_10_35_29, 23.74, 49.48
2023_06_29_10_35_31, 23.76, 49.43
2023_06_29_10_35_33, 23.76, 49.51
2023_06_29_10_35_35, 23.76, 49.40
2023_06_29_10_35_37, 23.76, 49.39
2023_06_29_10_35_39, 23.80, 49.42
2023_06_29_10_35_41, 23.78, 49.45
2023_06_29_10_35_43, 23.78, 49.42
2023_06_29_10_35_45, 23.81, 49.35
2023_06_29_10_35_47, 23.78, 49.42
2023_06_29_10_35_49, 23.81, 49.38
2023_06_29_10_35_51, 23.84, 49.35
2023_06_29_10_35_53, 23.84, 49.34
2023_06_29_10_35_55, 23.84, 49.33
2023_06_29_10_35_57, 23.81, 49.41
2023_06_29_10_35_59, 23.81, 49.36
2023_06_29_10_36_01, 23.77, 49.33
2023_06_29_10_36_03, 23.80, 49.36
2023_06_29_10_36_05, 23.77, 49.37
2023_06_29_10_36_07, 23.78, 49.36
2023_06_29_10_36_09, 23.76, 49.36
2023_06_29_10_36_11, 23.76, 49.43
2023_06_29_10_36_13, 23.77, 49.39
2023_06_29_10_36_15, 23.78, 49.41
2023_06_29_10_36_17, 23.78, 49.42
2023_06_29_10_36_19, 23.81, 49.36
2023_06_29_10_36_22, 23.85, 49.39
2023_06_29_10_36_24, 23.88, 49.34
2023_06_29_10_36_26, 23.87, 49.31
2023_06_29_10_36_28, 23.90, 49.29
2023_06_29_10_36_30, 23.91, 49.19
2023_06_29_10_36_32, 23.91, 49.16
2023_06_29_10_36_34, 23.87, 49.09
2023_06_29_10_36_36, 23.90, 49.11
2023_06_29_10_36_38, 23.85, 49.12
2023_06_29_10_36_40, 23.87, 49.17
2023_06_29_10_36_42, 23.84, 49.10
2023_06_29_10_36_44, 23.85, 49.15
2023_06_29_10_36_46, 23.85, 49.19
2023_06_29_10_36_48, 23.83, 49.28
2023_06_29_10_36_50, 23.87, 49.24
2023_06_29_10_36_52, 23.90, 49.27
2023_06_29_10_36_54, 23.94, 49.30
2023_06_29_10_36_56, 23.94, 49.22
2023_06_29_10_36_58, 23.95, 49.23
2023_06_29_10_37_00, 24.00, 49.20
2023_06_29_10_37_02, 23.98, 49.11
2023_06_29_10_37_04, 23.95, 49.08
2023_06_29_10_37_06, 23.98, 49.22
2023_06_29_10_37_08, 24.00, 49.60
2023_06_29_10_37_10, 23.98, 49.51
2023_06_29_10_37_12, 23.97, 49.45
2023_06_29_10_37_14, 23.97, 49.47
2023_06_29_10_37_16, 23.97, 49.31
2023_06_29_10_37_18, 23.95, 49.22
2023_06_29_10_37_20, 23.95, 49.15
2023_06_29_10_37_22, 23.95, 49.13
2023_06_29_10_37_24, 24.01, 49.11
2023_06_29_10_37_26, 24.03, 49.10
2023_06_29_10_37_28, 24.04, 49.17
2023_06_29_10_37_30, 24.05, 49.13
2023_06_29_10_37_32, 24.08, 49.18
2023_06_29_10_37_34, 24.13, 49.30
2023_06_29_10_37_36, 24.13, 49.22
2023_06_29_10_37_38, 24.17, 49.20
2023_06_29_10_37_40, 24.17, 49.25
2023_06_29_10_37_42, 24.15, 49.22
2023_06_29_10_37_44, 24.15, 49.06
2023_06_29_10_37_46, 24.15, 48.98
2023_06_29_10_37_48, 24.13, 49.03
2023_06_29_10_37_50, 24.14, 49.05
2023_06_29_10_37_52, 24.11, 48.98
2023_06_29_10_37_54, 24.11, 48.87
2023_06_29_10_37_56, 24.11, 48.86
2023_06_29_10_37_58, 24.11, 49.10
2023_06_29_10_38_00, 24.07, 49.06
2023_06_29_10_38_02, 24.05, 48.95
2023_06_29_10_38_04, 24.08, 48.91
2023_06_29_10_38_06, 24.10, 48.92
2023_06_29_10_38_08, 24.07, 48.92
2023_06_29_10_38_10, 24.07, 48.82
2023_06_29_10_38_12, 24.11, 48.81
2023_06_29_10_38_14, 24.13, 48.86
2023_06_29_10_38_16, 24.15, 48.94
2023_06_29_10_38_18, 24.13, 49.04
2023_06_29_10_38_20, 24.13, 49.39
2023_06_29_10_38_23, 24.14, 49.51
2023_06_29_10_38_25, 24.17, 49.65
2023_06_29_10_38_27, 24.18, 49.55
2023_06_29_10_38_29, 24.18, 49.24
2023_06_29_10_38_31, 24.17, 49.09
2023_06_29_10_38_33, 24.15, 48.78
2023_06_29_10_38_35, 24.15, 49.16
2023_06_29_10_38_37, 24.14, 49.48
2023_06_29_10_38_39, 24.15, 49.28
2023_06_29_10_38_41, 24.13, 49.33
2023_06_29_10_38_43, 24.13, 49.23
2023_06_29_10_38_45, 24.11, 49.11
2023_06_29_10_38_47, 24.10, 48.96
2023_06_29_10_38_49, 24.08, 48.88
2023_06_29_10_38_51, 24.03, 49.11
2023_06_29_10_38_53, 24.07, 49.31
2023_06_29_10_38_55, 24.05, 49.19
2023_06_29_10_38_57, 24.07, 49.04
2023_06_29_10_38_59, 24.07, 48.96
2023_06_29_10_39_01, 24.08, 49.02
2023_06_29_10_39_03, 24.10, 49.03
2023_06_29_10_39_05, 24.10, 48.96
2023_06_29_10_39_07, 24.10, 48.85
2023_06_29_10_39_09, 24.08, 48.84
2023_06_29_10_39_11, 24.08, 48.89
2023_06_29_10_39_13, 24.07, 49.27
2023_06_29_10_39_15, 24.08, 49.93
2023_06_29_10_39_17, 24.05, 49.93
2023_06_29_10_39_19, 24.04, 49.65
2023_06_29_10_39_21, 24.08, 49.36
2023_06_29_10_39_23, 24.10, 49.42
2023_06_29_10_39_25, 24.08, 49.34
2023_06_29_10_39_27, 24.05, 49.10
2023_06_29_10_39_29, 24.04, 48.98
2023_06_29_10_39_31, 24.01, 48.90
2023_06_29_10_39_33, 24.03, 48.87
2023_06_29_10_39_35, 24.03, 49.06
2023_06_29_10_39_37, 24.03, 49.15
2023_06_29_10_39_39, 24.04, 49.03
2023_06_29_10_39_41, 24.04, 48.98
2023_06_29_10_39_43, 24.04, 48.90
2023_06_29_10_39_45, 24.05, 48.88
2023_06_29_10_39_47, 24.03, 48.85
2023_06_29_10_39_49, 24.04, 48.81
2023_06_29_10_39_51, 24.01, 48.82
2023_06_29_10_39_53, 24.04, 48.81
2023_06_29_10_39_55, 24.13, 48.90
2023_06_29_10_39_57, 24.15, 48.91
2023_06_29_10_39_59, 24.17, 48.79
2023_06_29_10_40_01, 24.14, 48.71
2023_06_29_10_40_03, 24.17, 48.61
2023_06_29_10_40_05, 24.20, 48.60
2023_06_29_10_40_07, 24.21, 48.56
2023_06_29_10_40_09, 24.20, 48.53
2023_06_29_10_40_11, 24.21, 48.45
2023_06_29_10_40_13, 24.17, 48.45
2023_06_29_10_40_15, 24.18, 48.44
2023_06_29_10_40_17, 24.15, 48.49
2023_06_29_10_40_19, 24.14, 48.51
2023_06_29_10_40_21, 24.13, 48.51
2023_06_29_10_40_23, 24.11, 48.52
2023_06_29_10_40_25, 24.17, 48.58
2023_06_29_10_40_27, 24.15, 48.56
2023_06_29_10_40_29, 24.18, 48.57
2023_06_29_10_40_31, 24.17, 48.51
2023_06_29_10_40_34, 24.15, 48.55
2023_06_29_10_40_36, 24.18, 48.55
2023_06_29_10_40_38, 24.18, 48.53
2023_06_29_10_40_40, 24.14, 48.51
2023_06_29_10_40_42, 24.13, 48.57
2023_06_29_10_40_44, 24.13, 48.60
2023_06_29_10_40_46, 24.14, 48.55
2023_06_29_10_40_48, 24.14, 48.58
2023_06_29_10_40_50, 24.17, 48.63
2023_06_29_10_40_52, 24.23, 48.65
2023_06_29_10_40_54, 24.24, 48.56
2023_06_29_10_40_56, 24.32, 48.53
2023_06_29_10_40_58, 24.31, 48.51
2023_06_29_10_41_00, 24.31, 48.39
2023_06_29_10_41_02, 24.28, 48.35
2023_06_29_10_41_04, 24.23, 48.33
2023_06_29_10_41_06, 24.24, 48.40
2023_06_29_10_41_08, 24.20, 48.49
2023_06_29_10_41_10, 24.23, 48.55
2023_06_29_10_41_12, 24.23, 48.52
2023_06_29_10_41_14, 24.24, 48.46
2023_06_29_10_41_16, 24.28, 48.53
2023_06_29_10_41_18, 24.34, 48.59
2023_06_29_10_41_20, 24.36, 48.46
2023_06_29_10_41_22, 24.31, 48.32
2023_06_29_10_41_24, 24.34, 48.26
2023_06_29_10_41_26, 24.34, 48.26
2023_06_29_10_41_28, 24.30, 48.20
2023_06_29_10_41_30, 24.25, 48.18
2023_06_29_10_41_32, 24.25, 48.38
2023_06_29_10_41_34, 24.27, 48.60
2023_06_29_10_41_36, 24.28, 48.68
2023_06_29_10_41_38, 24.31, 48.76
2023_06_29_10_41_40, 24.27, 48.65
2023_06_29_10_41_42, 24.25, 48.50
2023_06_29_10_41_44, 24.25, 48.41
2023_06_29_10_41_46, 24.24, 48.37
2023_06_29_10_41_48, 24.21, 48.38
2023_06_29_10_41_50, 24.20, 48.39
2023_06_29_10_41_52, 24.17, 48.42
2023_06_29_10_41_54, 24.17, 48.45
2023_06_29_10_41_56, 24.11, 48.48
2023_06_29_10_41_58, 24.17, 49.37
2023_06_29_10_42_00, 24.15, 49.74
2023_06_29_10_42_02, 24.13, 49.34
2023_06_29_10_42_04, 24.14, 49.07
2023_06_29_10_42_06, 24.13, 48.92
2023_06_29_10_42_08, 24.14, 48.84
2023_06_29_10_42_10, 24.14, 48.69
2023_06_29_10_42_12, 24.13, 48.66
2023_06_29_10_42_14, 24.11, 48.64
2023_06_29_10_42_16, 24.15, 48.69
2023_06_29_10_42_18, 24.17, 48.61
2023_06_29_10_42_20, 24.15, 48.56
2023_06_29_10_42_22, 24.14, 48.60
2023_06_29_10_42_24, 24.13, 48.55
2023_06_29_10_42_26, 24.14, 48.56
2023_06_29_10_42_28, 24.13, 48.65
2023_06_29_10_42_31, 24.10, 48.62
2023_06_29_10_42_33, 24.10, 48.60
2023_06_29_10_42_35, 24.10, 48.58
2023_06_29_10_42_37, 24.13, 48.67
2023_06_29_10_42_39, 24.13, 48.82
2023_06_29_10_42_41, 24.13, 48.99
2023_06_29_10_42_43, 24.11, 49.02
2023_06_29_10_42_45, 24.10, 49.12
2023_06_29_10_42_47, 24.11, 48.98
2023_06_29_10_42_49, 24.10, 48.90
2023_06_29_10_42_51, 24.11, 48.78
2023_06_29_10_42_53, 24.08, 48.78
2023_06_29_10_42_55, 24.10, 48.71
2023_06_29_10_42_57, 24.08, 48.74
2023_06_29_10_42_59, 24.11, 48.74
2023_06_29_10_43_01, 24.10, 48.73
2023_06_29_10_43_03, 24.11, 48.67
2023_06_29_10_43_05, 24.11, 48.67
2023_06_29_10_43_07, 24.08, 48.74
2023_06_29_10_43_09, 24.10, 48.72
2023_06_29_10_43_11, 24.08, 48.73
2023_06_29_10_43_13, 24.10, 48.71
2023_06_29_10_43_15, 24.10, 48.72
2023_06_29_10_43_17, 24.11, 48.68
2023_06_29_10_43_19, 24.07, 48.70
2023_06_29_10_43_21, 24.07, 48.71
2023_06_29_10_43_23, 24.07, 48.73
2023_06_29_10_43_25, 24.07, 48.66
2023_06_29_10_43_27, 24.05, 48.66
2023_06_29_10_43_29, 24.04, 48.75
2023_06_29_10_43_31, 24.01, 48.86
2023_06_29_10_43_33, 24.07, 48.85
2023_06_29_10_43_35, 24.07, 48.85
2023_06_29_10_43_37, 24.07, 48.78
2023_06_29_10_43_39, 24.08, 48.76
2023_06_29_10_43_41, 24.07, 48.75
2023_06_29_10_43_43, 24.05, 48.71
2023_06_29_10_43_45, 24.03, 48.81
2023_06_29_10_43_47, 24.05, 48.73
2023_06_29_10_43_49, 24.03, 48.77
2023_06_29_10_43_51, 24.00, 48.79
2023_06_29_10_43_53, 23.98, 48.82
2023_06_29_10_43_55, 23.97, 48.84
2023_06_29_10_43_57, 23.95, 48.86
2023_06_29_10_43_59, 23.98, 48.89
2023_06_29_10_44_01, 23.98, 48.89
2023_06_29_10_44_03, 24.01, 48.91
2023_06_29_10_44_05, 24.00, 48.96
2023_06_29_10_44_07, 24.00, 48.89
2023_06_29_10_44_09, 23.98, 48.87
2023_06_29_10_44_11, 24.00, 48.93
2023_06_29_10_44_13, 24.03, 48.91
2023_06_29_10_44_15, 24.05, 48.93
2023_06_29_10_44_17, 24.08, 48.88
2023_06_29_10_44_19, 24.05, 48.77
2023_06_29_10_44_21, 24.03, 48.81
2023_06_29_10_44_23, 24.01, 48.81
2023_06_29_10_44_26, 24.01, 48.81
2023_06_29_10_44_28, 24.00, 48.83
2023_06_29_10_44_30, 24.03, 48.85
2023_06_29_10_44_32, 24.01, 48.83
2023_06_29_10_44_34, 23.97, 48.82
2023_06_29_10_44_36, 23.95, 48.86
2023_06_29_10_44_38, 23.98, 48.87
2023_06_29_10_44_40, 23.98, 48.91
2023_06_29_10_44_42, 23.97, 48.93
2023_06_29_10_44_44, 23.93, 48.90
2023_06_29_10_44_46, 23.93, 48.97
2023_06_29_10_44_48, 23.93, 49.00
2023_06_29_10_44_50, 23.93, 49.01
2023_06_29_10_44_52, 23.95, 49.04
2023_06_29_10_44_54, 23.95, 49.00
2023_06_29_10_44_56, 24.00, 49.00
2023_06_29_10_44_58, 24.04, 48.99
2023_06_29_10_45_00, 24.07, 49.06
2023_06_29_10_45_02, 24.05, 48.99
2023_06_29_10_45_04, 24.03, 48.90
2023_06_29_10_45_06, 24.03, 48.89
2023_06_29_10_45_08, 23.98, 48.91
2023_06_29_10_45_10, 23.98, 48.91
2023_06_29_10_45_12, 23.97, 48.89
2023_06_29_10_45_14, 23.95, 48.88
2023_06_29_10_45_16, 23.94, 48.92
2023_06_29_10_45_18, 23.98, 49.01
2023_06_29_10_45_20, 23.95, 49.02
2023_06_29_10_45_22, 23.95, 49.02
2023_06_29_10_45_24, 23.94, 49.06
2023_06_29_10_45_26, 23.94, 48.99
2023_06_29_10_45_28, 23.95, 49.07
2023_06_29_10_45_30, 23.97, 49.03
2023_06_29_10_45_32, 23.97, 49.06
2023_06_29_10_45_34, 23.95, 49.00
2023_06_29_10_45_36, 23.97, 48.98
2023_06_29_10_45_38, 23.94, 49.04
2023_06_29_10_45_40, 23.97, 49.03
2023_06_29_10_45_42, 23.98, 49.21
2023_06_29_10_45_44, 23.97, 49.31
2023_06_29_10_45_46, 23.98, 49.17
2023_06_29_10_45_48, 23.98, 49.08
2023_06_29_10_45_50, 23.98, 49.08
2023_06_29_10_45_52, 24.05, 49.05
2023_06_29_10_45_54, 24.10, 49.11
2023_06_29_10_45_56, 24.08, 49.01
2023_06_29_10_45_58, 24.08, 48.91
2023_06_29_10_46_00, 24.05, 48.89
2023_06_29_10_46_02, 24.04, 48.87
2023_06_29_10_46_04, 24.05, 48.89
2023_06_29_10_46_06, 24.03, 48.91
2023_06_29_10_46_08, 24.03, 48.90
2023_06_29_10_46_10, 24.03, 48.89
2023_06_29_10_46_12, 24.04, 48.92
2023_06_29_10_46_14, 24.04, 48.92
2023_06_29_10_46_16, 24.04, 48.96
2023_06_29_10_46_18, 24.05, 48.88
2023_06_29_10_46_20, 24.04, 48.86
2023_06_29_10_46_22, 24.03, 48.86
2023_06_29_10_46_24, 24.04, 48.82
2023_06_29_10_46_26, 24.03, 48.82
2023_06_29_10_46_28, 24.05, 48.84
2023_06_29_10_46_30, 24.01, 48.83
2023_06_29_10_46_32, 24.04, 48.80
2023_06_29_10_46_34, 24.08, 48.88
2023_06_29_10_46_36, 24.10, 48.88
2023_06_29_10_46_39, 24.07, 48.88
2023_06_29_10_46_41, 24.05, 48.80
2023_06_29_10_46_43, 24.05, 48.87
2023_06_29_10_46_45, 24.05, 48.85
2023_06_29_10_46_47, 24.07, 48.84
2023_06_29_10_46_49, 24.04, 48.82
2023_06_29_10_46_51, 24.10, 48.79
2023_06_29_10_46_53, 24.15, 48.89
2023_06_29_10_46_55, 24.17, 48.84
2023_06_29_10_46_57, 24.17, 48.76
2023_06_29_10_46_59, 24.13, 48.72
2023_06_29_10_47_01, 24.14, 48.70
2023_06_29_10_47_03, 24.14, 48.71
2023_06_29_10_47_05, 24.11, 48.78
2023_06_29_10_47_07, 24.10, 48.79
2023_06_29_10_47_09, 24.11, 48.78
2023_06_29_10_47_11, 24.11, 48.73
2023_06_29_10_47_13, 24.13, 48.76
2023_06_29_10_47_15, 24.14, 48.74
2023_06_29_10_47_17, 24.15, 48.75
2023_06_29_10_47_19, 24.11, 48.67
2023_06_29_10_47_21, 24.11, 48.67
2023_06_29_10_47_23, 24.08, 48.68
2023_06_29_10_47_25, 24.08, 48.72
2023_06_29_10_47_27, 24.05, 48.74
2023_06_29_10_47_29, 24.04, 48.76
2023_06_29_10_47_31, 24.04, 48.81
2023_06_29_10_47_33, 24.04, 48.84
2023_06_29_10_47_35, 24.03, 48.87
2023_06_29_10_47_37, 24.03, 48.87
2023_06_29_10_47_39, 24.01, 48.88
2023_06_29_10_47_41, 24.03, 48.92
2023_06_29_10_47_43, 24.03, 48.97
2023_06_29_10_47_45, 24.04, 48.95
2023_06_29_10_47_47, 24.07, 48.92
2023_06_29_10_47_49, 24.07, 48.87
2023_06_29_10_47_51, 24.07, 48.88
2023_06_29_10_47_53, 24.08, 48.88
2023_06_29_10_47_55, 24.08, 48.91
2023_06_29_10_47_57, 24.07, 48.87
2023_06_29_10_47_59, 24.10, 48.83
2023_06_29_10_48_01, 24.08, 48.84
2023_06_29_10_48_03, 24.10, 48.82
2023_06_29_10_48_05, 24.07, 48.84
2023_06_29_10_48_07, 24.05, 48.81
2023_06_29_10_48_09, 24.04, 48.84
2023_06_29_10_48_11, 24.01, 48.86
2023_06_29_10_48_13, 24.03, 49.01
2023_06_29_10_48_15, 24.01, 49.07
2023_06_29_10_48_17, 24.07, 49.08
2023_06_29_10_48_19, 24.05, 49.02
2023_06_29_10_48_21, 24.04, 48.98
2023_06_29_10_48_23, 24.05, 48.90
2023_06_29_10_48_25, 24.07, 48.89
2023_06_29_10_48_28, 24.05, 48.90
2023_06_29_10_48_30, 24.04, 48.85
2023_06_29_10_48_32, 24.04, 48.84
2023_06_29_10_48_34, 24.03, 49.26
2023_06_29_10_48_36, 24.01, 49.21
2023_06_29_10_48_38, 23.97, 49.11
2023_06_29_10_48_40, 23.98, 49.12
2023_06_29_10_48_42, 23.93, 49.10
2023_06_29_10_48_44, 23.95, 49.08
2023_06_29_10_48_46, 23.95, 49.07
2023_06_29_10_48_48, 23.97, 49.09
2023_06_29_10_48_50, 23.98, 49.11
2023_06_29_10_48_52, 24.04, 49.10
2023_06_29_10_48_54, 24.03, 49.05
2023_06_29_10_48_56, 24.01, 49.00
2023_06_29_10_48_58, 24.00, 48.97
2023_06_29_10_49_00, 24.03, 49.03
2023_06_29_10_49_02, 23.98, 48.94
2023_06_29_10_49_04, 24.00, 49.03
2023_06_29_10_49_06, 24.05, 48.99
2023_06_29_10_49_08, 24.04, 49.03
2023_06_29_10_49_10, 24.04, 49.13
2023_06_29_10_49_12, 24.05, 49.05
2023_06_29_10_49_14, 24.10, 49.03
2023_06_29_10_49_16, 24.11, 48.98
2023_06_29_10_49_18, 24.11, 48.91
2023_06_29_10_49_20, 24.10, 48.96
2023_06_29_10_49_22, 24.07, 48.97
2023_06_29_10_49_24, 24.05, 49.04
2023_06_29_10_49_26, 24.07, 49.03
2023_06_29_10_49_28, 24.04, 49.15
2023_06_29_10_49_30, 24.01, 49.10
2023_06_29_10_49_32, 24.01, 49.49
2023_06_29_10_49_34, 23.98, 49.40
2023_06_29_10_49_36, 24.01, 49.29
2023_06_29_10_49_38, 24.03, 49.16
2023_06_29_10_49_40, 24.04, 49.15
2023_06_29_10_49_42, 24.05, 49.03
2023_06_29_10_49_44, 24.13, 49.01
2023_06_29_10_49_46, 24.17, 49.01
2023_06_29_10_49_48, 24.21, 48.95
2023_06_29_10_49_50, 24.23, 48.89
2023_06_29_10_49_52, 24.23, 48.85
2023_06_29_10_49_54, 24.24, 48.77
2023_06_29_10_49_56, 24.24, 48.67
2023_06_29_10_49_58, 24.23, 48.58
2023_06_29_10_50_00, 24.21, 48.57
2023_06_29_10_50_02, 24.18, 48.55
2023_06_29_10_50_04, 24.17, 48.55
2023_06_29_10_50_06, 24.17, 48.56
2023_06_29_10_50_08, 24.13, 48.61
2023_06_29_10_50_11, 24.14, 48.62
2023_06_29_10_50_13, 24.13, 48.63
2023_06_29_10_50_15, 24.10, 48.65
2023_06_29_10_50_17, 24.11, 48.67
2023_06_29_10_50_19, 24.18, 48.81
2023_06_29_10_50_21, 24.20, 48.73
2023_06_29_10_50_23, 24.18, 48.64
2023_06_29_10_50_25, 24.18, 48.60
2023_06_29_10_50_27, 24.15, 48.61
2023_06_29_10_50_29, 24.14, 48.64
2023_06_29_10_50_31, 24.14, 48.62
2023_06_29_10_50_33, 24.14, 48.67
2023_06_29_10_50_35, 24.13, 48.66
2023_06_29_10_50_37, 24.15, 48.71
2023_06_29_10_50_39, 24.13, 48.66
2023_06_29_10_50_41, 24.20, 48.68
2023_06_29_10_50_43, 24.27, 48.70
2023_06_29_10_50_45, 24.23, 48.71
2023_06_29_10_50_47, 24.24, 48.92
2023_06_29_10_50_49, 24.24, 48.85
2023_06_29_10_50_51, 24.27, 48.91
2023_06_29_10_50_53, 24.25, 48.88
2023_06_29_10_50_55, 24.25, 48.84
2023_06_29_10_50_57, 24.23, 48.79
2023_06_29_10_50_59, 24.25, 48.69
2023_06_29_10_51_01, 24.23, 48.67
2023_06_29_10_51_03, 24.21, 48.73
2023_06_29_10_51_05, 24.21, 48.77
2023_06_29_10_51_07, 24.21, 48.64
2023_06_29_10_51_09, 24.21, 48.71
2023_06_29_10_51_11, 24.21, 49.20
2023_06_29_10_51_13, 24.21, 49.16
