Timestamp, Temperature[°C], Humidity[%]
2023_06_29_12_06_22, 24.38, 46.79
2023_06_29_12_06_24, 24.35, 46.83
2023_06_29_12_06_26, 24.36, 46.83
2023_06_29_12_06_28, 24.36, 46.79
2023_06_29_12_06_30, 24.41, 46.84
2023_06_29_12_06_32, 24.45, 47.20
2023_06_29_12_06_34, 24.46, 47.36
2023_06_29_12_06_36, 24.48, 47.68
2023_06_29_12_06_38, 24.52, 48.07
2023_06_29_12_06_40, 24.54, 48.17
2023_06_29_12_06_42, 24.54, 47.60
2023_06_29_12_06_44, 24.52, 47.32
2023_06_29_12_06_46, 24.55, 47.03
2023_06_29_12_06_48, 24.61, 46.94
2023_06_29_12_06_50, 24.61, 46.75
2023_06_29_12_06_52, 24.65, 46.69
2023_06_29_12_06_54, 24.64, 46.64
2023_06_29_12_06_56, 24.68, 46.63
2023_06_29_12_06_58, 24.65, 46.64
2023_06_29_12_07_00, 24.65, 46.58
2023_06_29_12_07_02, 24.61, 46.48
2023_06_29_12_07_04, 24.58, 46.43
2023_06_29_12_07_06, 24.56, 46.39
2023_06_29_12_07_08, 24.55, 46.44
2023_06_29_12_07_10, 24.56, 46.43
2023_06_29_12_07_12, 24.52, 46.46
2023_06_29_12_07_15, 24.52, 46.45
2023_06_29_12_07_17, 24.49, 46.47
2023_06_29_12_07_19, 24.48, 46.54
2023_06_29_12_07_21, 24.49, 46.58
2023_06_29_12_07_23, 24.46, 46.54
2023_06_29_12_07_25, 24.44, 46.59
2023_06_29_12_07_27, 24.41, 46.61
2023_06_29_12_07_29, 24.41, 46.67
2023_06_29_12_07_31, 24.38, 46.67
2023_06_29_12_07_33, 24.38, 46.74
2023_06_29_12_07_35, 24.36, 46.77
2023_06_29_12_07_37, 24.38, 46.81
2023_06_29_12_07_39, 24.38, 46.79
2023_06_29_12_07_41, 24.36, 46.81
2023_06_29_12_07_43, 24.38, 46.85
2023_06_29_12_07_45, 24.35, 46.82
2023_06_29_12_07_47, 24.39, 46.85
2023_06_29_12_07_49, 24.38, 46.85
2023_06_29_12_07_51, 24.42, 46.84
2023_06_29_12_07_53, 24.46, 46.83
2023_06_29_12_07_55, 24.46, 46.73
2023_06_29_12_07_57, 24.48, 46.71
2023_06_29_12_07_59, 24.44, 46.69
2023_06_29_12_08_01, 24.42, 46.69
2023_06_29_12_08_03, 24.44, 46.66
2023_06_29_12_08_05, 24.42, 46.67
2023_06_29_12_08_07, 24.44, 46.68
2023_06_29_12_08_09, 24.44, 46.73
2023_06_29_12_08_11, 24.42, 46.72
2023_06_29_12_08_13, 24.42, 46.69
2023_06_29_12_08_15, 24.41, 46.68
2023_06_29_12_08_17, 24.42, 46.67
2023_06_29_12_08_19, 24.41, 46.68
2023_06_29_12_08_21, 24.41, 46.68
2023_06_29_12_08_23, 24.39, 46.71
2023_06_29_12_08_25, 24.39, 46.73
2023_06_29_12_08_27, 24.39, 46.72
2023_06_29_12_08_29, 24.44, 46.73
2023_06_29_12_08_31, 24.45, 46.67
2023_06_29_12_08_33, 24.46, 46.65
2023_06_29_12_08_35, 24.51, 46.66
2023_06_29_12_08_37, 24.51, 46.66
2023_06_29_12_08_39, 24.46, 46.63
2023_06_29_12_08_41, 24.44, 46.59
2023_06_29_12_08_43, 24.48, 46.63
2023_06_29_12_08_45, 24.46, 46.63
2023_06_29_12_08_47, 24.45, 46.59
2023_06_29_12_08_49, 24.45, 46.63
2023_06_29_12_08_51, 24.44, 46.64
2023_06_29_12_08_53, 24.45, 46.65
2023_06_29_12_08_55, 24.44, 46.68
2023_06_29_12_08_57, 24.44, 46.69
2023_06_29_12_08_59, 24.41, 46.70
2023_06_29_12_09_01, 24.41, 46.76
2023_06_29_12_09_03, 24.42, 46.74
2023_06_29_12_09_05, 24.39, 46.81
2023_06_29_12_09_07, 24.41, 46.81
2023_06_29_12_09_09, 24.39, 46.81
2023_06_29_12_09_11, 24.39, 46.77
2023_06_29_12_09_13, 24.34, 46.83
2023_06_29_12_09_15, 24.38, 46.86
2023_06_29_12_09_17, 24.36, 47.01
2023_06_29_12_09_19, 24.38, 47.00
2023_06_29_12_09_21, 24.38, 46.97
2023_06_29_12_09_23, 24.38, 46.92
2023_06_29_12_09_25, 24.36, 46.83
2023_06_29_12_09_27, 24.35, 46.87
2023_06_29_12_09_29, 24.35, 46.94
2023_06_29_12_09_32, 24.38, 46.92
2023_06_29_12_09_34, 24.39, 46.91
2023_06_29_12_09_36, 24.39, 46.86
2023_06_29_12_09_38, 24.41, 46.89
2023_06_29_12_09_40, 24.41, 46.85
2023_06_29_12_09_42, 24.39, 46.84
2023_06_29_12_09_44, 24.39, 46.82
2023_06_29_12_09_46, 24.38, 46.85
2023_06_29_12_09_48, 24.41, 46.82
2023_06_29_12_09_50, 24.41, 46.86
2023_06_29_12_09_52, 24.44, 46.87
2023_06_29_12_09_54, 24.44, 46.83
2023_06_29_12_09_56, 24.42, 46.84
2023_06_29_12_09_58, 24.38, 47.11
2023_06_29_12_10_00, 24.38, 47.29
2023_06_29_12_10_02, 24.42, 47.21
2023_06_29_12_10_04, 24.44, 47.34
2023_06_29_12_10_06, 24.42, 47.57
2023_06_29_12_10_08, 24.45, 47.53
2023_06_29_12_10_10, 24.41, 47.29
2023_06_29_12_10_12, 24.42, 47.21
2023_06_29_12_10_14, 24.44, 47.07
2023_06_29_12_10_16, 24.49, 47.04
2023_06_29_12_10_18, 24.46, 47.03
2023_06_29_12_10_20, 24.46, 47.34
2023_06_29_12_10_22, 24.51, 47.23
2023_06_29_12_10_24, 24.46, 47.03
2023_06_29_12_10_26, 24.48, 46.93
2023_06_29_12_10_28, 24.45, 46.86
2023_06_29_12_10_30, 24.41, 46.80
2023_06_29_12_10_32, 24.42, 46.81
2023_06_29_12_10_34, 24.36, 46.73
2023_06_29_12_10_36, 24.34, 46.78
2023_06_29_12_10_38, 24.31, 47.05
2023_06_29_12_10_40, 24.27, 47.33
2023_06_29_12_10_42, 24.28, 47.44
2023_06_29_12_10_44, 24.25, 47.47
2023_06_29_12_10_46, 24.25, 47.50
2023_06_29_12_10_48, 24.25, 47.59
2023_06_29_12_10_50, 24.25, 47.56
2023_06_29_12_10_52, 24.34, 47.49
2023_06_29_12_10_54, 24.34, 47.45
2023_06_29_12_10_56, 24.34, 47.41
2023_06_29_12_10_58, 24.31, 47.33
2023_06_29_12_11_00, 24.34, 47.31
2023_06_29_12_11_02, 24.35, 47.23
2023_06_29_12_11_04, 24.34, 47.41
2023_06_29_12_11_06, 24.32, 47.76
2023_06_29_12_11_08, 24.34, 47.73
2023_06_29_12_11_10, 24.34, 47.54
2023_06_29_12_11_12, 24.34, 47.79
2023_06_29_12_11_14, 24.35, 48.17
