Timestamp, Temperature[°C], Humidity[%]
2023_06_28_10_59_06, 25.55, 55.19
2023_06_28_10_59_08, 25.55, 55.19
2023_06_28_10_59_10, 25.55, 55.19
2023_06_28_10_59_12, 25.55, 55.19
2023_06_28_10_59_14, 25.55, 55.19
2023_06_28_10_59_16, 25.55, 55.19
2023_06_28_10_59_18, 25.55, 55.19
2023_06_28_10_59_20, 25.55, 55.19
2023_06_28_10_59_22, 25.55, 55.19
2023_06_28_10_59_24, 25.55, 55.19
2023_06_28_10_59_26, 25.55, 55.19
2023_06_28_10_59_28, 25.55, 55.19
2023_06_28_10_59_30, 25.55, 55.19
2023_06_28_10_59_32, 25.55, 55.19
2023_06_28_10_59_34, 25.55, 55.19
2023_06_28_10_59_36, 25.55, 55.19
2023_06_28_10_59_38, 25.55, 55.19
2023_06_28_10_59_40, 25.55, 55.19
2023_06_28_10_59_42, 25.55, 55.19
2023_06_28_10_59_44, 25.55, 55.19
2023_06_28_10_59_46, 25.55, 55.19
2023_06_28_10_59_48, 25.55, 55.19
2023_06_28_10_59_50, 25.55, 55.19
2023_06_28_10_59_52, 25.55, 55.19
2023_06_28_10_59_54, 25.55, 55.19
2023_06_28_10_59_56, 25.55, 55.19
2023_06_28_10_59_59, 25.55, 55.19
2023_06_28_11_00_01, 25.55, 55.19
2023_06_28_11_00_03, 25.55, 55.19
2023_06_28_11_00_05, 25.55, 55.19
2023_06_28_11_00_07, 25.55, 55.19
2023_06_28_11_00_09, 25.55, 55.19
2023_06_28_11_00_11, 25.55, 55.19
2023_06_28_11_00_13, 25.55, 55.19
2023_06_28_11_00_15, 25.55, 55.19
2023_06_28_11_00_17, 25.55, 55.19
2023_06_28_11_00_19, 25.55, 55.19
2023_06_28_11_00_21, 25.55, 55.19
2023_06_28_11_00_23, 25.55, 55.19
2023_06_28_11_00_25, 25.55, 55.19
2023_06_28_11_00_27, 25.55, 55.19
2023_06_28_11_00_29, 25.55, 55.19
2023_06_28_11_00_31, 25.55, 55.19
2023_06_28_11_00_33, 25.55, 55.19
2023_06_28_11_00_35, 25.55, 55.19
2023_06_28_11_00_37, 25.55, 55.19
2023_06_28_11_00_39, 25.55, 55.19
2023_06_28_11_00_41, 25.55, 55.19
2023_06_28_11_00_43, 25.55, 55.19
2023_06_28_11_00_45, 25.55, 55.19
2023_06_28_11_00_47, 25.55, 55.19
2023_06_28_11_00_49, 25.55, 55.19
2023_06_28_11_00_51, 25.55, 55.19
2023_06_28_11_00_53, 25.55, 55.19
2023_06_28_11_00_55, 25.55, 55.19
2023_06_28_11_00_57, 25.55, 55.19
2023_06_28_11_00_59, 25.55, 55.19
2023_06_28_11_01_01, 25.55, 55.19
2023_06_28_11_01_03, 25.55, 55.19
2023_06_28_11_01_05, 25.55, 55.19
2023_06_28_11_01_07, 25.55, 55.19
2023_06_28_11_01_09, 25.55, 55.19
2023_06_28_11_01_11, 25.55, 55.19
2023_06_28_11_01_13, 25.55, 55.19
2023_06_28_11_01_15, 25.55, 55.19
2023_06_28_11_01_17, 25.55, 55.19
2023_06_28_11_01_19, 25.55, 55.19
2023_06_28_11_01_21, 25.55, 55.19
2023_06_28_11_01_23, 25.55, 55.19
2023_06_28_11_01_25, 25.55, 55.19
2023_06_28_11_01_27, 25.55, 55.19
2023_06_28_11_01_29, 25.55, 55.19
2023_06_28_11_01_31, 25.55, 55.19
2023_06_28_11_01_33, 25.55, 55.19
2023_06_28_11_01_35, 25.55, 55.19
2023_06_28_11_01_37, 25.55, 55.19
2023_06_28_11_01_39, 25.55, 55.19
2023_06_28_11_01_41, 25.55, 55.19
2023_06_28_11_01_43, 25.55, 55.19
2023_06_28_11_01_45, 25.55, 55.19
2023_06_28_11_01_47, 25.55, 55.19
2023_06_28_11_01_49, 25.55, 55.19
2023_06_28_11_01_51, 25.55, 55.19
2023_06_28_11_01_53, 25.55, 55.19
2023_06_28_11_01_55, 25.55, 55.19
2023_06_28_11_01_57, 25.55, 55.19
2023_06_28_11_01_59, 25.55, 55.19
2023_06_28_11_02_01, 25.55, 55.19
2023_06_28_11_02_03, 25.55, 55.19
2023_06_28_11_02_05, 25.55, 55.19
2023_06_28_11_02_08, 25.55, 55.19
2023_06_28_11_02_10, 25.55, 55.19
2023_06_28_11_02_12, 25.55, 55.19
2023_06_28_11_02_14, 25.55, 55.19
2023_06_28_11_02_16, 25.55, 55.19
2023_06_28_11_02_18, 25.55, 55.19
2023_06_28_11_02_20, 25.55, 55.19
2023_06_28_11_02_22, 25.55, 55.19
2023_06_28_11_02_24, 25.55, 55.19
2023_06_28_11_02_26, 25.55, 55.19
2023_06_28_11_02_28, 25.55, 55.19
2023_06_28_11_02_30, 25.55, 55.19
2023_06_28_11_02_32, 25.55, 55.19
2023_06_28_11_02_34, 25.55, 55.19
2023_06_28_11_02_36, 25.55, 55.19
2023_06_28_11_02_38, 25.55, 55.19
2023_06_28_11_02_40, 25.55, 55.19
2023_06_28_11_02_42, 25.55, 55.19
2023_06_28_11_02_44, 25.55, 55.19
2023_06_28_11_02_46, 25.55, 55.19
2023_06_28_11_02_48, 25.55, 55.19
2023_06_28_11_02_50, 25.55, 55.19
2023_06_28_11_02_52, 25.55, 55.19
2023_06_28_11_02_54, 25.55, 55.19
2023_06_28_11_02_56, 25.55, 55.19
2023_06_28_11_02_58, 25.55, 55.19
2023_06_28_11_03_00, 25.55, 55.19
2023_06_28_11_03_02, 25.55, 55.19
2023_06_28_11_03_04, 25.55, 55.19
2023_06_28_11_03_06, 25.55, 55.19
2023_06_28_11_03_08, 25.55, 55.19
2023_06_28_11_03_10, 25.55, 55.19
2023_06_28_11_03_12, 25.55, 55.19
2023_06_28_11_03_14, 25.55, 55.19
2023_06_28_11_03_16, 25.55, 55.19
2023_06_28_11_03_18, 25.55, 55.19
2023_06_28_11_03_20, 25.55, 55.19
2023_06_28_11_03_22, 25.55, 55.19
2023_06_28_11_03_24, 25.55, 55.19
2023_06_28_11_03_26, 25.55, 55.19
2023_06_28_11_03_28, 25.55, 55.19
2023_06_28_11_03_30, 25.55, 55.19
2023_06_28_11_03_32, 25.55, 55.19
2023_06_28_11_03_34, 25.55, 55.19
2023_06_28_11_03_36, 25.55, 55.19
2023_06_28_11_03_38, 25.55, 55.19
2023_06_28_11_03_40, 25.55, 55.19
2023_06_28_11_03_42, 25.55, 55.19
2023_06_28_11_03_44, 25.55, 55.19
2023_06_28_11_03_46, 25.55, 55.19
2023_06_28_11_03_48, 25.55, 55.19
2023_06_28_11_03_50, 25.55, 55.19
2023_06_28_11_03_52, 25.55, 55.19
2023_06_28_11_03_54, 25.55, 55.19
2023_06_28_11_03_56, 25.55, 55.19
2023_06_28_11_03_58, 25.55, 55.19
2023_06_28_11_04_00, 25.55, 55.19
2023_06_28_11_04_02, 25.55, 55.19
2023_06_28_11_04_04, 25.55, 55.19
2023_06_28_11_04_06, 25.55, 55.19
2023_06_28_11_04_08, 25.55, 55.19
2023_06_28_11_04_10, 25.55, 55.19
2023_06_28_11_04_12, 25.55, 55.19
2023_06_28_11_04_14, 25.55, 55.19
2023_06_28_11_04_16, 25.55, 55.19
2023_06_28_11_04_18, 25.55, 55.19
2023_06_28_11_04_20, 25.55, 55.19
2023_06_28_11_04_22, 25.55, 55.19
2023_06_28_11_04_24, 25.55, 55.19
2023_06_28_11_04_26, 25.55, 55.19
2023_06_28_11_04_29, 25.55, 55.19
2023_06_28_11_04_31, 25.55, 55.19
2023_06_28_11_04_33, 25.55, 55.19
2023_06_28_11_04_35, 25.55, 55.19
2023_06_28_11_04_37, 25.55, 55.19
2023_06_28_11_04_39, 25.55, 55.19
2023_06_28_11_04_41, 25.55, 55.19
2023_06_28_11_04_43, 25.55, 55.19
2023_06_28_11_04_45, 25.55, 55.19
2023_06_28_11_04_47, 25.55, 55.19
2023_06_28_11_04_49, 25.55, 55.19
2023_06_28_11_04_51, 25.55, 55.19
2023_06_28_11_04_53, 25.55, 55.19
2023_06_28_11_04_55, 25.55, 55.19
2023_06_28_11_04_57, 25.55, 55.19
2023_06_28_11_04_59, 25.55, 55.19
2023_06_28_11_05_01, 25.55, 55.19
2023_06_28_11_05_03, 25.55, 55.19
2023_06_28_11_05_05, 25.55, 55.19
2023_06_28_11_05_07, 25.55, 55.19
2023_06_28_11_05_09, 25.55, 55.19
2023_06_28_11_05_11, 25.55, 55.19
2023_06_28_11_05_13, 25.55, 55.19
2023_06_28_11_05_15, 25.55, 55.19
2023_06_28_11_05_17, 25.55, 55.19
2023_06_28_11_05_19, 25.55, 55.19
2023_06_28_11_05_21, 25.55, 55.19
2023_06_28_11_05_23, 25.55, 55.19
2023_06_28_11_05_25, 25.55, 55.19
2023_06_28_11_05_27, 25.55, 55.19
2023_06_28_11_05_29, 25.55, 55.19
2023_06_28_11_05_31, 25.55, 55.19
2023_06_28_11_05_33, 25.55, 55.19
2023_06_28_11_05_35, 25.55, 55.19
2023_06_28_11_05_37, 25.55, 55.19
2023_06_28_11_05_39, 25.55, 55.19
2023_06_28_11_05_41, 25.55, 55.19
2023_06_28_11_05_43, 25.55, 55.19
2023_06_28_11_05_45, 25.55, 55.19
2023_06_28_11_05_47, 25.55, 55.19
2023_06_28_11_05_49, 25.55, 55.19
2023_06_28_11_05_51, 25.55, 55.19
2023_06_28_11_05_53, 25.55, 55.19
2023_06_28_11_05_55, 25.55, 55.19
2023_06_28_11_05_57, 25.55, 55.19
2023_06_28_11_05_59, 25.55, 55.19
2023_06_28_11_06_01, 25.55, 55.19
2023_06_28_11_06_03, 25.55, 55.19
2023_06_28_11_06_05, 25.55, 55.19
2023_06_28_11_06_07, 25.55, 55.19
2023_06_28_11_06_09, 25.55, 55.19
2023_06_28_11_06_11, 25.55, 55.19
2023_06_28_11_06_13, 25.55, 55.19
2023_06_28_11_06_15, 25.55, 55.19
2023_06_28_11_06_17, 25.55, 55.19
2023_06_28_11_06_19, 25.55, 55.19
2023_06_28_11_06_21, 25.55, 55.19
2023_06_28_11_06_23, 25.55, 55.19
2023_06_28_11_06_25, 25.55, 55.19
2023_06_28_11_06_27, 25.55, 55.19
2023_06_28_11_06_29, 25.55, 55.19
2023_06_28_11_06_31, 25.55, 55.19
2023_06_28_11_06_33, 25.55, 55.19
2023_06_28_11_06_35, 25.55, 55.19
2023_06_28_11_06_37, 25.55, 55.19
2023_06_28_11_06_39, 25.55, 55.19
2023_06_28_11_06_41, 25.55, 55.19
2023_06_28_11_06_43, 25.55, 55.19
2023_06_28_11_06_45, 25.55, 55.19
2023_06_28_11_06_47, 25.55, 55.19
2023_06_28_11_06_49, 25.55, 55.19
2023_06_28_11_06_52, 25.55, 55.19
2023_06_28_11_06_54, 25.55, 55.19
2023_06_28_11_06_56, 25.55, 55.19
2023_06_28_11_06_58, 25.55, 55.19
2023_06_28_11_07_00, 25.55, 55.19
2023_06_28_11_07_02, 25.55, 55.19
2023_06_28_11_07_04, 25.55, 55.19
2023_06_28_11_07_06, 25.55, 55.19
2023_06_28_11_07_08, 25.55, 55.19
2023_06_28_11_07_10, 25.55, 55.19
2023_06_28_11_07_12, 25.55, 55.19
2023_06_28_11_07_14, 25.55, 55.19
2023_06_28_11_07_16, 25.55, 55.19
2023_06_28_11_07_18, 25.55, 55.19
2023_06_28_11_07_20, 25.55, 55.19
2023_06_28_11_07_22, 25.55, 55.19
2023_06_28_11_07_24, 25.55, 55.19
2023_06_28_11_07_26, 25.55, 55.19
2023_06_28_11_07_28, 25.55, 55.19
2023_06_28_11_07_30, 25.55, 55.19
2023_06_28_11_07_32, 25.55, 55.19
2023_06_28_11_07_34, 25.55, 55.19
2023_06_28_11_07_36, 25.55, 55.19
2023_06_28_11_07_38, 25.55, 55.19
2023_06_28_11_07_40, 25.55, 55.19
2023_06_28_11_07_42, 25.55, 55.19
2023_06_28_11_07_44, 25.55, 55.19
2023_06_28_11_07_46, 25.55, 55.19
2023_06_28_11_07_48, 25.55, 55.19
2023_06_28_11_07_50, 25.55, 55.19
2023_06_28_11_07_52, 25.55, 55.19
2023_06_28_11_07_54, 25.55, 55.19
2023_06_28_11_07_56, 25.55, 55.19
2023_06_28_11_07_58, 25.55, 55.19
2023_06_28_11_08_00, 25.55, 55.19
2023_06_28_11_08_02, 25.55, 55.19
2023_06_28_11_08_04, 25.55, 55.19
2023_06_28_11_08_06, 25.55, 55.19
2023_06_28_11_08_08, 25.55, 55.19
2023_06_28_11_08_10, 25.55, 55.19
2023_06_28_11_08_12, 25.55, 55.19
2023_06_28_11_08_14, 25.55, 55.19
2023_06_28_11_08_16, 25.55, 55.19
2023_06_28_11_08_18, 25.55, 55.19
2023_06_28_11_08_20, 25.55, 55.19
2023_06_28_11_08_22, 25.55, 55.19
2023_06_28_11_08_24, 25.55, 55.19
2023_06_28_11_08_26, 25.55, 55.19
2023_06_28_11_08_28, 25.55, 55.19
2023_06_28_11_08_30, 25.55, 55.19
2023_06_28_11_08_32, 25.55, 55.19
2023_06_28_11_08_34, 25.55, 55.19
2023_06_28_11_08_36, 25.55, 55.19
2023_06_28_11_08_38, 25.55, 55.19
2023_06_28_11_08_40, 25.55, 55.19
2023_06_28_11_08_42, 25.55, 55.19
2023_06_28_11_08_44, 25.55, 55.19
2023_06_28_11_08_46, 25.55, 55.19
2023_06_28_11_08_48, 25.55, 55.19
2023_06_28_11_08_50, 25.55, 55.19
2023_06_28_11_08_52, 25.55, 55.19
2023_06_28_11_08_55, 25.55, 55.19
2023_06_28_11_08_57, 25.55, 55.19
2023_06_28_11_08_59, 25.55, 55.19
2023_06_28_11_09_01, 25.55, 55.19
2023_06_28_11_09_03, 25.55, 55.19
2023_06_28_11_09_05, 25.55, 55.19
2023_06_28_11_09_07, 25.55, 55.19
2023_06_28_11_09_09, 25.55, 55.19
2023_06_28_11_09_11, 25.55, 55.19
2023_06_28_11_09_13, 25.55, 55.19
2023_06_28_11_09_15, 25.55, 55.19
2023_06_28_11_09_17, 25.55, 55.19
2023_06_28_11_09_19, 25.55, 55.19
2023_06_28_11_09_21, 25.55, 55.19
2023_06_28_11_09_23, 25.55, 55.19
2023_06_28_11_09_25, 25.55, 55.19
2023_06_28_11_09_27, 25.55, 55.19
2023_06_28_11_09_29, 25.55, 55.19
2023_06_28_11_09_31, 25.55, 55.19
2023_06_28_11_09_33, 25.55, 55.19
2023_06_28_11_09_35, 25.55, 55.19
2023_06_28_11_09_37, 25.55, 55.19
2023_06_28_11_09_39, 25.55, 55.19
2023_06_28_11_09_41, 25.55, 55.19
2023_06_28_11_09_43, 25.55, 55.19
2023_06_28_11_09_45, 25.55, 55.19
2023_06_28_11_09_47, 25.55, 55.19
2023_06_28_11_09_49, 25.55, 55.19
2023_06_28_11_09_51, 25.55, 55.19
2023_06_28_11_09_53, 25.55, 55.19
2023_06_28_11_09_55, 25.55, 55.19
2023_06_28_11_09_57, 25.55, 55.19
2023_06_28_11_09_59, 25.55, 55.19
2023_06_28_11_10_01, 25.55, 55.19
2023_06_28_11_10_03, 25.55, 55.19
2023_06_28_11_10_05, 25.55, 55.19
2023_06_28_11_10_07, 25.55, 55.19
2023_06_28_11_10_09, 25.55, 55.19
2023_06_28_11_10_11, 25.55, 55.19
2023_06_28_11_10_13, 25.55, 55.19
2023_06_28_11_10_15, 25.55, 55.19
2023_06_28_11_10_17, 25.55, 55.19
2023_06_28_11_10_19, 25.55, 55.19
2023_06_28_11_10_21, 25.55, 55.19
2023_06_28_11_10_23, 25.55, 55.19
2023_06_28_11_10_25, 25.55, 55.19
2023_06_28_11_10_27, 25.55, 55.19
2023_06_28_11_10_29, 25.55, 55.19
2023_06_28_11_10_31, 25.55, 55.19
2023_06_28_11_10_33, 25.55, 55.19
2023_06_28_11_10_35, 25.55, 55.19
2023_06_28_11_10_37, 25.55, 55.19
2023_06_28_11_10_39, 25.55, 55.19
2023_06_28_11_10_41, 25.55, 55.19
2023_06_28_11_10_43, 25.55, 55.19
2023_06_28_11_10_45, 25.55, 55.19
2023_06_28_11_10_47, 25.55, 55.19
2023_06_28_11_10_49, 25.55, 55.19
2023_06_28_11_10_51, 25.55, 55.19
2023_06_28_11_10_53, 25.55, 55.19
2023_06_28_11_10_55, 25.55, 55.19
2023_06_28_11_10_57, 25.55, 55.19
2023_06_28_11_10_59, 25.55, 55.19
2023_06_28_11_11_01, 25.55, 55.19
2023_06_28_11_11_03, 25.55, 55.19
2023_06_28_11_11_06, 25.55, 55.19
2023_06_28_11_11_08, 25.55, 55.19
2023_06_28_11_11_10, 25.55, 55.19
2023_06_28_11_11_12, 25.55, 55.19
2023_06_28_11_11_14, 25.55, 55.19
2023_06_28_11_11_16, 25.55, 55.19
2023_06_28_11_11_18, 25.55, 55.19
2023_06_28_11_11_20, 25.55, 55.19
2023_06_28_11_11_22, 25.55, 55.19
2023_06_28_11_11_24, 25.55, 55.19
2023_06_28_11_11_26, 25.55, 55.19
2023_06_28_11_11_28, 25.55, 55.19
2023_06_28_11_11_30, 25.55, 55.19
2023_06_28_11_11_32, 25.55, 55.19
2023_06_28_11_11_34, 25.55, 55.19
2023_06_28_11_11_36, 25.55, 55.19
2023_06_28_11_11_38, 25.55, 55.19
2023_06_28_11_11_40, 25.55, 55.19
2023_06_28_11_11_42, 25.55, 55.19
2023_06_28_11_11_44, 25.55, 55.19
2023_06_28_11_11_46, 25.55, 55.19
2023_06_28_11_11_48, 25.55, 55.19
2023_06_28_11_11_50, 25.55, 55.19
2023_06_28_11_11_52, 25.55, 55.19
2023_06_28_11_11_54, 25.55, 55.19
2023_06_28_11_11_56, 25.55, 55.19
2023_06_28_11_11_58, 25.55, 55.19
2023_06_28_11_12_00, 25.55, 55.19
2023_06_28_11_12_02, 25.55, 55.19
2023_06_28_11_12_04, 25.55, 55.19
2023_06_28_11_12_06, 25.55, 55.19
2023_06_28_11_12_08, 25.55, 55.19
2023_06_28_11_12_10, 25.55, 55.19
2023_06_28_11_12_12, 25.55, 55.19
2023_06_28_11_12_14, 25.55, 55.19
2023_06_28_11_12_16, 25.55, 55.19
2023_06_28_11_12_18, 25.55, 55.19
2023_06_28_11_12_20, 25.55, 55.19
2023_06_28_11_12_22, 25.55, 55.19
2023_06_28_11_12_24, 25.55, 55.19
2023_06_28_11_12_26, 25.55, 55.19
2023_06_28_11_12_28, 25.55, 55.19
2023_06_28_11_12_30, 25.55, 55.19
2023_06_28_11_12_32, 25.55, 55.19
2023_06_28_11_12_34, 25.55, 55.19
2023_06_28_11_12_36, 25.55, 55.19
2023_06_28_11_12_38, 25.55, 55.19
2023_06_28_11_12_40, 25.55, 55.19
2023_06_28_11_12_42, 25.55, 55.19
2023_06_28_11_12_44, 25.55, 55.19
2023_06_28_11_12_46, 25.55, 55.19
2023_06_28_11_12_48, 25.55, 55.19
2023_06_28_11_12_50, 25.55, 55.19
2023_06_28_11_12_52, 25.55, 55.19
2023_06_28_11_12_54, 25.55, 55.19
2023_06_28_11_12_56, 25.55, 55.19
2023_06_28_11_12_58, 25.55, 55.19
2023_06_28_11_13_00, 25.55, 55.19
2023_06_28_11_13_02, 25.55, 55.19
2023_06_28_11_13_04, 25.55, 55.19
2023_06_28_11_13_06, 25.55, 55.19
2023_06_28_11_13_08, 25.55, 55.19
2023_06_28_11_13_10, 25.55, 55.19
2023_06_28_11_13_12, 25.55, 55.19
2023_06_28_11_13_14, 25.55, 55.19
2023_06_28_11_13_16, 25.55, 55.19
2023_06_28_11_13_18, 25.55, 55.19
2023_06_28_11_13_20, 25.55, 55.19
2023_06_28_11_13_22, 25.55, 55.19
2023_06_28_11_13_24, 25.55, 55.19
2023_06_28_11_13_26, 25.55, 55.19
2023_06_28_11_13_29, 25.55, 55.19
2023_06_28_11_13_31, 25.55, 55.19
2023_06_28_11_13_33, 25.55, 55.19
2023_06_28_11_13_35, 25.55, 55.19
2023_06_28_11_13_37, 25.55, 55.19
2023_06_28_11_13_39, 25.55, 55.19
2023_06_28_11_13_41, 25.55, 55.19
2023_06_28_11_13_43, 25.55, 55.19
2023_06_28_11_13_45, 25.55, 55.19
2023_06_28_11_13_47, 25.55, 55.19
2023_06_28_11_13_49, 25.55, 55.19
2023_06_28_11_13_51, 25.55, 55.19
2023_06_28_11_13_53, 25.55, 55.19
2023_06_28_11_13_55, 25.55, 55.19
2023_06_28_11_13_57, 25.55, 55.19
2023_06_28_11_13_59, 25.55, 55.19
2023_06_28_11_14_01, 25.55, 55.19
2023_06_28_11_14_03, 25.55, 55.19
2023_06_28_11_14_05, 25.55, 55.19
2023_06_28_11_14_07, 25.55, 55.19
2023_06_28_11_14_09, 25.55, 55.19
2023_06_28_11_14_11, 25.55, 55.19
2023_06_28_11_14_13, 25.55, 55.19
2023_06_28_11_14_15, 25.55, 55.19
2023_06_28_11_14_17, 25.55, 55.19
2023_06_28_11_14_19, 25.55, 55.19
2023_06_28_11_14_21, 25.55, 55.19
2023_06_28_11_14_23, 25.55, 55.19
2023_06_28_11_14_25, 25.55, 55.19
2023_06_28_11_14_27, 25.55, 55.19
2023_06_28_11_14_29, 25.55, 55.19
2023_06_28_11_14_31, 25.55, 55.19
2023_06_28_11_14_33, 25.55, 55.19
2023_06_28_11_14_35, 25.55, 55.19
2023_06_28_11_14_37, 25.55, 55.19
2023_06_28_11_14_39, 25.55, 55.19
2023_06_28_11_14_41, 25.55, 55.19
2023_06_28_11_14_43, 25.55, 55.19
2023_06_28_11_14_45, 25.55, 55.19
2023_06_28_11_14_47, 25.55, 55.19
2023_06_28_11_14_49, 25.55, 55.19
2023_06_28_11_14_51, 25.55, 55.19
2023_06_28_11_14_53, 25.55, 55.19
2023_06_28_11_14_55, 25.55, 55.19
2023_06_28_11_14_57, 25.55, 55.19
2023_06_28_11_14_59, 25.55, 55.19
2023_06_28_11_15_01, 25.55, 55.19
2023_06_28_11_15_03, 25.55, 55.19
2023_06_28_11_15_05, 25.55, 55.19
2023_06_28_11_15_07, 25.55, 55.19
2023_06_28_11_15_09, 25.55, 55.19
2023_06_28_11_15_11, 25.55, 55.19
2023_06_28_11_15_13, 25.55, 55.19
2023_06_28_11_15_15, 25.55, 55.19
2023_06_28_11_15_17, 25.55, 55.19
2023_06_28_11_15_19, 25.55, 55.19
2023_06_28_11_15_21, 25.55, 55.19
2023_06_28_11_15_23, 25.55, 55.19
2023_06_28_11_15_25, 25.55, 55.19
2023_06_28_11_15_27, 25.55, 55.19
2023_06_28_11_15_29, 25.55, 55.19
2023_06_28_11_15_31, 25.55, 55.19
2023_06_28_11_15_33, 25.55, 55.19
2023_06_28_11_15_35, 25.55, 55.19
2023_06_28_11_15_37, 25.55, 55.19
2023_06_28_11_15_39, 25.55, 55.19
2023_06_28_11_15_41, 25.55, 55.19
2023_06_28_11_15_43, 25.55, 55.19
2023_06_28_11_15_45, 25.55, 55.19
