TIMESTAMP,MI_BATTERY,DEVICEID,DEVICEADDRS,FWV,MI_CONDUCTIVITY,MI_LIGHT,MI_MOISTURE,MI_TEMPERATURE
2023-06-30 12:04:30,059,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,  1492,   151, 26, 25.3
2023-06-30 12:04:31,059,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,  1492,   151, 26, 25.3
2023-06-30 12:04:31,059,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,  1483,    24, 27, 25.3
2023-06-30 12:04:32,059,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,  1483,    24, 27, 25.3
2023-06-30 12:04:33,059,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,  1492,    21, 26, 25.3
2023-06-30 12:04:33,059,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,  1492,    21, 26, 25.3
2023-06-30 12:04:34,059,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,  1492,    21, 26, 25.3
2023-06-30 12:04:34,059,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,  1492,    21, 26, 25.3
2023-06-30 12:04:35,059,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,  1503,    40, 26, 25.2
2023-06-30 12:04:35,059,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,  1503,    40, 26, 25.2
2023-06-30 12:04:36,059,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,  1483,    40, 26, 25.3
2023-06-30 12:04:36,059,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,  1503,    60, 26, 25.2
2023-06-30 12:04:37,059,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,  1503,    60, 26, 25.2
2023-06-30 12:04:37,059,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,  1503,    60, 26, 25.2
2023-06-30 12:04:44,068,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,  2008,   375, 25, 24.9
2023-06-30 12:04:45,068,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,  2008,   375, 25, 24.9
2023-06-30 12:04:45,068,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,  1985,   168, 25, 24.9
2023-06-30 12:04:46,068,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,  1985,   168, 25, 24.9
2023-06-30 12:04:47,068,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,  2008,   227, 25, 24.9
2023-06-30 12:04:47,068,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,  2008,   227, 25, 24.9
2023-06-30 12:04:48,068,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,  2032,   227, 25, 24.9
2023-06-30 12:04:48,068,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,  2032,   227, 25, 24.9
2023-06-30 12:04:49,068,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,  2016,   227, 25, 24.7
2023-06-30 12:04:49,068,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,  2016,   227, 25, 24.7
2023-06-30 12:04:50,068,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,  2012,   193, 25, 24.8
2023-06-30 12:04:50,068,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,  2012,   193, 25, 24.8
2023-06-30 12:04:51,068,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,  2012,   193, 25, 24.8
2023-06-30 12:04:51,068,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,  2024,   193, 25, 24.8
2023-06-30 12:04:55,054,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,  1492,   138, 26, 25.3
2023-06-30 12:04:56,054,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,  1492,   138, 26, 25.3
2023-06-30 12:04:57,054,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,  1494,    43, 27, 25.2
2023-06-30 12:04:57,054,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,  1494,    43, 27, 25.2
2023-06-30 12:04:58,054,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,  1497,    43, 26, 25.1
2023-06-30 12:04:58,054,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,  1497,    43, 26, 25.1
