TIMESTAMP,MI_BATTERY,DEVICEID,DEVICEADDRS,FWV,MI_CONDUCTIVITY,MI_LIGHT,MI_MOISTURE,MI_TEMPERATURE
2023-06-30 10:44:07,100,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,  1760,   254, 36, 26.1
2023-06-30 10:44:08,100,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,  1760,   254, 36, 26.1
2023-06-30 10:44:08,100,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,  1786,    71, 36, 26.0
2023-06-30 10:44:09,100,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,  1786,    71, 36, 26.0
2023-06-30 10:44:09,100,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,  1772,   125, 36, 26.1
2023-06-30 10:44:10,100,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,  1772,   125, 36, 26.1
2023-06-30 10:44:10,100,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,  1757,   125, 36, 26.2
2023-06-30 10:44:11,100,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,  1757,   125, 36, 26.2
2023-06-30 10:44:11,100,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,  1772,   125, 36, 26.1
2023-06-30 10:44:12,100,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,  1772,   125, 36, 26.1
2023-06-30 10:44:13,100,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,  1772,   125, 36, 26.1
2023-06-30 10:44:13,100,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,  1772,   125, 36, 26.1
2023-06-30 10:44:14,100,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,  1772,   125, 36, 26.1
2023-06-30 10:44:14,100,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,  1760,   142, 36, 26.1
2023-06-30 10:44:18,100,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,  1003,   420, 17, 25.5
2023-06-30 10:44:18,100,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,  1003,   420, 17, 25.5
2023-06-30 10:44:19,100,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,  1009,   187, 18, 25.4
2023-06-30 10:44:19,100,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,  1009,   187, 18, 25.4
2023-06-30 10:44:20,100,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,  1005,   281, 18, 25.4
2023-06-30 10:44:21,100,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,  1005,   281, 18, 25.4
2023-06-30 10:44:21,100,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,  1009,   245, 18, 25.4
2023-06-30 10:44:22,100,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,  1009,   245, 18, 25.4
2023-06-30 10:44:22,100,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,  1017,   245, 18, 25.4
2023-06-30 10:44:23,100,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,  1009,   245, 18, 25.4
2023-06-30 10:44:23,100,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,  1009,   245, 18, 25.4
2023-06-30 10:44:24,100,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,  1003,   245, 18, 25.5
2023-06-30 10:44:24,100,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,  1003,   245, 18, 25.5
2023-06-30 10:44:25,100,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,  1003,   245, 18, 25.5
2023-06-30 10:44:29,100,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,  1775,   207, 36, 26.0
2023-06-30 10:44:30,100,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,  1775,   207, 36, 26.0
2023-06-30 10:44:30,100,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,  1775,    90, 36, 26.0
2023-06-30 10:44:31,100,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,  1775,    90, 36, 26.0
2023-06-30 10:44:31,100,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,  1779,    90, 36, 25.9
2023-06-30 10:44:32,100,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,  1779,    90, 36, 25.9
2023-06-30 10:44:32,100,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,  1779,    71, 36, 25.9
2023-06-30 10:44:33,100,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,  1779,    71, 36, 25.9
2023-06-30 10:44:33,100,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,  1779,    71, 36, 25.9
2023-06-30 10:44:34,100,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,  1779,    71, 36, 25.9
2023-06-30 10:44:34,100,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,  1779,    71, 36, 25.9
2023-06-30 10:44:35,100,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,  1775,    71, 36, 26.0
2023-06-30 10:44:36,100,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,  1775,    71, 36, 26.0
2023-06-30 10:44:36,100,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,  1779,    53, 36, 25.9
2023-06-30 10:44:40,100,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,  1005,   387, 18, 25.4
2023-06-30 10:44:40,100,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,  1005,   387, 18, 25.4
2023-06-30 10:44:41,100,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,  1005,   209, 18, 25.4
2023-06-30 10:44:41,100,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,  1005,   209, 18, 25.4
2023-06-30 10:44:42,100,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,  1005,   212, 18, 25.4
2023-06-30 10:44:42,100,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,  1005,   212, 18, 25.4
2023-06-30 10:44:43,100,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,  1017,   212, 18, 25.4
2023-06-30 10:44:44,100,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,  1017,   212, 18, 25.4
2023-06-30 10:44:44,100,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,  1009,   248, 18, 25.4
2023-06-30 10:44:45,100,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,  1009,   248, 18, 25.4
2023-06-30 10:44:45,100,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,  1009,   248, 18, 25.4
2023-06-30 10:44:46,100,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,  1005,   248, 18, 25.4
2023-06-30 10:44:46,100,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,  1005,   248, 18, 25.4
2023-06-30 10:44:47,100,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,  1009,   248, 18, 25.4
2023-06-30 10:44:56,100,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,  1767,   210, 36, 25.9
2023-06-30 10:44:57,100,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,  1767,   210, 36, 25.9
2023-06-30 10:44:57,100,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,  1779,    89, 36, 25.9
