part,point,lamp_pwr,1350,1351,1352,1353,1354,1355,1356,1357,1358,1359,1360,1361,1362,1363,1364,1365,1366,1367,1368,1369,1370,1371,1372,1373,1374,1375,1376,1377,1378,1379,1380,1381,1382,1383,1384,1385,1386,1387,1388,1389,1390,1391,1392,1393,1394,1395,1396,1397,1398,1399,1400,1401,1402,1403,1404,1405,1406,1407,1408,1409,1410,1411,1412,1413,1414,1415,1416,1417,1418,1419,1420,1421,1422,1423,1424,1425,1426,1427,1428,1429,1430,1431,1432,1433,1434,1435,1436,1437,1438,1439,1440,1441,1442,1443,1444,1445,1446,1447,1448,1449,1450,1451,1452,1453,1454,1455,1456,1457,1458,1459,1460,1461,1462,1463,1464,1465,1466,1467,1468,1469,1470,1471,1472,1473,1474,1475,1476,1477,1478,1479,1480,1481,1482,1483,1484,1485,1486,1487,1488,1489,1490,1491,1492,1493,1494,1495,1496,1497,1498,1499,1500,1501,1502,1503,1504,1505,1506,1507,1508,1509,1510,1511,1512,1513,1514,1515,1516,1517,1518,1519,1520,1521,1522,1523,1524,1525,1526,1527,1528,1529,1530,1531,1532,1533,1534,1535,1536,1537,1538,1539,1540,1541,1542,1543,1544,1545,1546,1547,1548,1549,1550,1551,1552,1553,1554,1555,1556,1557,1558,1559,1560,1561,1562,1563,1564,1565,1566,1567,1568,1569,1570,1571,1572,1573,1574,1575,1576,1577,1578,1579,1580,1581,1582,1583,1584,1585,1586,1587,1588,1589,1590,1591,1592,1593,1594,1595,1596,1597,1598,1599,1600,1601,1602,1603,1604,1605,1606,1607,1608,1609,1610,1611,1612,1613,1614,1615,1616,1617,1618,1619,1620,1621,1622,1623,1624,1625,1626,1627,1628,1629,1630,1631,1632,1633,1634,1635,1636,1637,1638,1639,1640,1641,1642,1643,1644,1645,1646,1647,1648,1649,1650,1750,1751,1752,1753,1754,1755,1756,1757,1758,1759,1760,1761,1762,1763,1764,1765,1766,1767,1768,1769,1770,1771,1772,1773,1774,1775,1776,1777,1778,1779,1780,1781,1782,1783,1784,1785,1786,1787,1788,1789,1790,1791,1792,1793,1794,1795,1796,1797,1798,1799,1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,2101,2102,2103,2104,2105,2106,2107,2108,2109,2110,2111,2112,2113,2114,2115,2116,2117,2118,2119,2120,2121,2122,2123,2124,2125,2126,2127,2128,2129,2130,2131,2132,2133,2134,2135,2136,2137,2138,2139,2140,2141,2142,2143,2144,2145,2146,2147,2148,2149,2150,pd_amp_gain_1,pd_amp_gain_2,STM AVG [°C], NTC AVG [°C], NTC2 AVG [°C]
orange,point1,100,17.967623016509055,17.820533038952846,17.893106119287374,17.567774544340633,17.400482509047045,17.40041928721174,17.14030650200863,16.78692386982771,16.859021183345508,16.705302810779482,16.529640848117698,16.420690643358647,16.421952957947255,16.14000283406547,15.881523272214386,15.84561403508772,15.635498320268757,15.412486064659976,15.07628294036061,15.24837415248374,15.002072109407376,14.902986101554973,14.642514066145191,14.457996436891872,14.564298377198963,14.207799290973549,14.124524197933658,13.857220412595003,13.801977515914936,13.67266820089346,13.417105796513985,13.272311212814646,13.092034445640474,12.984574111334675,12.89890050951998,12.799571562458159,12.23916532905297,12.21659109095759,11.872753893251694,11.934156378600822,11.417165668662674,11.436522661012457,11.055143160127253,10.81832627118644,10.430419857406918,10.055496828752643,10.112211221122113,9.944751381215468,9.762186309289188,9.465668898516475,9.08733280881196,8.88743455497382,8.725798011512298,8.480334509342741,8.134532655455612,8.016162669447342,7.903645833333333,7.622386703025581,7.413658789924694,7.318972229431611,6.849137371902971,7.049540809727072,6.6804496705000656,6.654629868454991,6.351455810358155,6.224279835390946,6.204332777848994,5.909498782207409,5.859774820880245,5.763578274760382,5.620698445067551,5.4343666283964795,5.258467023172906,5.1067073170731705,5.022194039315155,4.878976048663033,5.087741446787022,4.794261985654964,4.807450289453813,4.775069112842423,4.867976473532724,4.770251658945787,4.554529573246818,4.4668408610177925,4.491872440749473,4.257696127110229,4.380103934669636,4.310238359886378,4.2909987669543765,4.311509642550055,4.141141876990933,4.047444362924921,4.229128580134065,4.078899305978327,3.8536348164356915,3.9325160820487923,4.11522633744856,3.8684719535783367,3.848473881047171,3.935212957408518,3.7667946257197698,3.815789473684211,3.8525763358778624,3.864906647639434,3.616894705532421,3.7423022264329697,3.64023165110507,3.7242192103712433,3.748090706144988,3.662831650622212,3.6486960589404744,3.603498542274052,3.6420758668838724,3.4682751420948845,3.547414792487827,3.515263644773358,3.5636028139776266,3.514817367332874,3.61763022323984,3.590212668648525,3.62994993172508,3.4133576060985327,3.4962661235573655,3.4135865265061605,3.5870909704261775,3.578238923163208,3.363982955819691,3.4505862646566166,3.35040071237756,3.425720620842572,3.4231448763250882,3.31461292809162,3.3003300330033007,3.474734188315247,3.208206023570493,3.364547038327526,3.484963630441863,3.288619645175248,3.230337078651685,3.2046456608237444,3.3436930661236737,3.3970729622903533,3.2381763953983813,3.1811894882434304,3.1369224247562526,3.3192834562697575,3.284556269080956,3.326337880377755,3.2146596858638743,3.4210252677550175,3.2495847176079735,3.3105731429753775,3.384932920536636,3.2407407407407405,3.2859043914423176,3.293443796665644,3.2478110364487884,3.4370881070668156,3.4102408419348307,3.3031218529707957,3.2446007031642394,3.2416208104052027,3.467171465577364,3.379721669980119,3.4650034650034653,3.4714003944773184,3.2727272727272725,3.545543584720862,3.4038817906954066,3.459669582118562,3.436925162164779,3.2930951231289227,3.5377811959238605,3.404296125815113,3.334925943621596,3.4866045981379434,3.4051029118846636,3.511090136857008,3.4622259855113375,3.3348946135831383,3.566427037624872,3.5917000093049225,3.5922599759281546,3.4336348532398007,3.7057420656760223,3.6401980561158993,3.5564472004377166,3.5542660259316348,3.6662452591656134,3.6816995229093528,3.700385270137084,3.6805988771054268,3.7083148065807032,3.6305676082529006,3.8247995064774827,3.741436852274724,3.6567229463738955,3.821046218121681,3.842150910667823,3.9599689414200676,3.877235213204952,3.8925485499187262,3.856655290102389,3.9219015280135827,3.8562367864693448,3.9956258411843875,3.8839023571848004,3.945283176244891,3.953488372093023,3.9426820177255033,3.998680847555446,3.958932238193018,4.145543744889616,4.029632041680235,4.144406669904484,4.231266149870801,4.083929576332503,4.209091637937947,4.227823867262285,4.191474160514408,4.2901161412657025,4.260177966769037,4.2713567839195985,4.1995776960976,4.287830357838933,4.2969052974482285,4.346819024088943,4.385627452489036,4.332489839736216,4.471699550544679,4.438543247344461,4.489117291414752,4.578947368421053,4.408457040035987,4.606884193235271,4.380484902573256,4.539395734597156,4.602788227483957,4.566143003964176,4.541797703503255,4.761558063341828,4.624528848941722,4.6736386584926075,4.652333357302078,4.788147724019467,4.745617785378367,4.743981251331581,4.724186704384723,4.843365012319606,4.8306807824440865,4.901550062840386,4.865655018794376,4.866399003184272,5.16231304707423,4.903509374356156,4.93844049247606,5.041902296109559,5.091180258965493,4.9537068324660405,5.022861753630985,5.075087154733173,5.231240836998534,5.20265780730897,5.228671652657356,5.292993210731,5.233399079552926,5.350601779173208,5.245987211274958,5.231349103197297,5.378292667141286,5.505531258039619,5.409225234485417,5.307923514740679,5.3861335710192915,5.48180143555866,5.521123197571465,5.5009451795841215,5.556252351686943,5.49471180924964,5.5507101918764015,5.608636307234148,5.569291630609469,5.61001171321127,5.704636168252994,5.7254710056275995,5.578928114139382,5.6587735276259865,5.714458487029086,5.6620839363241675,5.651651651651651,5.8309386973180075,5.748838317645657,5.756549634646231,5.804999407653122,5.771614045441133,5.72101236021189,5.766748797371817,5.709777336216469,5.78883000407664,5.895323198328884,5.912983105762555,4.536903839769835,4.618924990411484,4.621505259142188,4.666559018246407,4.739921627569918,4.678674198017691,4.482029598308668,4.6066881504569706,4.549748110831234,4.411224757408864,4.798334634400208,4.85472029779754,4.574116187719661,4.66123543363927,4.689988185133816,4.419690980955803,4.605397669188305,4.7565466448445175,4.746384192299858,4.623540806443391,4.526999593991068,4.3162545066775,4.794866612772838,4.510022271714922,4.656106078242826,4.591242723361174,4.408270562661139,4.634392334846193,4.645180814041458,4.669789935015869,4.332475916679275,4.4154794382136,4.455770298228794,4.609714228011714,4.402579085230707,4.48182092859301,4.286792452830189,4.415846580873076,4.436257191884526,4.337082051540673,4.039383993940925,4.144763445208249,4.468964127367997,4.205654492403662,4.293056535321979,4.222648752399232,4.394885219492549,4.232243744955609,4.105040748566254,4.081735366651567,4.194605495336527,4.380481903417683,4.420140113905549,4.0535083291267044,4.103159382254971,4.2308079283630144,4.180534543620777,4.101424386301646,4.335974963404169,4.169400837918329,4.326123128119801,4.254459097569603,3.8436251454002934,4.281175936664818,4.407977783388033,4.451068559591775,3.929223281281687,4.36981590127453,4.250468615431379,4.215101586980693,4.344083843856007,4.436928978850134,4.031400354520132,4.240371980188011,4.339450471458988,4.235615606497647,4.225494661201356,4.332368327492508,4.176181052417922,4.412360688956433,4.265354769995436,4.337887946360542,4.491929753324536,4.301894458834882,4.384048768097537,4.362807195338232,4.155011951380766,4.240821722770264,4.159251538109524,4.257158842378312,4.352030947775629,4.1948441551838105,4.1848876233092644,4.336994102094773,4.341187846709756,4.366233103800051,4.435730291301691,4.404949839588532,4.342734955707158,4.200010194199501,4.229730418386587,4.077570808879817,4.520924549434884,4.310124968120379,4.326825299979662,4.473965490914643,4.526037428803906,4.419185483459911,4.185100432240021,4.415954415954415,4.240786992201437,4.361101216223093,4.198512177723428,3.8951081122527222,4.275594965091984,4.357331706324995,4.151385493072534,4.224274271720831,4.213197969543147,4.170269033209582,4.084120694910088,3.916396103896104,3.828725624968179,3.8193206701634663,4.004891470498318,3.8824549767868985,3.67654547306243,3.8381479413108592,3.693383321511804,3.9829735481909396,4.013004165396729,3.7027643925944718,3.47883329957464,3.793295806075359,3.518809174219027,3.6667510762218285,3.696773541013452,3.302984319676277,3.189227498228207,3.3393957764979283,3.5526846992329433,3.3250795896710295,3.1688180207542396,3.486848735261513,3.165358318561661,3.037052034824863,2.860475731602171,2.7856420626895853,3.4548751007252214,3.04142368791474,3.0466310806727765,2.774694783573807,2.798441374424371,2.6583938660209845,2.705021448397679,2.4339850836524897,2.7149321266968327,2.53477121548075,2.3805928833861794,2.9429520072441897,2.2760534948271514,2.5082939579772794,2.45491741172905,2.6275973370990515,2.183803457688808,2.2443512106353944,2.2159406390389176,2.397899944469686,2.052889720382262,2.2726127488032253,2.350330357593181,2.3846814530389535,2.3709620342753146,2.1998073901363475,2.313949376042035,2.56022578369116,1.526369168356998,2.200192200697992,1.9818541233716864,2.264896635589785,2.213779128672746,2.047435637543077,1.9914651493598865,2.1946274708565636,2.2751403003185198,2.0293983012054317,1.711392405063291,2.1244309559939305,2.328176515343647,1.8968673718470304,1.8569393569393569,1.6083061889250814,1.7944948547675774,2.1902632381339564,2.0960964001822693,1.9190739706554296,1.7388218594748046,1.7935169190122953,1.926684581453126,1.365412923201868,1.6692034500253676,1.8480076958128702,1.8602770195126888,2.1201234630369883,1.8645780697321879,1.797979797979798,1.9531447654708294,1.5877831715210358,1.7421249873392082,1.5746441909760773,2.008173974468944,1.7708018915383839,1.5897850005046936,1.6848264729620663,1.846462619167085,1.6409024963730054,1.7555266579973992,1.7801624711663824,1.8512015251091156,1.7894631610516847,1.5229697910926308,1.7204301075268815,1.6002791764295332,1.6282427924114924,1.3465838509316772,1.6043311975363832,1.890068459172537,1.584707571930867,1.7706993767929564,1.702296120348377,1.8436360051266885,1.9990176817288803,1.7681245074862098,1.8298981750209062,1.7227800748178772,1.643042817205356,1.7052972019405108,1.5860583512825535,1.6484588373000388,1.7932180201309489,1.6561437591063624,1.6372734781130063,1.7837181044957475,1.9514563106796117,1.6268035247409702,1.6337184010827008,2.126533557854222,1.6928774106670517,1.6502285301900408,1.9096972314188378,1.914954885774621,1.8291804695376637,1.669377212283555,1.7443810801744377,1.8357810413885176,1.9655434989529794,1.9276534983341265,1.6449557858704953,1.9399516197884548,1.5880540412420003,2.0340429567113936,1.7857142857142854,2.1596951018679715,1.469410822775868,1.9094766619519095,2.075702075702076,1.6907873167533132,1.8312101910828023,1.7455537781123553,1.8220140515222483,1.9902821902448147,1.8980553094249875,1.783220039109787,1.9395348837209305,2.036188625109908,1.7809108617011404,1.7760259680037094,1.9785922802465135,1.5061636852349614,1.6793540945790082,1.6610529229917408,2.0689655172413794,2.2363043578086974,1.781767955801105,1.8027961736571008,1.9388550213136546,1.7429593615264658,1.7962699903771249,1.8789430373959948,2.020524515393386,2.020248084640642,1.9265887509130757,1.7870982448142239,1.9882347576268866,2.300154250975411,1.789047207174398,1.9162655526291885,1.8693284936479126,1.7900842925768146,1.558382553384825,2.062788383244368,2.0529052679177027,2.097997366150493,1.8995929443690638,1.8801410105757934,1.7436870397976239,1.823585033094691,2.126033800791082,2.1783158557990916,1.9116321009918846,1.818427330422649,2.0959290608625554,1.710821733273462,2.0388958594730235,2.0112630732099763,1.8356017191977076,2.1023031601499733,1.6875946210704424,2.020787794977026,2.0262747717657534,2.108487215909091,1.8682050144220104,1.785635163277061,1.9660926682052189,2.0645446507515475,2.244466002292971,2.3670729553082497,2.2467950129961674,2.010694241901984,2.079312160028075,1.803307529908515,1.7586176651170953,1.9872779118227684,2.2352222125207364,2.0185249912617964,1.8446644280668092,2.0988785617663743,1.9645340751043114,1.844297864954001,1.8134490238611716,2.2020725388601035,2.145570713175617,2.077866207786621,2.0083609878033015,1.993041536016494,2.0019761996820895,2.272630002139953,2.040640976070799,1.9598633646456023,2.197989436019765,1.963289468080576,2.209218504855192,2.1128257450155172,2.3254832447033005,2.245191900364314,1.9720694033008885,2.2958430048533445,2.2644204512036294,2.1563682219419924,2.0686471970459883,2.025805909301055,2.302369469490459,2.2549797469411614,2.203269367448472,2.0836813095039255,2.2274960446331917,2.164231905772672,2.45368259626145,2.0213339974266384,2.1763462255938313,2.2671796781266806,2.187241093620547,2.2416350749958793,2.363763871127429,2.2442760665458743,2.2310035399687163,2.0194928553729246,2.2638402963572752,2.3960940384852085,2.3596886521917244,2.236971484759095,2.4049491969845955,2.4689339437540876,2.4687831551456787,2.3327069205000415,2.2035762290741716,1.8548849398083695,2.3691078127548524,2.0359135143939087,2.164713541666667,2.3237863091610804,2.361725439272816,2.421219126414406,2.439617442048954,2.255578093306288,2.4742268041237114,2.520532427074483,2.5235191989340655,2.5680368246789955,2.4132790781999107,2.4053595931875047,1.0,1.0,29.2084,33.1697,32.7964
