TIMESTAMP,MI_BATTERY,DEVICEID,DEVICEADDRS,FWV,MI_CONDUCTIVITY,MI_LIGHT,MI_MOISTURE,MI_TEMPERATURE
11/07/2023 11:57,90,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,0,0,2,26.6
11/07/2023 11:57,90,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,0,0,2,26.6
11/07/2023 11:57,90,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,0,0,2,26.6
11/07/2023 11:57,90,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,0,0,2,26.6
11/07/2023 11:57,90,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,0,19,2,26.6
11/07/2023 11:57,90,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,0,0,2,26.6
11/07/2023 11:57,90,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,0,0,2,26.6
11/07/2023 11:57,90,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,0,19,2,26.6
11/07/2023 11:57,81,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,0,227,51,26.2
11/07/2023 11:57,81,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,0,227,51,26.2
11/07/2023 11:57,81,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,0,92,0,26.2
11/07/2023 11:57,81,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,0,92,0,26.2
11/07/2023 11:57,81,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,0,120,0,26.2
11/07/2023 11:57,81,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,0,120,0,26.2
11/07/2023 11:57,81,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,0,120,0,26.2
11/07/2023 11:57,81,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,0,120,0,26.2
11/07/2023 11:57,81,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,0,120,0,26.3
11/07/2023 11:57,81,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,0,120,0,26.2
11/07/2023 11:57,81,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,0,120,0,26.2
11/07/2023 11:57,81,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,0,120,0,26.2
11/07/2023 11:57,81,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,0,120,0,26.2
11/07/2023 11:57,81,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,0,145,0,26.2
11/07/2023 11:57,90,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,0,78,2,26.7
11/07/2023 11:57,90,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,0,78,2,26.7
