TIMESTAMP,MI_BATTERY,DEVICEID,DEVICEADDRS,FWV,MI_CONDUCTIVITY,MI_LIGHT,MI_MOISTURE,MI_TEMPERATURE
2023-06-28 10:57:33,100,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,     0,    92,  2, 26.2
2023-06-28 10:57:33,100,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,     0,    92,  2, 26.2
2023-06-28 10:57:34,100,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,     0,     0,  2, 26.3
2023-06-28 10:57:34,100,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,     0,     0,  2, 26.3
2023-06-28 10:57:35,100,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,     0,     0,  2, 26.3
2023-06-28 10:57:35,100,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,     0,     0,  2, 26.3
2023-06-28 10:57:36,100,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,     0,     0,  1, 26.2
2023-06-28 10:57:36,100,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,     0,     0,  1, 26.2
2023-06-28 10:57:37,100,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,     0,     0,  1, 26.3
2023-06-28 10:57:37,100,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,     0,     0,  1, 26.3
2023-06-28 10:57:38,100,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,     0,     0,  2, 26.3
2023-06-28 10:57:39,100,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,     0,     0,  2, 26.3
2023-06-28 10:57:39,100,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,     0,     0,  2, 26.3
2023-06-28 10:57:40,100,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,     0,     0,  2, 26.2
2023-06-28 10:57:45,100,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,     0,   206,  0, 25.6
2023-06-28 10:57:45,100,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,     0,   206,  0, 25.6
2023-06-28 10:57:46,100,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,     0,    84,  0, 25.6
2023-06-28 10:57:46,100,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,     0,    84,  0, 25.6
2023-06-28 10:57:47,100,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,     0,    31,  0, 25.6
2023-06-28 10:57:47,100,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,     0,    31,  0, 25.6
2023-06-28 10:57:48,100,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,     0,    54,  0, 25.6
2023-06-28 10:57:49,100,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,     0,    54,  0, 25.6
2023-06-28 10:57:49,100,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,     0,    54,  0, 25.6
2023-06-28 10:57:50,100,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,     0,    54,  0, 25.6
2023-06-28 10:57:50,100,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,     0,    54,  0, 25.6
2023-06-28 10:57:51,100,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,     0,    54,  0, 25.6
2023-06-28 10:57:51,100,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,     0,    54,  0, 25.6
2023-06-28 10:57:52,100,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,     0,    54,  0, 25.6
2023-06-28 10:57:56,100,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,     0,    89,  2, 26.2
2023-06-28 10:57:57,100,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,     0,    89,  2, 26.2
2023-06-28 10:57:57,100,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,     0,     0,  2, 26.3
2023-06-28 10:57:58,100,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,     0,     0,  2, 26.3
2023-06-28 10:57:58,100,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,     0,     0,  1, 26.3
2023-06-28 10:57:59,100,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,     0,     0,  1, 26.3
2023-06-28 10:57:59,100,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,     0,     0,  2, 26.3
2023-06-28 10:58:00,100,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,     0,     0,  2, 26.3
2023-06-28 10:58:00,100,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,     0,     0,  1, 26.3
2023-06-28 10:58:01,100,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,     0,     0,  1, 26.2
2023-06-28 10:58:02,100,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,     0,     0,  1, 26.2
2023-06-28 10:58:02,100,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,     0,     0,  2, 26.3
2023-06-28 10:58:03,100,   GreenMiFlora,   C4:7C:8D:6B:88:2E, 3.3.5,     0,     0,  2, 26.3
2023-06-28 10:58:09,100,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,     0,   206,  0, 25.6
2023-06-28 10:58:09,100,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,     0,   206,  0, 25.6
2023-06-28 10:58:10,100,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,     0,   107,  0, 25.6
2023-06-28 10:58:10,100,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,     0,   107,  0, 25.6
2023-06-28 10:58:11,100,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,     0,    58,  0, 25.6
2023-06-28 10:58:11,100,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,     0,    58,  0, 25.6
2023-06-28 10:58:12,100,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,     0,    58,  0, 25.5
2023-06-28 10:58:13,100,   WhiteMiFlora,   5C:85:7E:B0:87:05, 3.3.6,     0,    58,  0, 25.5
